Freq.	V(out_fs)
1.17489755493953e+00	(-1.26436053277194e+02dB,9.00056727634234e+01°)
1.17760597352080e+00	(-1.26416053276951e+02dB,9.00056858404936e+01°)
1.18032063565173e+00	(-1.26396053276706e+02dB,9.00056989477095e+01°)
1.18304155572516e+00	(-1.26376053276461e+02dB,9.00057120851406e+01°)
1.18576874816716e+00	(-1.26356053276215e+02dB,9.00057252528566e+01°)
1.18850222743702e+00	(-1.26336053275967e+02dB,9.00057384509274e+01°)
1.19124200802737e+00	(-1.26316053275718e+02dB,9.00057516794229e+01°)
1.19398810446427e+00	(-1.26296053275468e+02dB,9.00057649384132e+01°)
1.19674053130724e+00	(-1.26276053275217e+02dB,9.00057782279686e+01°)
1.19949930314938e+00	(-1.26256053274965e+02dB,9.00057915481596e+01°)
1.20226443461741e+00	(-1.26236053274712e+02dB,9.00058048990568e+01°)
1.20503594037179e+00	(-1.26216053274457e+02dB,9.00058182807310e+01°)
1.20781383510678e+00	(-1.26196053274202e+02dB,9.00058316932532e+01°)
1.21059813355048e+00	(-1.26176053273945e+02dB,9.00058451366944e+01°)
1.21338885046497e+00	(-1.26156053273687e+02dB,9.00058586111260e+01°)
1.21618600064636e+00	(-1.26136053273427e+02dB,9.00058721166193e+01°)
1.21898959892486e+00	(-1.26116053273167e+02dB,9.00058856532460e+01°)
1.22179966016487e+00	(-1.26096053272905e+02dB,9.00058992210778e+01°)
1.22461619926504e+00	(-1.26076053272643e+02dB,9.00059128201867e+01°)
1.22743923115840e+00	(-1.26056053272378e+02dB,9.00059264506448e+01°)
1.23026877081238e+00	(-1.26036053272113e+02dB,9.00059401125244e+01°)
1.23310483322890e+00	(-1.26016053271847e+02dB,9.00059538058978e+01°)
1.23594743344451e+00	(-1.25996053271579e+02dB,9.00059675308378e+01°)
1.23879658653036e+00	(-1.25976053271310e+02dB,9.00059812874169e+01°)
1.24165230759241e+00	(-1.25956053271040e+02dB,9.00059950757083e+01°)
