Freq.	V(out_fs)
1.41905752168908e+00	(-1.19069799602196e+02dB,-9.00000028663238e+01°)
1.42232878712281e+00	(-1.19049799602196e+02dB,-9.00000028729313e+01°)
1.42560759360218e+00	(-1.19029799602196e+02dB,-9.00000028795541e+01°)
1.42889395851109e+00	(-1.19009799602196e+02dB,-9.00000028861922e+01°)
1.43218789927353e+00	(-1.18989799602196e+02dB,-9.00000028928455e+01°)
1.43548943335364e+00	(-1.18969799602196e+02dB,-9.00000028995142e+01°)
1.43879857825583e+00	(-1.18949799602196e+02dB,-9.00000029061983e+01°)
1.44211535152486e+00	(-1.18929799602196e+02dB,-9.00000029128978e+01°)
1.44543977074592e+00	(-1.18909799602196e+02dB,-9.00000029196127e+01°)
1.44877185354475e+00	(-1.18889799602196e+02dB,-9.00000029263431e+01°)
1.45211161758773e+00	(-1.18869799602196e+02dB,-9.00000029330890e+01°)
1.45545908058195e+00	(-1.18849799602196e+02dB,-9.00000029398505e+01°)
1.45881426027534e+00	(-1.18829799602196e+02dB,-9.00000029466276e+01°)
1.46217717445671e+00	(-1.18809799602196e+02dB,-9.00000029534202e+01°)
1.46554784095590e+00	(-1.18789799602196e+02dB,-9.00000029602286e+01°)
1.46892627764385e+00	(-1.18769799602196e+02dB,-9.00000029670526e+01°)
1.47231250243271e+00	(-1.18749799602196e+02dB,-9.00000029738924e+01°)
1.47570653327588e+00	(-1.18729799602196e+02dB,-9.00000029807479e+01°)
1.47910838816819e+00	(-1.18709799602196e+02dB,-9.00000029876192e+01°)
1.48251808514594e+00	(-1.18689799602196e+02dB,-9.00000029945064e+01°)
1.48593564228699e+00	(-1.18669799602196e+02dB,-9.00000030014094e+01°)
1.48936107771090e+00	(-1.18649799602196e+02dB,-9.00000030083284e+01°)
1.49279440957898e+00	(-1.18629799602196e+02dB,-9.00000030152633e+01°)
1.49623565609442e+00	(-1.18609799602196e+02dB,-9.00000030222142e+01°)
1.49968483550236e+00	(-1.18589799602196e+02dB,-9.00000030291811e+01°)
1.50314196609001e+00	(-1.18569799602196e+02dB,-9.00000030361641e+01°)
1.50660706618673e+00	(-1.18549799602196e+02dB,-9.00000030431632e+01°)
1.51008015416413e+00	(-1.18529799602196e+02dB,-9.00000030501784e+01°)
