Freq.	V(out_preamp)
2.66685866452128e+01	(-5.74725122424595e+00dB,-1.79871294616173e+02°)
2.67300640866311e+01	(-5.74725109902761e+00dB,-1.79870997921023e+02°)
2.67916832481883e+01	(-5.74725097323129e+00dB,-1.79870700541930e+02°)
2.68534444565830e+01	(-5.74725084685432e+00dB,-1.79870402477316e+02°)
2.69153480392671e+01	(-5.74725071989403e+00dB,-1.79870103725603e+02°)
2.69773943244472e+01	(-5.74725059234772e+00dB,-1.79869804285205e+02°)
2.70395836410864e+01	(-5.74725046421269e+00dB,-1.79869504154537e+02°)
2.71019163189064e+01	(-5.74725033548622e+00dB,-1.79869203332005e+02°)
2.71643926883888e+01	(-5.74725020616557e+00dB,-1.79868901816017e+02°)
2.72270130807771e+01	(-5.74725007624802e+00dB,-1.79868599604972e+02°)
2.72897778280783e+01	(-5.74724994573079e+00dB,-1.79868296697269e+02°)
2.73526872630650e+01	(-5.74724981461113e+00dB,-1.79867993091302e+02°)
2.74157417192767e+01	(-5.74724968288626e+00dB,-1.79867688785462e+02°)
2.74789415310219e+01	(-5.74724955055337e+00dB,-1.79867383778134e+02°)
2.75422870333796e+01	(-5.74724941760966e+00dB,-1.79867078067703e+02°)
2.76057785622014e+01	(-5.74724928405232e+00dB,-1.79866771652547e+02°)
2.76694164541130e+01	(-5.74724914987851e+00dB,-1.79866464531041e+02°)
2.77332010465163e+01	(-5.74724901508539e+00dB,-1.79866156701559e+02°)
2.77971326775908e+01	(-5.74724887967010e+00dB,-1.79865848162467e+02°)
2.78612116862956e+01	(-5.74724874362976e+00dB,-1.79865538912129e+02°)
2.79254384123712e+01	(-5.74724860696149e+00dB,-1.79865228948907e+02°)
2.79898131963415e+01	(-5.74724846966239e+00dB,-1.79864918271158e+02°)
2.80543363795150e+01	(-5.74724833172955e+00dB,-1.79864606877233e+02°)
2.81190083039873e+01	(-5.74724819316005e+00dB,-1.79864294765482e+02°)
2.81838293126424e+01	(-5.74724805395095e+00dB,-1.79863981934251e+02°)
2.82487997491549e+01	(-5.74724791409929e+00dB,-1.79863668381880e+02°)
2.83139199579916e+01	(-5.74724777360211e+00dB,-1.79863354106708e+02°)
2.83791902844134e+01	(-5.74724763245643e+00dB,-1.79863039107069e+02°)
2.84446110744770e+01	(-5.74724749065925e+00dB,-1.79862723381292e+02°)
2.85101826750369e+01	(-5.74724734820758e+00dB,-1.79862406927704e+02°)
2.85759054337473e+01	(-5.74724720509838e+00dB,-1.79862089744626e+02°)
2.86417796990636e+01	(-5.74724706132862e+00dB,-1.79861771830378e+02°)
2.87078058202447e+01	(-5.74724691689526e+00dB,-1.79861453183274e+02°)
2.87739841473545e+01	(-5.74724677179523e+00dB,-1.79861133801625e+02°)
2.88403150312638e+01	(-5.74724662602545e+00dB,-1.79860813683737e+02°)
2.89067988236525e+01	(-5.74724647958283e+00dB,-1.79860492827913e+02°)
2.89734358770110e+01	(-5.74724633246428e+00dB,-1.79860171232452e+02°)
2.90402265446423e+01	(-5.74724618466665e+00dB,-1.79859848895650e+02°)
2.91071711806638e+01	(-5.74724603618683e+00dB,-1.79859525815797e+02°)
2.91742701400094e+01	(-5.74724588702167e+00dB,-1.79859201991180e+02°)
2.92415237784311e+01	(-5.74724573716799e+00dB,-1.79858877420084e+02°)
2.93089324525009e+01	(-5.74724558662263e+00dB,-1.79858552100786e+02°)
2.93764965196130e+01	(-5.74724543538238e+00dB,-1.79858226031563e+02°)
2.94442163379853e+01	(-5.74724528344405e+00dB,-1.79857899210686e+02°)
2.95120922666616e+01	(-5.74724513080441e+00dB,-1.79857571636421e+02°)
2.95801246655132e+01	(-5.74724497746022e+00dB,-1.79857243307033e+02°)
2.96483138952411e+01	(-5.74724482340823e+00dB,-1.79856914220781e+02°)
2.97166603173779e+01	(-5.74724466864518e+00dB,-1.79856584375920e+02°)
2.97851642942896e+01	(-5.74724451316777e+00dB,-1.79856253770701e+02°)
2.98538261891773e+01	(-5.74724435697273e+00dB,-1.79855922403372e+02°)
2.99226463660796e+01	(-5.74724420005673e+00dB,-1.79855590272176e+02°)
2.99916251898742e+01	(-5.74724404241643e+00dB,-1.79855257375352e+02°)
3.00607630262800e+01	(-5.74724388404851e+00dB,-1.79854923711135e+02°)
3.01300602418589e+01	(-5.74724372494960e+00dB,-1.79854589277757e+02°)
3.01995172040178e+01	(-5.74724356511634e+00dB,-1.79854254073444e+02°)
3.02691342810107e+01	(-5.74724340454532e+00dB,-1.79853918096419e+02°)
3.03389118419403e+01	(-5.74724324323314e+00dB,-1.79853581344901e+02°)
3.04088502567604e+01	(-5.74724308117640e+00dB,-1.79853243817106e+02°)
3.04789498962774e+01	(-5.74724291837163e+00dB,-1.79852905511242e+02°)
3.05492111321527e+01	(-5.74724275481540e+00dB,-1.79852566425517e+02°)
3.06196343369044e+01	(-5.74724259050423e+00dB,-1.79852226558134e+02°)
3.06902198839092e+01	(-5.74724242543464e+00dB,-1.79851885907290e+02°)
3.07609681474047e+01	(-5.74724225960313e+00dB,-1.79851544471179e+02°)
3.08318795024911e+01	(-5.74724209300619e+00dB,-1.79851202247992e+02°)
3.09029543251335e+01	(-5.74724192564028e+00dB,-1.79850859235913e+02°)
3.09741929921634e+01	(-5.74724175750185e+00dB,-1.79850515433125e+02°)
3.10455958812811e+01	(-5.74724158858733e+00dB,-1.79850170837805e+02°)
3.11171633710577e+01	(-5.74724141889314e+00dB,-1.79849825448126e+02°)
3.11888958409369e+01	(-5.74724124841570e+00dB,-1.79849479262257e+02°)
3.12607936712371e+01	(-5.74724107715136e+00dB,-1.79849132278362e+02°)
3.13328572431534e+01	(-5.74724090509652e+00dB,-1.79848784494603e+02°)
3.14050869387597e+01	(-5.74724073224751e+00dB,-1.79848435909134e+02°)
3.14774831410107e+01	(-5.74724055860067e+00dB,-1.79848086520109e+02°)
3.15500462337438e+01	(-5.74724038415233e+00dB,-1.79847736325675e+02°)
3.16227766016813e+01	(-5.74724020889877e+00dB,-1.79847385323976e+02°)
3.16956746304324e+01	(-5.74724003283629e+00dB,-1.79847033513150e+02°)
3.17687407064952e+01	(-5.74723985596115e+00dB,-1.79846680891332e+02°)
3.18419752172587e+01	(-5.74723967826960e+00dB,-1.79846327456653e+02°)
3.19153785510051e+01	(-5.74723949975786e+00dB,-1.79845973207240e+02°)
3.19889510969114e+01	(-5.74723932042217e+00dB,-1.79845618141214e+02°)
3.20626932450521e+01	(-5.74723914025870e+00dB,-1.79845262256693e+02°)
3.21366053864006e+01	(-5.74723895926365e+00dB,-1.79844905551791e+02°)
3.22106879128318e+01	(-5.74723877743316e+00dB,-1.79844548024615e+02°)
3.22849412171238e+01	(-5.74723859476340e+00dB,-1.79844189673271e+02°)
3.23593656929602e+01	(-5.74723841125047e+00dB,-1.79843830495859e+02°)
3.24339617349323e+01	(-5.74723822689050e+00dB,-1.79843470490475e+02°)
3.25087297385408e+01	(-5.74723804167957e+00dB,-1.79843109655210e+02°)
3.25836701001983e+01	(-5.74723785561375e+00dB,-1.79842747988152e+02°)
3.26587832172310e+01	(-5.74723766868910e+00dB,-1.79842385487382e+02°)
3.27340694878812e+01	(-5.74723748090165e+00dB,-1.79842022150980e+02°)
3.28095293113093e+01	(-5.74723729224743e+00dB,-1.79841657977018e+02°)
3.28851630875957e+01	(-5.74723710272242e+00dB,-1.79841292963567e+02°)
3.29609712177431e+01	(-5.74723691232261e+00dB,-1.79840927108691e+02°)
3.30369541036788e+01	(-5.74723672104397e+00dB,-1.79840560410450e+02°)
3.31131121482565e+01	(-5.74723652888244e+00dB,-1.79840192866901e+02°)
3.31894457552584e+01	(-5.74723633583393e+00dB,-1.79839824476095e+02°)
3.32659553293978e+01	(-5.74723614189437e+00dB,-1.79839455236080e+02°)
3.33426412763208e+01	(-5.74723594705963e+00dB,-1.79839085144896e+02°)
3.34195040026087e+01	(-5.74723575132558e+00dB,-1.79838714200584e+02°)
3.34965439157801e+01	(-5.74723555468807e+00dB,-1.79838342401175e+02°)
3.35737614242928e+01	(-5.74723535714293e+00dB,-1.79837969744700e+02°)
3.36511569375464e+01	(-5.74723515868598e+00dB,-1.79837596229181e+02°)
3.37287308658842e+01	(-5.74723495931300e+00dB,-1.79837221852640e+02°)
3.38064836205954e+01	(-5.74723475901976e+00dB,-1.79836846613092e+02°)
3.38844156139175e+01	(-5.74723455780203e+00dB,-1.79836470508546e+02°)
3.39625272590381e+01	(-5.74723435565552e+00dB,-1.79836093537010e+02°)
3.40408189700973e+01	(-5.74723415257596e+00dB,-1.79835715696484e+02°)
3.41192911621901e+01	(-5.74723394855903e+00dB,-1.79835336984967e+02°)
3.41979442513681e+01	(-5.74723374360042e+00dB,-1.79834957400449e+02°)
3.42767786546423e+01	(-5.74723353769577e+00dB,-1.79834576940919e+02°)
3.43557947899847e+01	(-5.74723333084071e+00dB,-1.79834195604359e+02°)
3.44349930763311e+01	(-5.74723312303087e+00dB,-1.79833813388749e+02°)
3.45143739335828e+01	(-5.74723291426183e+00dB,-1.79833430292062e+02°)
3.45939377826094e+01	(-5.74723270452917e+00dB,-1.79833046312266e+02°)
3.46736850452504e+01	(-5.74723249382843e+00dB,-1.79832661447326e+02°)
3.47536161443178e+01	(-5.74723228215516e+00dB,-1.79832275695203e+02°)
3.48337315035984e+01	(-5.74723206950486e+00dB,-1.79831889053850e+02°)
3.49140315478558e+01	(-5.74723185587302e+00dB,-1.79831501521218e+02°)
3.49945167028329e+01	(-5.74723164125510e+00dB,-1.79831113095253e+02°)
3.50751873952540e+01	(-5.74723142564657e+00dB,-1.79830723773896e+02°)
3.51560440528270e+01	(-5.74723120904285e+00dB,-1.79830333555082e+02°)
3.52370871042459e+01	(-5.74723099143934e+00dB,-1.79829942436743e+02°)
3.53183169791928e+01	(-5.74723077283143e+00dB,-1.79829550416805e+02°)
3.53997341083406e+01	(-5.74723055321448e+00dB,-1.79829157493191e+02°)
3.54813389233547e+01	(-5.74723033258384e+00dB,-1.79828763663816e+02°)
3.55631318568956e+01	(-5.74723011093482e+00dB,-1.79828368926594e+02°)
3.56451133426215e+01	(-5.74722988826273e+00dB,-1.79827973279431e+02°)
3.57272838151900e+01	(-5.74722966456285e+00dB,-1.79827576720230e+02°)
3.58096437102607e+01	(-5.74722943983043e+00dB,-1.79827179246890e+02°)
3.58921934644976e+01	(-5.74722921406069e+00dB,-1.79826780857302e+02°)
3.59749335155713e+01	(-5.74722898724887e+00dB,-1.79826381549354e+02°)
3.60578643021613e+01	(-5.74722875939014e+00dB,-1.79825981320931e+02°)
3.61409862639584e+01	(-5.74722853047967e+00dB,-1.79825580169909e+02°)
3.62242998416669e+01	(-5.74722830051262e+00dB,-1.79825178094163e+02°)
3.63078054770072e+01	(-5.74722806948410e+00dB,-1.79824775091560e+02°)
3.63915036127177e+01	(-5.74722783738921e+00dB,-1.79824371159966e+02°)
3.64753946925578e+01	(-5.74722760422304e+00dB,-1.79823966297237e+02°)
3.65594791613095e+01	(-5.74722736998063e+00dB,-1.79823560501227e+02°)
3.66437574647803e+01	(-5.74722713465702e+00dB,-1.79823153769787e+02°)
3.67282300498055e+01	(-5.74722689824722e+00dB,-1.79822746100758e+02°)
3.68128973642501e+01	(-5.74722666074621e+00dB,-1.79822337491981e+02°)
3.68977598570120e+01	(-5.74722642214896e+00dB,-1.79821927941288e+02°)
3.69828179780236e+01	(-5.74722618245041e+00dB,-1.79821517446509e+02°)
3.70680721782546e+01	(-5.74722594164548e+00dB,-1.79821106005468e+02°)
3.71535229097142e+01	(-5.74722569972906e+00dB,-1.79820693615983e+02°)
3.72391706254538e+01	(-5.74722545669601e+00dB,-1.79820280275868e+02°)
3.73250157795690e+01	(-5.74722521254119e+00dB,-1.79819865982932e+02°)
3.74110588272023e+01	(-5.74722496725941e+00dB,-1.79819450734978e+02°)
3.74973002245453e+01	(-5.74722472084548e+00dB,-1.79819034529806e+02°)
3.75837404288413e+01	(-5.74722447329417e+00dB,-1.79818617365208e+02°)
3.76703798983878e+01	(-5.74722422460023e+00dB,-1.79818199238974e+02°)
3.77572190925385e+01	(-5.74722397475838e+00dB,-1.79817780148887e+02°)
3.78442584717062e+01	(-5.74722372376334e+00dB,-1.79817360092724e+02°)
3.79314984973651e+01	(-5.74722347160976e+00dB,-1.79816939068260e+02°)
3.80189396320530e+01	(-5.74722321829231e+00dB,-1.79816517073262e+02°)
3.81065823393741e+01	(-5.74722296380562e+00dB,-1.79816094105492e+02°)
3.81944270840015e+01	(-5.74722270814428e+00dB,-1.79815670162710e+02°)
3.82824743316791e+01	(-5.74722245130289e+00dB,-1.79815245242667e+02°)
3.83707245492247e+01	(-5.74722219327598e+00dB,-1.79814819343110e+02°)
3.84591782045322e+01	(-5.74722193405808e+00dB,-1.79814392461782e+02°)
3.85478357665740e+01	(-5.74722167364372e+00dB,-1.79813964596421e+02°)
3.86366977054037e+01	(-5.74722141202735e+00dB,-1.79813535744756e+02°)
3.87257644921585e+01	(-5.74722114920342e+00dB,-1.79813105904516e+02°)
3.88150365990616e+01	(-5.74722088516637e+00dB,-1.79812675073422e+02°)
3.89045144994248e+01	(-5.74722061991061e+00dB,-1.79812243249188e+02°)
3.89941986676511e+01	(-5.74722035343049e+00dB,-1.79811810429528e+02°)
3.90840895792369e+01	(-5.74722008572037e+00dB,-1.79811376612145e+02°)
3.91741877107750e+01	(-5.74721981677458e+00dB,-1.79810941794739e+02°)
3.92644935399567e+01	(-5.74721954658741e+00dB,-1.79810505975007e+02°)
3.93550075455745e+01	(-5.74721927515312e+00dB,-1.79810069150638e+02°)
3.94457302075245e+01	(-5.74721900246597e+00dB,-1.79809631319315e+02°)
3.95366620068095e+01	(-5.74721872852017e+00dB,-1.79809192478718e+02°)
3.96278034255406e+01	(-5.74721845330991e+00dB,-1.79808752626520e+02°)
3.97191549469407e+01	(-5.74721817682936e+00dB,-1.79808311760390e+02°)
3.98107170553464e+01	(-5.74721789907265e+00dB,-1.79807869877991e+02°)
3.99024902362108e+01	(-5.74721762003389e+00dB,-1.79807426976979e+02°)
3.99944749761064e+01	(-5.74721733970717e+00dB,-1.79806983055008e+02°)
4.00866717627269e+01	(-5.74721705808653e+00dB,-1.79806538109723e+02°)
4.01790810848906e+01	(-5.74721677516601e+00dB,-1.79806092138766e+02°)
4.02717034325425e+01	(-5.74721649093961e+00dB,-1.79805645139773e+02°)
4.03645392967571e+01	(-5.74721620540130e+00dB,-1.79805197110374e+02°)
4.04575891697408e+01	(-5.74721591854502e+00dB,-1.79804748048194e+02°)
4.05508535448350e+01	(-5.74721563036470e+00dB,-1.79804297950853e+02°)
4.06443329165178e+01	(-5.74721534085421e+00dB,-1.79803846815963e+02°)
4.07380277804078e+01	(-5.74721505000742e+00dB,-1.79803394641135e+02°)
4.08319386332658e+01	(-5.74721475781817e+00dB,-1.79802941423971e+02°)
4.09260659729976e+01	(-5.74721446428025e+00dB,-1.79802487162067e+02°)
4.10204102986572e+01	(-5.74721416938745e+00dB,-1.79802031853017e+02°)
4.11149721104487e+01	(-5.74721387313349e+00dB,-1.79801575494406e+02°)
4.12097519097295e+01	(-5.74721357551212e+00dB,-1.79801118083815e+02°)
4.13047501990126e+01	(-5.74721327651701e+00dB,-1.79800659618819e+02°)
4.13999674819695e+01	(-5.74721297614182e+00dB,-1.79800200096988e+02°)
4.14954042634328e+01	(-5.74721267438018e+00dB,-1.79799739515887e+02°)
4.15910610493987e+01	(-5.74721237122570e+00dB,-1.79799277873072e+02°)
4.16869383470300e+01	(-5.74721206667194e+00dB,-1.79798815166097e+02°)
4.17830366646586e+01	(-5.74721176071244e+00dB,-1.79798351392510e+02°)
4.18793565117883e+01	(-5.74721145334073e+00dB,-1.79797886549851e+02°)
4.19758983990972e+01	(-5.74721114455027e+00dB,-1.79797420635656e+02°)
4.20726628384408e+01	(-5.74721083433452e+00dB,-1.79796953647456e+02°)
4.21696503428546e+01	(-5.74721052268691e+00dB,-1.79796485582775e+02°)
4.22668614265567e+01	(-5.74721020960082e+00dB,-1.79796016439131e+02°)
4.23642966049505e+01	(-5.74720989506961e+00dB,-1.79795546214038e+02°)
4.24619563946276e+01	(-5.74720957908661e+00dB,-1.79795074905003e+02°)
4.25598413133707e+01	(-5.74720926164513e+00dB,-1.79794602509527e+02°)
4.26579518801556e+01	(-5.74720894273842e+00dB,-1.79794129025106e+02°)
4.27562886151549e+01	(-5.74720862235974e+00dB,-1.79793654449231e+02°)
4.28548520397403e+01	(-5.74720830050228e+00dB,-1.79793178779385e+02°)
4.29536426764850e+01	(-5.74720797715922e+00dB,-1.79792702013047e+02°)
4.30526610491674e+01	(-5.74720765232369e+00dB,-1.79792224147689e+02°)
4.31519076827728e+01	(-5.74720732598882e+00dB,-1.79791745180778e+02°)
4.32513831034971e+01	(-5.74720699814769e+00dB,-1.79791265109775e+02°)
4.33510878387492e+01	(-5.74720666879333e+00dB,-1.79790783932136e+02°)
4.34510224171534e+01	(-5.74720633791877e+00dB,-1.79790301645309e+02°)
4.35511873685531e+01	(-5.74720600551699e+00dB,-1.79789818246738e+02°)
4.36515832240128e+01	(-5.74720567158093e+00dB,-1.79789333733860e+02°)
4.37522105158214e+01	(-5.74720533610352e+00dB,-1.79788848104106e+02°)
4.38530697774948e+01	(-5.74720499907765e+00dB,-1.79788361354904e+02°)
4.39541615437787e+01	(-5.74720466049616e+00dB,-1.79787873483671e+02°)
4.40554863506515e+01	(-5.74720432035188e+00dB,-1.79787384487822e+02°)
4.41570447353274e+01	(-5.74720397863759e+00dB,-1.79786894364765e+02°)
4.42588372362588e+01	(-5.74720363534604e+00dB,-1.79786403111901e+02°)
4.43608643931394e+01	(-5.74720329046997e+00dB,-1.79785910726626e+02°)
4.44631267469070e+01	(-5.74720294400204e+00dB,-1.79785417206331e+02°)
4.45656248397465e+01	(-5.74720259593493e+00dB,-1.79784922548398e+02°)
4.46683592150924e+01	(-5.74720224626123e+00dB,-1.79784426750207e+02°)
4.47713304176324e+01	(-5.74720189497354e+00dB,-1.79783929809127e+02°)
4.48745389933093e+01	(-5.74720154206441e+00dB,-1.79783431722526e+02°)
4.49779854893249e+01	(-5.74720118752636e+00dB,-1.79782932487763e+02°)
4.50816704541421e+01	(-5.74720083135186e+00dB,-1.79782432102191e+02°)
4.51855944374883e+01	(-5.74720047353337e+00dB,-1.79781930563157e+02°)
4.52897579903581e+01	(-5.74720011406329e+00dB,-1.79781427868004e+02°)
4.53941616650164e+01	(-5.74719975293401e+00dB,-1.79780924014066e+02°)
4.54988060150009e+01	(-5.74719939013785e+00dB,-1.79780418998672e+02°)
4.56036915951256e+01	(-5.74719902566715e+00dB,-1.79779912819145e+02°)
4.57088189614835e+01	(-5.74719865951415e+00dB,-1.79779405472803e+02°)
4.58141886714494e+01	(-5.74719829167109e+00dB,-1.79778896956954e+02°)
4.59198012836829e+01	(-5.74719792213018e+00dB,-1.79778387268905e+02°)
4.60256573581316e+01	(-5.74719755088358e+00dB,-1.79777876405952e+02°)
4.61317574560339e+01	(-5.74719717792342e+00dB,-1.79777364365389e+02°)
4.62381021399220e+01	(-5.74719680324178e+00dB,-1.79776851144500e+02°)
4.63446919736248e+01	(-5.74719642683073e+00dB,-1.79776336740564e+02°)
4.64515275222709e+01	(-5.74719604868227e+00dB,-1.79775821150856e+02°)
4.65586093522918e+01	(-5.74719566878840e+00dB,-1.79775304372642e+02°)
4.66659380314248e+01	(-5.74719528714105e+00dB,-1.79774786403182e+02°)
4.67735141287157e+01	(-5.74719490373213e+00dB,-1.79774267239732e+02°)
4.68813382145224e+01	(-5.74719451855350e+00dB,-1.79773746879537e+02°)
4.69894108605174e+01	(-5.74719413159702e+00dB,-1.79773225319841e+02°)
4.70977326396912e+01	(-5.74719374285445e+00dB,-1.79772702557879e+02°)
4.72063041263549e+01	(-5.74719335231757e+00dB,-1.79772178590879e+02°)
4.73151258961439e+01	(-5.74719295997808e+00dB,-1.79771653416064e+02°)
4.74241985260203e+01	(-5.74719256582768e+00dB,-1.79771127030649e+02°)
4.75335225942763e+01	(-5.74719216985800e+00dB,-1.79770599431846e+02°)
4.76430986805374e+01	(-5.74719177206064e+00dB,-1.79770070616856e+02°)
4.77529273657649e+01	(-5.74719137242717e+00dB,-1.79769540582876e+02°)
4.78630092322596e+01	(-5.74719097094911e+00dB,-1.79769009327097e+02°)
4.79733448636647e+01	(-5.74719056761796e+00dB,-1.79768476846703e+02°)
4.80839348449686e+01	(-5.74719016242515e+00dB,-1.79767943138872e+02°)
4.81947797625085e+01	(-5.74718975536209e+00dB,-1.79767408200773e+02°)
4.83058802039730e+01	(-5.74718934642016e+00dB,-1.79766872029571e+02°)
4.84172367584057e+01	(-5.74718893559067e+00dB,-1.79766334622424e+02°)
4.85288500162078e+01	(-5.74718852286492e+00dB,-1.79765795976484e+02°)
4.86407205691419e+01	(-5.74718810823416e+00dB,-1.79765256088895e+02°)
4.87528490103343e+01	(-5.74718769168959e+00dB,-1.79764714956795e+02°)
4.88652359342790e+01	(-5.74718727322238e+00dB,-1.79764172577315e+02°)
4.89778819368403e+01	(-5.74718685282365e+00dB,-1.79763628947581e+02°)
4.90907876152560e+01	(-5.74718643048449e+00dB,-1.79763084064711e+02°)
4.92039535681407e+01	(-5.74718600619595e+00dB,-1.79762537925816e+02°)
4.93173803954892e+01	(-5.74718557994902e+00dB,-1.79761990528001e+02°)
4.94310686986791e+01	(-5.74718515173467e+00dB,-1.79761441868366e+02°)
4.95450190804746e+01	(-5.74718472154381e+00dB,-1.79760891944000e+02°)
4.96592321450292e+01	(-5.74718428936733e+00dB,-1.79760340751990e+02°)
4.97737084978892e+01	(-5.74718385519605e+00dB,-1.79759788289414e+02°)
4.98884487459968e+01	(-5.74718341902078e+00dB,-1.79759234553342e+02°)
5.00034534976934e+01	(-5.74718298083226e+00dB,-1.79758679540840e+02°)
5.01187233627228e+01	(-5.74718254062120e+00dB,-1.79758123248965e+02°)
5.02342589522342e+01	(-5.74718209837826e+00dB,-1.79757565674770e+02°)
5.03500608787860e+01	(-5.74718165409406e+00dB,-1.79757006815297e+02°)
5.04661297563483e+01	(-5.74718120775919e+00dB,-1.79756446667586e+02°)
5.05824662003069e+01	(-5.74718075936419e+00dB,-1.79755885228666e+02°)
5.06990708274659e+01	(-5.74718030889953e+00dB,-1.79755322495561e+02°)
5.08159442560515e+01	(-5.74717985635567e+00dB,-1.79754758465289e+02°)
5.09330871057150e+01	(-5.74717940172301e+00dB,-1.79754193134860e+02°)
5.10504999975361e+01	(-5.74717894499190e+00dB,-1.79753626501276e+02°)
5.11681835540262e+01	(-5.74717848615268e+00dB,-1.79753058561535e+02°)
5.12861383991319e+01	(-5.74717802519560e+00dB,-1.79752489312626e+02°)
5.14043651582380e+01	(-5.74717756211088e+00dB,-1.79751918751531e+02°)
5.15228644581710e+01	(-5.74717709688872e+00dB,-1.79751346875226e+02°)
5.16416369272025e+01	(-5.74717662951924e+00dB,-1.79750773680679e+02°)
5.17606831950521e+01	(-5.74717615999253e+00dB,-1.79750199164853e+02°)
5.18800038928915e+01	(-5.74717568829864e+00dB,-1.79749623324701e+02°)
5.19995996533469e+01	(-5.74717521442755e+00dB,-1.79749046157172e+02°)
5.21194711105034e+01	(-5.74717473836924e+00dB,-1.79748467659206e+02°)
5.22396188999073e+01	(-5.74717426011359e+00dB,-1.79747887827736e+02°)
5.23600436585703e+01	(-5.74717377965047e+00dB,-1.79747306659689e+02°)
5.24807460249725e+01	(-5.74717329696969e+00dB,-1.79746724151984e+02°)
5.26017266390659e+01	(-5.74717281206101e+00dB,-1.79746140301534e+02°)
5.27229861422775e+01	(-5.74717232491414e+00dB,-1.79745555105244e+02°)
5.28445251775133e+01	(-5.74717183551877e+00dB,-1.79744968560011e+02°)
5.29663443891610e+01	(-5.74717134386450e+00dB,-1.79744380662728e+02°)
5.30884444230940e+01	(-5.74717084994092e+00dB,-1.79743791410276e+02°)
5.32108259266746e+01	(-5.74717035373755e+00dB,-1.79743200799533e+02°)
5.33334895487573e+01	(-5.74716985524387e+00dB,-1.79742608827369e+02°)
5.34564359396923e+01	(-5.74716935444931e+00dB,-1.79742015490645e+02°)
5.35796657513293e+01	(-5.74716885134324e+00dB,-1.79741420786216e+02°)
5.37031796370204e+01	(-5.74716834591500e+00dB,-1.79740824710930e+02°)
5.38269782516240e+01	(-5.74716783815387e+00dB,-1.79740227261628e+02°)
5.39510622515079e+01	(-5.74716732804908e+00dB,-1.79739628435142e+02°)
5.40754322945532e+01	(-5.74716681558982e+00dB,-1.79739028228298e+02°)
5.42000890401575e+01	(-5.74716630076521e+00dB,-1.79738426637915e+02°)
5.43250331492384e+01	(-5.74716578356434e+00dB,-1.79737823660804e+02°)
5.44502652842372e+01	(-5.74716526397625e+00dB,-1.79737219293769e+02°)
5.45757861091221e+01	(-5.74716474198992e+00dB,-1.79736613533606e+02°)
5.47015962893922e+01	(-5.74716421759426e+00dB,-1.79736006377104e+02°)
5.48276964920804e+01	(-5.74716369077817e+00dB,-1.79735397821045e+02°)
5.49540873857574e+01	(-5.74716316153048e+00dB,-1.79734787862203e+02°)
5.50807696405353e+01	(-5.74716262983995e+00dB,-1.79734176497345e+02°)
5.52077439280707e+01	(-5.74716209569532e+00dB,-1.79733563723231e+02°)
5.53350109215686e+01	(-5.74716155908526e+00dB,-1.79732949536612e+02°)
5.54625712957860e+01	(-5.74716101999839e+00dB,-1.79732333934233e+02°)
5.55904257270353e+01	(-5.74716047842327e+00dB,-1.79731716912831e+02°)
5.57185748931879e+01	(-5.74715993434843e+00dB,-1.79731098469135e+02°)
5.58470194736780e+01	(-5.74715938776232e+00dB,-1.79730478599867e+02°)
5.59757601495059e+01	(-5.74715883865336e+00dB,-1.79729857301741e+02°)
5.61047976032419e+01	(-5.74715828700989e+00dB,-1.79729234571464e+02°)
5.62341325190297e+01	(-5.74715773282023e+00dB,-1.79728610405735e+02°)
5.63637655825903e+01	(-5.74715717607261e+00dB,-1.79727984801247e+02°)
5.64936974812251e+01	(-5.74715661675525e+00dB,-1.79727357754682e+02°)
5.66239289038201e+01	(-5.74715605485625e+00dB,-1.79726729262717e+02°)
5.67544605408495e+01	(-5.74715549036373e+00dB,-1.79726099322021e+02°)
5.68852930843789e+01	(-5.74715492326571e+00dB,-1.79725467929255e+02°)
5.70164272280695e+01	(-5.74715435355016e+00dB,-1.79724835081071e+02°)
5.71478636671814e+01	(-5.74715378120499e+00dB,-1.79724200774116e+02°)
5.72796030985776e+01	(-5.74715320621808e+00dB,-1.79723565005028e+02°)
5.74116462207274e+01	(-5.74715262857723e+00dB,-1.79722927770436e+02°)
5.75439937337104e+01	(-5.74715204827019e+00dB,-1.79722289066963e+02°)
5.76766463392197e+01	(-5.74715146528465e+00dB,-1.79721648891223e+02°)
5.78096047405665e+01	(-5.74715087960825e+00dB,-1.79721007239823e+02°)
5.79428696426827e+01	(-5.74715029122858e+00dB,-1.79720364109362e+02°)
5.80764417521258e+01	(-5.74714970013314e+00dB,-1.79719719496432e+02°)
5.82103217770817e+01	(-5.74714910630942e+00dB,-1.79719073397614e+02°)
5.83445104273691e+01	(-5.74714850974483e+00dB,-1.79718425809486e+02°)
5.84790084144426e+01	(-5.74714791042669e+00dB,-1.79717776728613e+02°)
5.86138164513974e+01	(-5.74714730834231e+00dB,-1.79717126151557e+02°)
5.87489352529722e+01	(-5.74714670347893e+00dB,-1.79716474074867e+02°)
5.88843655355534e+01	(-5.74714609582371e+00dB,-1.79715820495089e+02°)
5.90201080171789e+01	(-5.74714548536376e+00dB,-1.79715165408758e+02°)
5.91561634175419e+01	(-5.74714487208615e+00dB,-1.79714508812401e+02°)
5.92925324579945e+01	(-5.74714425597787e+00dB,-1.79713850702539e+02°)
5.94292158615517e+01	(-5.74714363702586e+00dB,-1.79713191075683e+02°)
