Frequency [Hz], Amplitude [dB], Phase [deg]
460584.67713227146, 33.393543, -163.874466
465789.2131589351, 33.342628, -160.331177
471052.5596423892, 33.316002, -164.971497
476375.38113175303, 33.420471, -163.902664
481758.34968544694, 33.68465, -160.797546
487202.1449560479, 33.439823, 193.502899
492707.45427610446, 33.420105, 192.200104
498274.9727449164, 33.674599, -164.230713
503905.4033162996, 33.523857, -163.396378
509599.45688733814, 33.411774, 194.962692
515357.8523881435, 33.48843, -162.409424
521181.31687262916, 33.676163, -161.882828
527070.585610306, 33.564987, 195.215485
533026.4021791152, 33.524677, -162.856979
539049.5185593144, 33.658966, -163.971786
545140.6952284243, 33.789848, 194.233109
551300.7012572451, 33.626686, -161.18364
557530.3144069555, 33.49807, 195.319275
563830.3212273198, 33.772358, 196.015594
570201.5171559898, 33.833946, 195.546371
576644.7066189435, 33.724091, 195.154877
583160.7031320491, 33.832413, 196.444656
589750.3294037762, 33.83445, -160.824829
596414.417439074, 33.703869, 196.467407
603153.8086444221, 33.848595, 195.79277
609969.3539340633, 33.848942, 196.736847
616861.9138374391, 33.885342, 194.186157
623832.3586078405, 33.862762, 196.290497
630881.5683322896, 33.719963, 195.265747
638010.4330426552, 33.956581, 194.536255
645219.8528280312, 33.9268, 195.813141
652510.7379483765, 33.991867, 196.497238
659884.0089494478, 34.132225, 195.819061
667340.5967790302, 34.003567, 193.532059
674881.4429044753, 33.906357, 197.50705
682507.4994315685, 34.012234, 195.831863
690219.7292247443, 34.107231, 196.434982
698019.1060286594, 33.999908, 196.818909
705906.6145911347, 34.024048, 195.679184
713883.250787491, 33.828728, 196.90242
721950.0217462846, 33.981388, 197.289139
730107.9459764692, 33.813744, -158.094879
738358.0534959963, 33.960289, 195.75531
746701.3859618618, 34.170059, 195.978653
755138.9968016223, 33.902603, 194.451965
763671.9513464042, 34.0522, 191.296906
772301.3269654142, 34.152176, 196.104645
781028.2132019661, 34.217812, -159.178802
789853.7119110407, 34.272667, 198.332031
798778.9373984166, 34.238846, 196.042343
807805.0165613503, 34.207191, 195.039734
816933.0890308688, 34.277122, 198.418427
826164.3073156545, 34.311592, 196.621811
835499.8369475573, 34.160763, 197.428055
844940.8566287578, 34.216583, 197.970306
854488.5583805933, 34.528858, -157.455368
864144.1476940592, 34.24855, 197.913391
873908.8436820098, 34.413132, 196.656403
883783.8792330879, 34.444103, 197.483566
893770.5011673912, 34.454002, 197.147797
903869.9703938913, 34.32296, 195.017456
914083.5620696393, 34.269203, 196.614883
924412.565760761, 34.291889, 199.735779
934858.285605281, 34.486671, 196.223648
945422.0404777871, 34.256989, 195.273483
956105.1641559469, 34.705605, 196.500854
966909.005488907, 34.409824, 197.997284
977834.9285676014, 34.49902, 195.474106
988884.3128969864, 34.387589, 194.307587
1000058.5535702097, 34.493786, 197.039185
1011359.0614447595, 34.487511, 198.12384
1022787.2633205923, 34.52726, 196.639816
1034344.602120285, 34.558846, 194.875381
1046032.5370712215, 34.612015, 194.017883
1057852.543889831, 34.681221, 190.081436
1069806.1149679073, 34.581242, 196.193146
1081894.7595610416, 34.413002, 195.042343
1094120.0039791856, 34.642097, 196.153198
1106483.3917793594, 34.710403, 197.101624
1118986.4839605324, 34.632832, 198.557617
1131630.8591607322, 34.900997, 198.406876
1144418.1138563436, 34.78384, -155.202225
1157349.8625636965, 34.753166, 200.223358
1170427.7380429066, 34.501286, 193.746063
1183653.3915040235, 34.782928, 197.239731
1197028.4928155162, 34.75174, 197.855286
1210554.7307151156, 34.662281, 197.580872
1224233.813023029, 34.813999, 198.141541
1238067.4668575646, 34.743011, 195.07666
1252057.4388532024, 34.631592, 198.960541
1266205.4953811278, 34.882336, 196.801041
1280513.4227722469, 34.87262, 198.311996
1294983.0275427327, 34.497883, 196.032867
1309616.1366221078, 34.929001, 197.333649
1324414.597583918, 34.904022, 198.787643
1339380.2788790104, 34.989292, 196.703583
1354515.0700714407, 34.941589, 199.661072
1369820.8820770415, 34.681763, 196.764923
1385299.6474047008, 34.984798, 198.576477
1400953.320400365, 35.117176, 197.711029
1416783.8774937869, 34.900349, 199.860596
1432793.3174480742, 34.943077, 197.672791
1448983.6616120448, 34.994564, 201.378387
1465356.954175447, 35.0177, 195.647064
1481915.2624270653, 35.090073, 199.798737
1498660.677015729, 35.162407, 201.306335
1515595.3122142723, 35.218018, 197.732697
1532721.306186487, 34.990757, 199.340607
1550040.821257093, 35.20155, 196.877243
1567556.044184747, 35.355659, 198.0634
1585269.1864381363, 35.287186, 200.37973
1603182.4844752038, 35.208183, 200.202362
1621298.2000255305, 34.945568, 197.631561
1639618.6203758898, 35.234612, 197.527817
1658146.0586590478, 35.142326, 202.551971
1676882.8541458081, 35.346325, 203.235626
1695831.3725403748, 35.373596, 199.242508
1714994.0062790525, 35.287315, 196.683975
1734373.1748323082, 35.42802, 199.292679
1753971.3250102461, 35.620693, 194.93721
1773790.9312715486, 35.694389, 199.916351
1793834.4960359074, 35.334118, 193.201035
1814104.5499999686, 35.67897, 196.446655
1834603.652456865, 35.484001, 203.819778
1855334.3916193405, 35.694473, 202.381378
1876299.3849465456, 35.872982, 204.024597
1897501.2794745232, 35.563019, 199.34549
1918942.7521504178, 35.627197, 201.416122
1940626.5101704563, 35.937012, 199.522141
1962555.2913217668, 35.699745, 199.672241
1984731.8643280591, 35.755432, 197.765884
2007159.0291991956, 35.699768, 204.67662
2029839.6175847063, 35.583054, 199.892639
2052776.4931313426, 35.899788, 202.087891
2075972.5518446076, 35.759911, 206.977142
2099430.722454437, 35.519768, 203.933884
2123153.9667849485, 35.887337, 198.862122
2147145.2801284287, 35.872856, 199.717529
2171407.6916235075, 36.152851, 201.968475
2195944.2646376016, 36.02496, 202.477753
2220758.097153727, 35.862152, 206.532318
2245852.3221616126, 35.733189, 199.829239
2271230.108053308, 36.147392, 198.578522
2296894.659023187, 35.721771, 201.742523
2322849.215472547, 36.136436, 205.434265
2349097.0544187007, 36.294647, 203.196503
2375641.489908774, 36.317253, 204.486511
2402485.8734380947, 36.534615, 198.54248
2429633.5943733878, 36.231682, 202.053146
2457088.080380701, 36.332657, 205.27327
2484852.7978581665, 36.430691, 208.148422
2512931.252373702, 36.307419, 201.606506
2541326.9891075836, 36.339909, 206.883789
2570043.5933001, 36.314205, 200.555984
2599084.6907041827, 36.291553, 204.673019
2628453.9480432356, 36.824707, 207.462082
2658155.0734740514, 36.34235, 207.583008
2688191.817055045, 36.722927, 205.715759
2718567.971219695, 36.880257, 203.535828
2749287.37125541, 36.645279, 205.504974
2780353.8957877564, 36.544674, 208.264801
2811771.4672701578, 36.686939, 208.44838
2843544.05247918, 36.752556, 203.807312
2875675.663015331, 36.998116, 207.865784
2908170.3558096113, 37.323174, 202.769897
2941032.2336356933, 37.150192, 204.172806
2974265.4456279865, 37.010651, 200.671661
3007874.187805456, 37.282017, 200.352188
3041862.7036014544, 36.730843, 205.674362
3076235.2843994796, 36.959938, 209.870575
3110996.270074982, 37.353329, 200.770813
3146150.049543365, 37.280609, 203.996277
3181701.0613140753, 37.023384, 204.469559
3217653.7940510577, 37.184975, 206.922195
3254012.7871394455, 37.547066, 206.813904
3290782.6312587513, 37.070847, 213.386246
3327967.9689624337, 37.344002, 203.641815
3365573.495264119, 37.434052, 203.170303
3403603.9582303367, 37.483505, 205.319153
3442064.1595800603, 37.305828, 209.345688
3480958.9552909494, 37.624054, 210.170059
3520293.2562124417, 38.042934, 204.05658
3560072.028685848, 37.463585, 208.770386
3600300.2951713437, 37.745087, 208.896652
3640983.13488216, 37.817009, 208.687149
3682125.684425828, 37.925606, 211.520645
3723733.1384527837, 37.879974, 213.561737
3765810.7503121835, 38.144211, 211.294434
3808363.8327152524, 38.197464, 214.062408
3851397.758406005, 38.251778, 216.873337
3894917.9608396585, 38.167953, 219.980988
3938929.934868641, 38.081238, 208.908264
3983439.2374363435, 38.84745, 217.178009
4028451.4882787936, 37.999229, 216.97937
4073972.3706341404, 38.001343, 221.504578
4120007.631960284, 38.020222, 208.642517
4166563.08466048, 38.237839, 210.943024
4213644.606817281, 38.15028, 209.615295
4261258.142934635, 38.598682, 213.174896
4309409.704688505, 38.584267, 214.928375
4358105.371685835, 38.461884, 214.651917
4407351.292232213, 38.662006, 221.479492
4457153.684108141, 38.981777, 221.955795
4507518.835354054, 39.385071, 212.106979
4558453.105064318, 38.643795, 217.634781
4609962.924190043, 38.566208, 211.146545
4662054.79635114, 38.43779, 221.478088
4714735.298657389, 39.073536, 225.224152
4768011.0825389335, 39.373291, 212.458115
4821888.874586016, 39.988121, 216.991516
4876375.477398346, 39.568542, 217.121719
4931477.770443964, 39.882713, 213.624863
4987202.710927808, 39.652893, 215.577179
5043557.334670206, 39.565586, 216.565353
5100548.75699513, 39.800728, 214.226776
5158184.1736286655, 39.69957, 223.136353
5216470.861607446, 39.963699, 218.523178
5275416.180197551, 40.073597, 215.962585
5335027.571823585, 39.993877, 214.785126
5395312.563008454, 39.872841, 223.681915
5456278.765323569, 41.336479, 211.740433
5517933.876349964, 40.231674, 227.785278
5580285.680650151, 40.816032, 229.553162
5643342.050750971, 41.015419, 222.888519
5707110.948137649, 40.410465, 233.103668
5771600.424258929, 41.040794, 230.496826
5836818.621543728, 41.188606, 222.557114
5902773.774429115, 40.863701, 235.490723
5969474.210400077, 40.313877, 220.217728
6036928.351040852, 41.413925, 228.625061
6105144.713098338, 41.080654, 232.304108
6174131.909557307, 41.668594, 218.411682
6243898.650727979, 41.823532, 223.735916
6314453.745345735, 41.489494, 225.983139
6385806.101683276, 42.059414, 225.426117
6457964.728675464, 41.987011, 217.802734
6530938.737056689, 42.048622, 218.434357
6604737.340511292, 41.357685, 221.543945
6679369.856836775, 41.71907, 238.172729
6754845.709120374, 42.660515, 235.394745
6831174.4269287065, 43.745995, 214.14859
6908365.64751107, 42.58622, 232.778809
6986429.117016195, 43.035931, 217.191956
7065374.691722755, 43.020905, 228.260498
7145212.3392839115, 42.80217, 227.684692
7225952.139985716, 42.450996, 227.803467
7307604.288019962, 43.86924, 226.329559
7390179.092771183, 44.127853, 224.029587
7473686.980118432, 43.947712, 224.796646
7558138.493751532, 44.105259, 234.065872
7643544.296502442, 43.741394, 230.888962
7729915.171691418, 44.496159, 235.55452
7817262.024488625, 44.504852, 224.287201
7905595.883290975, 43.720146, 238.411316
7994927.90111452, 43.749786, 233.87384
8085269.357002742, 44.191269, 226.445755
8176631.657450517, 45.20726, 245.803192
8269026.337844425, 45.722721, 237.128357
8362465.063919071, 44.953953, 221.330444
8456959.633230137, 43.929249, 238.638962
8552521.976643803, 44.881424, 222.754822
8649164.159843266, 45.995049, 240.724762
8746898.384852026, 44.988182, 224.089188
8845736.991574617, 46.745937, 244.890717
8945692.459354602, 47.11174, 224.675049
9046777.40855015, 45.987095, 225.067932
9149004.602127615, 47.169422, 222.601776
9252386.947272828, 46.192223, 228.465088
9356937.497020911, 46.051208, 229.679626
9462669.451904204, 46.008286, 238.781952
9569596.161619104, 47.740837, 208.54425
9677731.126711452, 47.719563, 230.183807
9787088.000281256, 47.675476, 236.196198
9897680.589706376, 47.740379, 242.007599
10009522.85838598, 47.322231, 241.707932
10122628.927503498, 47.912842, 231.410141
10237013.077809501, 47.813881, 244.036331
10352689.751424925, 48.164932, 228.151093
10469673.553664375, 48.445099, 230.264679
10587979.254880343, 48.679115, 216.957581
10707621.79232795, 48.814129, 213.912292
10828616.27205109, 50.06884, 233.38797
10950977.97078954, 49.922504, 209.52832
11074722.337907959, 49.37603, 248.463745
11199864.997346446, 47.359192, 214.969727
11326421.749593152, 49.655609, 213.251892
11454408.573679412, 52.250641, 220.871765
11583841.62919706, 50.007591, 239.053864
11714737.258338928, 48.862053, 211.884369
11847111.98796202, 50.036636, 251.021378
11980982.531674378, 50.19899, 202.270386
12116365.791945148, 51.268398, 227.143112
12253278.862238877, 50.702106, 217.956207
12391739.02917353, 50.999146, 220.555115
12531763.77470328, 52.051689, 214.23114
12673370.77832568, 51.468735, 211.039459
12816577.91931383, 51.982883, 215.375092
12961403.278973952, 52.37244, 217.044571
13107865.142928153, 51.345718, 217.510803
13255982.00342336, 51.507217, 213.894867
13405772.56166594, 53.326607, 216.700333
13557255.730183125, 53.020092, 228.490921
13710450.63521069, 54.582371, 210.311707
13865376.61910804, 53.728703, 245.967499
14022053.242800154, 53.069855, 229.414093
14180500.288247544, 56.389656, 214.751022
14340737.760943836, 56.005058, 219.089661
14502785.89244156, 54.531136, 220.390411
14666665.142906807, 54.261307, 200.550369
14832396.203702277, 54.353985, 227.321075
15000000.000000004, 52.544441, 216.89595
