-1,205130540069355; 339613,28705999674
1,437942696023832; 478433,31680715084
3,303716273675697; 537927,6152702076
5,013729268178679; 736241,9434804223
6,64622814916742; 815567,6747645079
8,278534304861537; 994050,5701536993
9,910879005614483; 1152702,03272187
11,309833374528331; 1390679,2265741266
12,631042359574323; 1628656,4204263818
13,95225134462028; 1866633,6142786378
15,11781538169484; 2183936,5394149795
16,361124802637235; 2501239,4645513203
23,352967222727322; 5198314,32821022
23,352080686371863; 5654437,28309371
23,428939533884233; 6110560,237977201
23,350230523543082; 6606346,058502736
22,960501432671663; 7121963,311849289
22,88179242233049; 7617749,132374821
22,49206333145908; 8133366,385721376
21,94672783767519; 8708477,937530996
21,479176272818073; 9263758,05651959
21,167076930637684; 9838869,608329209
20,699525365780566; 10394149,727317808
20,309834819968067; 10889935,547843343
19,842321800169884; 11425384,234010914
19,374693145194904; 12020327,218641555
17,681948337093885; 2937530,9866137905
18,92506503274162; 3353991,0758552374
20,090436344521514; 3770451,1650966844
20,867042191903323; 4206742,687159153
21,876999826065422; 4583539,91075856
22,65383694380082; 4900842,835894899
18,90702594516098; 12635101,636093218
6,409946937908217; 42382250,8676252
6,644840527045844; 41529499,25632127
6,957440954992379; 40696579,077838376
7,114512070144308; 39883490,33217651
7,349058753751493; 39209221,61626178
7,505937143608769; 38495290,034705006
7,662661353230284; 37860684,18443234
7,897208036837512; 37186415,468517624
8,053970791517955; 36531978,18542392
8,210656456080557; 35917203,767972246
8,445203139687791; 35242935,05205752
8,601927349309321; 34608329,201784834
8,758497378695097; 34053049,08279624
8,915144498198757; 33458106,0981656
9,14953700157021; 32863163,113534965
8,995202585602541; 32268220,12890432
9,151965340282992; 31613782,84581063
9,30865100484558; 30999008,428358957
9,465221034231384; 30443728,30937036
9,699420812308226; 29947942,488844827
9,855836661458277; 29471988,101140305
10,090113529652982; 28936539,414972745
10,246452288685148; 28500247,892910272
10,402868137835199; 28024293,505205758
10,637106460970962; 27508676,25185921
10,949359983387069; 26854238,968765512
18,672864712143095; 13111056,023797728
18,283289801507394; 13547347,545860192
18,204773516460904; 13943976,202280624
17,81523715088415; 14360436,291522065
17,581268643160925; 14737233,515121477
17,191616642407375; 15213187,902825987
17,035316428434108; 15629647,992067443
16,567919043812736; 16105602,379771953
16,567186687693024; 16482399,603371354
16,021928284026977; 17017848,289538935
15,78765141583228; 17553296,97570651
15,475744798946565; 18029251,363411024
15,319406039914377; 18465542,885473497
14,929676949042964; 18981160,138820037
14,61769324203938; 19496777,392166592
14,383532009021472; 19972731,779871114
14,227270340107154; 20369360,43629153
14,070893036016024; 20825483,391175024
13,526174263175129; 21083292,017848298
13,136984803128684; 21321269,21170055
6,253261273345643; 42997025,28507684
6,252143466636632; 43572136,83688648
6,0954578020739945; 44186911,25433812
5,8607183931721565; 44960337,134357974
5,703917093432757; 45634605,850272715
5,546884523339749; 46427863,16311356
5,312260749614666; 47141794,74467034
5,155497994934272; 47796232,02776403
4,998503969900234; 48569657,90778384
4,763957286292936; 49243926,62369858
12,980684589155409; 21737729,300942004
12,746677536373262; 22134357,95736245
12,59037732240003; 22550818,046603866
12,433961473249965; 23026772,434308387
12,277699804335654; 23423401,090728812
12,043538571317725; 23899355,478433333
11,88719981228558; 24335647,000495806
11,653077124326607; 24791769,955379292
11,496854000471231; 25168567,17897869
11,26273131251228; 25624690,133862175
11,10639255348007; 26060981,65592464
10,95013088456573; 26457610,312345073
