Freq.	V(out_fs)
1.05852227129039e+05	(4.41583553008770e+00dB,8.90395011428551e+01°)
1.05876603311368e+05	(4.41783531924240e+00dB,8.90392799656341e+01°)
1.05900985107166e+05	(4.41983510830000e+00dB,8.90390587374871e+01°)
1.05925372517727e+05	(4.42183489726045e+00dB,8.90388374584023e+01°)
1.05949765544343e+05	(4.42383468612371e+00dB,8.90386161283681e+01°)
1.05974164188308e+05	(4.42583447488973e+00dB,8.90383947473727e+01°)
1.05998568450915e+05	(4.42783426355846e+00dB,8.90381733154044e+01°)
1.06022978333458e+05	(4.42983405212988e+00dB,8.90379518324515e+01°)
1.06047393837231e+05	(4.43183384060391e+00dB,8.90377302985021e+01°)
1.06071814963529e+05	(4.43383362898053e+00dB,8.90375087135447e+01°)
1.06096241713647e+05	(4.43583341725969e+00dB,8.90372870775674e+01°)
1.06120674088880e+05	(4.43783320544134e+00dB,8.90370653905585e+01°)
1.06145112090522e+05	(4.43983299352543e+00dB,8.90368436525062e+01°)
1.06169555719870e+05	(4.44183278151194e+00dB,8.90366218633988e+01°)
1.06194004978220e+05	(4.44383256940079e+00dB,8.90364000232246e+01°)
1.06218459866868e+05	(4.44583235719196e+00dB,8.90361781319718e+01°)
1.06242920387110e+05	(4.44783214488541e+00dB,8.90359561896286e+01°)
1.06267386540244e+05	(4.44983193248108e+00dB,8.90357341961833e+01°)
1.06291858327567e+05	(4.45183171997892e+00dB,8.90355121516241e+01°)
1.06316335750375e+05	(4.45383150737889e+00dB,8.90352900559392e+01°)
1.06340818809967e+05	(4.45583129468096e+00dB,8.90350679091169e+01°)
1.06365307507641e+05	(4.45783108188506e+00dB,8.90348457111455e+01°)
1.06389801844696e+05	(4.45983086899117e+00dB,8.90346234620130e+01°)
1.06414301822429e+05	(4.46183065599923e+00dB,8.90344011617079e+01°)
1.06438807442140e+05	(4.46383044290919e+00dB,8.90341788102182e+01°)
1.06463318705129e+05	(4.46583022972102e+00dB,8.90339564075322e+01°)
1.06487835612694e+05	(4.46783001643467e+00dB,8.90337339536381e+01°)
1.06512358166136e+05	(4.46982980305008e+00dB,8.90335114485242e+01°)
1.06536886366754e+05	(4.47182958956723e+00dB,8.90332888921786e+01°)
1.06561420215849e+05	(4.47382937598605e+00dB,8.90330662845895e+01°)
1.06585959714723e+05	(4.47582916230652e+00dB,8.90328436257452e+01°)
1.06610504864676e+05	(4.47782894852856e+00dB,8.90326209156339e+01°)
1.06635055667008e+05	(4.47982873465216e+00dB,8.90323981542437e+01°)
1.06659612123023e+05	(4.48182852067727e+00dB,8.90321753415628e+01°)
1.06684174234022e+05	(4.48382830660382e+00dB,8.90319524775795e+01°)
1.06708742001307e+05	(4.48582809243178e+00dB,8.90317295622820e+01°)
1.06733315426181e+05	(4.48782787816111e+00dB,8.90315065956583e+01°)
1.06757894509947e+05	(4.48982766379176e+00dB,8.90312835776968e+01°)
1.06782479253907e+05	(4.49182744932368e+00dB,8.90310605083855e+01°)
1.06807069659366e+05	(4.49382723475683e+00dB,8.90308373877128e+01°)
1.06831665727627e+05	(4.49582702009116e+00dB,8.90306142156666e+01°)
1.06856267459994e+05	(4.49782680532663e+00dB,8.90303909922354e+01°)
1.06880874857771e+05	(4.49982659046318e+00dB,8.90301677174071e+01°)
1.06905487922263e+05	(4.50182637550080e+00dB,8.90299443911699e+01°)
1.06930106654776e+05	(4.50382616043940e+00dB,8.90297210135121e+01°)
1.06954731056613e+05	(4.50582594527896e+00dB,8.90294975844218e+01°)
1.06979361129082e+05	(4.50782573001943e+00dB,8.90292741038872e+01°)
1.07003996873488e+05	(4.50982551466076e+00dB,8.90290505718964e+01°)
1.07028638291136e+05	(4.51182529920291e+00dB,8.90288269884376e+01°)
1.07053285383334e+05	(4.51382508364584e+00dB,8.90286033534988e+01°)
1.07077938151387e+05	(4.51582486798948e+00dB,8.90283796670684e+01°)
1.07102596596605e+05	(4.51782465223381e+00dB,8.90281559291344e+01°)
1.07127260720292e+05	(4.51982443637878e+00dB,8.90279321396849e+01°)
1.07151930523758e+05	(4.52182422042433e+00dB,8.90277082987082e+01°)
1.07176606008310e+05	(4.52382400437043e+00dB,8.90274844061924e+01°)
1.07201287175257e+05	(4.52582378821703e+00dB,8.90272604621255e+01°)
1.07225974025906e+05	(4.52782357196408e+00dB,8.90270364664957e+01°)
1.07250666561568e+05	(4.52982335561153e+00dB,8.90268124192912e+01°)
1.07275364783550e+05	(4.53182313915935e+00dB,8.90265883205001e+01°)
1.07300068693163e+05	(4.53382292260747e+00dB,8.90263641701105e+01°)
1.07324778291717e+05	(4.53582270595587e+00dB,8.90261399681105e+01°)
1.07349493580521e+05	(4.53782248920449e+00dB,8.90259157144883e+01°)
1.07374214560886e+05	(4.53982227235329e+00dB,8.90256914092320e+01°)
1.07398941234122e+05	(4.54182205540222e+00dB,8.90254670523296e+01°)
1.07423673601540e+05	(4.54382183835123e+00dB,8.90252426437694e+01°)
1.07448411664453e+05	(4.54582162120027e+00dB,8.90250181835393e+01°)
1.07473155424171e+05	(4.54782140394932e+00dB,8.90247936716276e+01°)
1.07497904882005e+05	(4.54982118659831e+00dB,8.90245691080223e+01°)
1.07522660039270e+05	(4.55182096914720e+00dB,8.90243444927115e+01°)
1.07547420897276e+05	(4.55382075159594e+00dB,8.90241198256833e+01°)
1.07572187457337e+05	(4.55582053394449e+00dB,8.90238951069258e+01°)
1.07596959720766e+05	(4.55782031619281e+00dB,8.90236703364272e+01°)
1.07621737688876e+05	(4.55982009834084e+00dB,8.90234455141754e+01°)
1.07646521362981e+05	(4.56181988038854e+00dB,8.90232206401587e+01°)
1.07671310744394e+05	(4.56381966233586e+00dB,8.90229957143650e+01°)
1.07696105834431e+05	(4.56581944418276e+00dB,8.90227707367825e+01°)
1.07720906634406e+05	(4.56781922592919e+00dB,8.90225457073992e+01°)
1.07745713145634e+05	(4.56981900757511e+00dB,8.90223206262032e+01°)
1.07770525369429e+05	(4.57181878912047e+00dB,8.90220954931826e+01°)
1.07795343307108e+05	(4.57381857056521e+00dB,8.90218703083254e+01°)
1.07820166959987e+05	(4.57581835190931e+00dB,8.90216450716198e+01°)
