Freq.	V(out_preamp)
1.17760597352074e+01	(1.99999044536476e+01dB,1.79999925781644e+02°)
1.18032063565166e+01	(1.99999044536476e+01dB,1.79999925610553e+02°)
1.18304155572510e+01	(1.99999044536475e+01dB,1.79999925439068e+02°)
1.18576874816709e+01	(1.99999044536475e+01dB,1.79999925267187e+02°)
1.18850222743695e+01	(1.99999044536475e+01dB,1.79999925094910e+02°)
1.19124200802731e+01	(1.99999044536474e+01dB,1.79999924922236e+02°)
1.19398810446420e+01	(1.99999044536474e+01dB,1.79999924749164e+02°)
1.19674053130717e+01	(1.99999044536474e+01dB,1.79999924575693e+02°)
1.19949930314931e+01	(1.99999044536473e+01dB,1.79999924401822e+02°)
1.20226443461734e+01	(1.99999044536473e+01dB,1.79999924227550e+02°)
1.20503594037173e+01	(1.99999044536472e+01dB,1.79999924052876e+02°)
1.20781383510671e+01	(1.99999044536472e+01dB,1.79999923877800e+02°)
1.21059813355041e+01	(1.99999044536472e+01dB,1.79999923702320e+02°)
1.21338885046491e+01	(1.99999044536471e+01dB,1.79999923526436e+02°)
1.21618600064630e+01	(1.99999044536471e+01dB,1.79999923350146e+02°)
1.21898959892480e+01	(1.99999044536471e+01dB,1.79999923173450e+02°)
1.22179966016480e+01	(1.99999044536470e+01dB,1.79999922996347e+02°)
1.22461619926498e+01	(1.99999044536470e+01dB,1.79999922818835e+02°)
1.22743923115834e+01	(1.99999044536470e+01dB,1.79999922640914e+02°)
1.23026877081231e+01	(1.99999044536469e+01dB,1.79999922462583e+02°)
1.23310483322884e+01	(1.99999044536469e+01dB,1.79999922283841e+02°)
1.23594743344444e+01	(1.99999044536468e+01dB,1.79999922104686e+02°)
1.23879658653030e+01	(1.99999044536468e+01dB,1.79999921925119e+02°)
1.24165230759234e+01	(1.99999044536468e+01dB,1.79999921745138e+02°)
1.24451461177131e+01	(1.99999044536467e+01dB,1.79999921564742e+02°)
1.24738351424287e+01	(1.99999044536467e+01dB,1.79999921383930e+02°)
1.25025903021765e+01	(1.99999044536467e+01dB,1.79999921202701e+02°)
1.25314117494134e+01	(1.99999044536466e+01dB,1.79999921021055e+02°)
1.25602996369480e+01	(1.99999044536466e+01dB,1.79999920838989e+02°)
1.25892541179409e+01	(1.99999044536466e+01dB,1.79999920656504e+02°)
1.26182753459060e+01	(1.99999044536465e+01dB,1.79999920473599e+02°)
1.26473634747108e+01	(1.99999044536465e+01dB,1.79999920290272e+02°)
1.26765186585777e+01	(1.99999044536464e+01dB,1.79999920106522e+02°)
1.27057410520847e+01	(1.99999044536464e+01dB,1.79999919922348e+02°)
1.27350308101659e+01	(1.99999044536464e+01dB,1.79999919737750e+02°)
1.27643880881127e+01	(1.99999044536463e+01dB,1.79999919552726e+02°)
1.27938130415745e+01	(1.99999044536463e+01dB,1.79999919367276e+02°)
1.28233058265595e+01	(1.99999044536462e+01dB,1.79999919181399e+02°)
1.28528665994354e+01	(1.99999044536462e+01dB,1.79999918995093e+02°)
1.28824955169306e+01	(1.99999044536462e+01dB,1.79999918808357e+02°)
1.29121927361346e+01	(1.99999044536461e+01dB,1.79999918621191e+02°)
1.29419584144991e+01	(1.99999044536461e+01dB,1.79999918433593e+02°)
1.29717927098388e+01	(1.99999044536460e+01dB,1.79999918245563e+02°)
1.30016957803321e+01	(1.99999044536460e+01dB,1.79999918057100e+02°)
1.30316677845222e+01	(1.99999044536460e+01dB,1.79999917868202e+02°)
1.30617088813176e+01	(1.99999044536459e+01dB,1.79999917678869e+02°)
1.30918192299933e+01	(1.99999044536459e+01dB,1.79999917489099e+02°)
1.31219989901912e+01	(1.99999044536458e+01dB,1.79999917298892e+02°)
1.31522483219216e+01	(1.99999044536458e+01dB,1.79999917108246e+02°)
1.31825673855633e+01	(1.99999044536457e+01dB,1.79999916917161e+02°)
1.32129563418650e+01	(1.99999044536457e+01dB,1.79999916725635e+02°)
1.32434153519459e+01	(1.99999044536457e+01dB,1.79999916533668e+02°)
1.32739445772966e+01	(1.99999044536456e+01dB,1.79999916341258e+02°)
1.33045441797801e+01	(1.99999044536456e+01dB,1.79999916148405e+02°)
1.33352143216324e+01	(1.99999044536455e+01dB,1.79999915955107e+02°)
1.33659551654636e+01	(1.99999044536455e+01dB,1.79999915761363e+02°)
1.33967668742585e+01	(1.99999044536454e+01dB,1.79999915567173e+02°)
1.34276496113778e+01	(1.99999044536454e+01dB,1.79999915372535e+02°)
1.34586035405587e+01	(1.99999044536454e+01dB,1.79999915177449e+02°)
1.34896288259157e+01	(1.99999044536453e+01dB,1.79999914981913e+02°)
1.35207256319420e+01	(1.99999044536453e+01dB,1.79999914785926e+02°)
1.35518941235095e+01	(1.99999044536452e+01dB,1.79999914589487e+02°)
1.35831344658707e+01	(1.99999044536452e+01dB,1.79999914392596e+02°)
1.36144468246587e+01	(1.99999044536451e+01dB,1.79999914195250e+02°)
1.36458313658884e+01	(1.99999044536451e+01dB,1.79999913997450e+02°)
1.36772882559577e+01	(1.99999044536450e+01dB,1.79999913799193e+02°)
1.37088176616477e+01	(1.99999044536450e+01dB,1.79999913600480e+02°)
1.37404197501243e+01	(1.99999044536450e+01dB,1.79999913401309e+02°)
1.37720946889386e+01	(1.99999044536449e+01dB,1.79999913201678e+02°)
1.38038426460280e+01	(1.99999044536449e+01dB,1.79999913001587e+02°)
1.38356637897170e+01	(1.99999044536448e+01dB,1.79999912801035e+02°)
1.38675582887180e+01	(1.99999044536448e+01dB,1.79999912600021e+02°)
1.38995263121327e+01	(1.99999044536447e+01dB,1.79999912398543e+02°)
1.39315680294522e+01	(1.99999044536447e+01dB,1.79999912196601e+02°)
1.39636836105585e+01	(1.99999044536446e+01dB,1.79999911994193e+02°)
1.39958732257253e+01	(1.99999044536446e+01dB,1.79999911791319e+02°)
1.40281370456187e+01	(1.99999044536445e+01dB,1.79999911587977e+02°)
1.40604752412983e+01	(1.99999044536445e+01dB,1.79999911384166e+02°)
1.40928879842179e+01	(1.99999044536444e+01dB,1.79999911179885e+02°)
1.41253754462267e+01	(1.99999044536444e+01dB,1.79999910975134e+02°)
1.41579377995699e+01	(1.99999044536443e+01dB,1.79999910769910e+02°)
1.41905752168901e+01	(1.99999044536443e+01dB,1.79999910564214e+02°)
1.42232878712273e+01	(1.99999044536442e+01dB,1.79999910358043e+02°)
1.42560759360210e+01	(1.99999044536442e+01dB,1.79999910151397e+02°)
1.42889395851102e+01	(1.99999044536441e+01dB,1.79999909944274e+02°)
1.43218789927346e+01	(1.99999044536441e+01dB,1.79999909736675e+02°)
1.43548943335357e+01	(1.99999044536440e+01dB,1.79999909528596e+02°)
1.43879857825576e+01	(1.99999044536440e+01dB,1.79999909320038e+02°)
1.44211535152478e+01	(1.99999044536439e+01dB,1.79999909110999e+02°)
1.44543977074584e+01	(1.99999044536439e+01dB,1.79999908901478e+02°)
1.44877185354467e+01	(1.99999044536438e+01dB,1.79999908691474e+02°)
1.45211161758765e+01	(1.99999044536438e+01dB,1.79999908480987e+02°)
1.45545908058188e+01	(1.99999044536437e+01dB,1.79999908270013e+02°)
1.45881426027526e+01	(1.99999044536437e+01dB,1.79999908058554e+02°)
1.46217717445663e+01	(1.99999044536436e+01dB,1.79999907846607e+02°)
1.46554784095582e+01	(1.99999044536436e+01dB,1.79999907634172e+02°)
1.46892627764378e+01	(1.99999044536435e+01dB,1.79999907421246e+02°)
1.47231250243263e+01	(1.99999044536435e+01dB,1.79999907207830e+02°)
1.47570653327580e+01	(1.99999044536434e+01dB,1.79999906993922e+02°)
1.47910838816812e+01	(1.99999044536434e+01dB,1.79999906779521e+02°)
1.48251808514586e+01	(1.99999044536433e+01dB,1.79999906564626e+02°)
1.48593564228691e+01	(1.99999044536433e+01dB,1.79999906349235e+02°)
1.48936107771082e+01	(1.99999044536432e+01dB,1.79999906133348e+02°)
1.49279440957890e+01	(1.99999044536432e+01dB,1.79999905916963e+02°)
1.49623565609434e+01	(1.99999044536431e+01dB,1.79999905700079e+02°)
1.49968483550228e+01	(1.99999044536431e+01dB,1.79999905482695e+02°)
1.50314196608993e+01	(1.99999044536430e+01dB,1.79999905264810e+02°)
1.50660706618665e+01	(1.99999044536429e+01dB,1.79999905046423e+02°)
1.51008015416405e+01	(1.99999044536429e+01dB,1.79999904827532e+02°)
1.51356124843611e+01	(1.99999044536428e+01dB,1.79999904608137e+02°)
1.51705036745924e+01	(1.99999044536428e+01dB,1.79999904388236e+02°)
1.52054752973240e+01	(1.99999044536427e+01dB,1.79999904167828e+02°)
1.52405275379720e+01	(1.99999044536427e+01dB,1.79999903946912e+02°)
1.52756605823798e+01	(1.99999044536426e+01dB,1.79999903725487e+02°)
1.53108746168193e+01	(1.99999044536426e+01dB,1.79999903503551e+02°)
1.53461698279920e+01	(1.99999044536425e+01dB,1.79999903281104e+02°)
1.53815464030294e+01	(1.99999044536424e+01dB,1.79999903058144e+02°)
1.54170045294946e+01	(1.99999044536424e+01dB,1.79999902834670e+02°)
1.54525443953832e+01	(1.99999044536423e+01dB,1.79999902610681e+02°)
1.54881661891238e+01	(1.99999044536423e+01dB,1.79999902386175e+02°)
1.55238700995798e+01	(1.99999044536422e+01dB,1.79999902161152e+02°)
1.55596563160498e+01	(1.99999044536422e+01dB,1.79999901935610e+02°)
1.55955250282686e+01	(1.99999044536421e+01dB,1.79999901709549e+02°)
1.56314764264086e+01	(1.99999044536420e+01dB,1.79999901482966e+02°)
1.56675107010805e+01	(1.99999044536420e+01dB,1.79999901255860e+02°)
1.57036280433345e+01	(1.99999044536419e+01dB,1.79999901028232e+02°)
1.57398286446612e+01	(1.99999044536419e+01dB,1.79999900800078e+02°)
1.57761126969925e+01	(1.99999044536418e+01dB,1.79999900571399e+02°)
1.58124803927028e+01	(1.99999044536417e+01dB,1.79999900342192e+02°)
1.58489319246101e+01	(1.99999044536417e+01dB,1.79999900112457e+02°)
1.58854674859768e+01	(1.99999044536416e+01dB,1.79999899882193e+02°)
1.59220872705107e+01	(1.99999044536416e+01dB,1.79999899651397e+02°)
1.59587914723663e+01	(1.99999044536415e+01dB,1.79999899420070e+02°)
1.59955802861457e+01	(1.99999044536414e+01dB,1.79999899188209e+02°)
1.60324539068994e+01	(1.99999044536414e+01dB,1.79999898955814e+02°)
1.60694125301277e+01	(1.99999044536413e+01dB,1.79999898722883e+02°)
1.61064563517817e+01	(1.99999044536412e+01dB,1.79999898489415e+02°)
1.61435855682638e+01	(1.99999044536412e+01dB,1.79999898255409e+02°)
1.61808003764296e+01	(1.99999044536411e+01dB,1.79999898020864e+02°)
1.62181009735883e+01	(1.99999044536411e+01dB,1.79999897785777e+02°)
1.62554875575038e+01	(1.99999044536410e+01dB,1.79999897550149e+02°)
1.62929603263962e+01	(1.99999044536409e+01dB,1.79999897313978e+02°)
1.63305194789423e+01	(1.99999044536409e+01dB,1.79999897077262e+02°)
1.63681652142770e+01	(1.99999044536408e+01dB,1.79999896840001e+02°)
1.64058977319943e+01	(1.99999044536407e+01dB,1.79999896602193e+02°)
1.64437172321483e+01	(1.99999044536407e+01dB,1.79999896363836e+02°)
1.64816239152540e+01	(1.99999044536406e+01dB,1.79999896124930e+02°)
1.65196179822891e+01	(1.99999044536405e+01dB,1.79999895885473e+02°)
1.65576996346942e+01	(1.99999044536405e+01dB,1.79999895645464e+02°)
1.65958690743745e+01	(1.99999044536404e+01dB,1.79999895404902e+02°)
1.66341265037006e+01	(1.99999044536403e+01dB,1.79999895163786e+02°)
1.66724721255095e+01	(1.99999044536403e+01dB,1.79999894922113e+02°)
1.67109061431060e+01	(1.99999044536402e+01dB,1.79999894679884e+02°)
1.67494287602633e+01	(1.99999044536401e+01dB,1.79999894437096e+02°)
1.67880401812245e+01	(1.99999044536401e+01dB,1.79999894193748e+02°)
1.68267406107036e+01	(1.99999044536400e+01dB,1.79999893949840e+02°)
1.68655302538863e+01	(1.99999044536399e+01dB,1.79999893705369e+02°)
1.69044093164315e+01	(1.99999044536399e+01dB,1.79999893460334e+02°)
1.69433780044722e+01	(1.99999044536398e+01dB,1.79999893214735e+02°)
1.69824365246163e+01	(1.99999044536397e+01dB,1.79999892968570e+02°)
1.70215850839484e+01	(1.99999044536397e+01dB,1.79999892721837e+02°)
1.70608238900301e+01	(1.99999044536396e+01dB,1.79999892474535e+02°)
1.71001531509018e+01	(1.99999044536395e+01dB,1.79999892226663e+02°)
1.71395730750831e+01	(1.99999044536394e+01dB,1.79999891978220e+02°)
1.71790838715748e+01	(1.99999044536394e+01dB,1.79999891729204e+02°)
1.72186857498589e+01	(1.99999044536393e+01dB,1.79999891479614e+02°)
1.72583789199009e+01	(1.99999044536392e+01dB,1.79999891229449e+02°)
1.72981635921499e+01	(1.99999044536392e+01dB,1.79999890978707e+02°)
1.73380399775402e+01	(1.99999044536391e+01dB,1.79999890727387e+02°)
1.73780082874926e+01	(1.99999044536390e+01dB,1.79999890475487e+02°)
1.74180687339150e+01	(1.99999044536389e+01dB,1.79999890223007e+02°)
1.74582215292039e+01	(1.99999044536389e+01dB,1.79999889969945e+02°)
1.74984668862454e+01	(1.99999044536388e+01dB,1.79999889716300e+02°)
1.75388050184165e+01	(1.99999044536387e+01dB,1.79999889462069e+02°)
1.75792361395858e+01	(1.99999044536386e+01dB,1.79999889207253e+02°)
1.76197604641151e+01	(1.99999044536386e+01dB,1.79999888951849e+02°)
1.76603782068605e+01	(1.99999044536385e+01dB,1.79999888695857e+02°)
1.77010895831730e+01	(1.99999044536384e+01dB,1.79999888439275e+02°)
1.77418948089005e+01	(1.99999044536383e+01dB,1.79999888182100e+02°)
1.77827941003880e+01	(1.99999044536383e+01dB,1.79999887924334e+02°)
1.78237876744797e+01	(1.99999044536382e+01dB,1.79999887665973e+02°)
1.78648757485193e+01	(1.99999044536381e+01dB,1.79999887407016e+02°)
1.79060585403518e+01	(1.99999044536380e+01dB,1.79999887147462e+02°)
1.79473362683241e+01	(1.99999044536380e+01dB,1.79999886887310e+02°)
1.79887091512867e+01	(1.99999044536379e+01dB,1.79999886626559e+02°)
1.80301774085945e+01	(1.99999044536378e+01dB,1.79999886365206e+02°)
1.80717412601081e+01	(1.99999044536377e+01dB,1.79999886103251e+02°)
1.81134009261948e+01	(1.99999044536376e+01dB,1.79999885840691e+02°)
1.81551566277301e+01	(1.99999044536376e+01dB,1.79999885577527e+02°)
1.81970085860986e+01	(1.99999044536375e+01dB,1.79999885313756e+02°)
1.82389570231952e+01	(1.99999044536374e+01dB,1.79999885049377e+02°)
1.82810021614262e+01	(1.99999044536373e+01dB,1.79999884784388e+02°)
1.83231442237109e+01	(1.99999044536372e+01dB,1.79999884518789e+02°)
1.83653834334822e+01	(1.99999044536371e+01dB,1.79999884252577e+02°)
1.84077200146883e+01	(1.99999044536371e+01dB,1.79999883985752e+02°)
1.84501541917935e+01	(1.99999044536370e+01dB,1.79999883718311e+02°)
1.84926861897795e+01	(1.99999044536369e+01dB,1.79999883450254e+02°)
1.85353162341469e+01	(1.99999044536368e+01dB,1.79999883181579e+02°)
1.85780445509157e+01	(1.99999044536367e+01dB,1.79999882912285e+02°)
1.86208713666274e+01	(1.99999044536367e+01dB,1.79999882642370e+02°)
1.86637969083454e+01	(1.99999044536366e+01dB,1.79999882371833e+02°)
1.87068214036567e+01	(1.99999044536365e+01dB,1.79999882100672e+02°)
1.87499450806729e+01	(1.99999044536364e+01dB,1.79999881828886e+02°)
1.87931681680314e+01	(1.99999044536363e+01dB,1.79999881556473e+02°)
1.88364908948967e+01	(1.99999044536362e+01dB,1.79999881283433e+02°)
1.88799134909617e+01	(1.99999044536361e+01dB,1.79999881009763e+02°)
1.89234361864485e+01	(1.99999044536361e+01dB,1.79999880735462e+02°)
1.89670592121102e+01	(1.99999044536360e+01dB,1.79999880460529e+02°)
1.90107827992317e+01	(1.99999044536359e+01dB,1.79999880184962e+02°)
1.90546071796312e+01	(1.99999044536358e+01dB,1.79999879908760e+02°)
1.90985325856611e+01	(1.99999044536357e+01dB,1.79999879631921e+02°)
1.91425592502096e+01	(1.99999044536356e+01dB,1.79999879354444e+02°)
1.91866874067016e+01	(1.99999044536355e+01dB,1.79999879076327e+02°)
1.92309172891003e+01	(1.99999044536354e+01dB,1.79999878797569e+02°)
1.92752491319080e+01	(1.99999044536354e+01dB,1.79999878518169e+02°)
1.93196831701679e+01	(1.99999044536353e+01dB,1.79999878238124e+02°)
1.93642196394647e+01	(1.99999044536352e+01dB,1.79999877957434e+02°)
1.94088587759265e+01	(1.99999044536351e+01dB,1.79999877676097e+02°)
1.94536008162253e+01	(1.99999044536350e+01dB,1.79999877394111e+02°)
1.94984459975791e+01	(1.99999044536349e+01dB,1.79999877111475e+02°)
1.95433945577526e+01	(1.99999044536348e+01dB,1.79999876828188e+02°)
1.95884467350586e+01	(1.99999044536347e+01dB,1.79999876544248e+02°)
1.96336027683591e+01	(1.99999044536346e+01dB,1.79999876259653e+02°)
1.96788628970671e+01	(1.99999044536345e+01dB,1.79999875974402e+02°)
1.97242273611472e+01	(1.99999044536344e+01dB,1.79999875688493e+02°)
1.97696964011172e+01	(1.99999044536343e+01dB,1.79999875401926e+02°)
1.98152702580496e+01	(1.99999044536342e+01dB,1.79999875114698e+02°)
1.98609491735723e+01	(1.99999044536342e+01dB,1.79999874826807e+02°)
1.99067333898705e+01	(1.99999044536341e+01dB,1.79999874538253e+02°)
1.99526231496874e+01	(1.99999044536340e+01dB,1.79999874249034e+02°)
1.99986186963261e+01	(1.99999044536339e+01dB,1.79999873959148e+02°)
2.00447202736502e+01	(1.99999044536338e+01dB,1.79999873668594e+02°)
2.00909281260859e+01	(1.99999044536337e+01dB,1.79999873377370e+02°)
2.01372424986225e+01	(1.99999044536336e+01dB,1.79999873085475e+02°)
2.01836636368142e+01	(1.99999044536335e+01dB,1.79999872792906e+02°)
2.02301917867813e+01	(1.99999044536334e+01dB,1.79999872499664e+02°)
2.02768271952114e+01	(1.99999044536333e+01dB,1.79999872205745e+02°)
2.03235701093608e+01	(1.99999044536332e+01dB,1.79999871911149e+02°)
2.03704207770558e+01	(1.99999044536331e+01dB,1.79999871615874e+02°)
2.04173794466939e+01	(1.99999044536330e+01dB,1.79999871319918e+02°)
2.04644463672453e+01	(1.99999044536329e+01dB,1.79999871023280e+02°)
2.05116217882542e+01	(1.99999044536328e+01dB,1.79999870725957e+02°)
2.05589059598400e+01	(1.99999044536327e+01dB,1.79999870427950e+02°)
2.06062991326986e+01	(1.99999044536326e+01dB,1.79999870129256e+02°)
2.06538015581038e+01	(1.99999044536325e+01dB,1.79999869829873e+02°)
2.07014134879090e+01	(1.99999044536324e+01dB,1.79999869529799e+02°)
2.07491351745476e+01	(1.99999044536323e+01dB,1.79999869229035e+02°)
2.07969668710355e+01	(1.99999044536322e+01dB,1.79999868927576e+02°)
2.08449088309714e+01	(1.99999044536320e+01dB,1.79999868625423e+02°)
2.08929613085389e+01	(1.99999044536319e+01dB,1.79999868322574e+02°)
2.09411245585075e+01	(1.99999044536318e+01dB,1.79999868019026e+02°)
2.09893988362338e+01	(1.99999044536317e+01dB,1.79999867714778e+02°)
2.10377843976633e+01	(1.99999044536316e+01dB,1.79999867409829e+02°)
2.10862814993314e+01	(1.99999044536315e+01dB,1.79999867104177e+02°)
2.11348903983650e+01	(1.99999044536314e+01dB,1.79999866797821e+02°)
2.11836113524835e+01	(1.99999044536313e+01dB,1.79999866490758e+02°)
2.12324446200007e+01	(1.99999044536312e+01dB,1.79999866182988e+02°)
2.12813904598256e+01	(1.99999044536311e+01dB,1.79999865874507e+02°)
2.13304491314643e+01	(1.99999044536310e+01dB,1.79999865565316e+02°)
2.13796208950208e+01	(1.99999044536309e+01dB,1.79999865255412e+02°)
2.14289060111991e+01	(1.99999044536307e+01dB,1.79999864944794e+02°)
2.14783047413038e+01	(1.99999044536306e+01dB,1.79999864633460e+02°)
2.15278173472422e+01	(1.99999044536305e+01dB,1.79999864321407e+02°)
2.15774440915251e+01	(1.99999044536304e+01dB,1.79999864008636e+02°)
2.16271852372687e+01	(1.99999044536303e+01dB,1.79999863695143e+02°)
2.16770410481954e+01	(1.99999044536302e+01dB,1.79999863380928e+02°)
2.17270117886359e+01	(1.99999044536301e+01dB,1.79999863065989e+02°)
2.17770977235300e+01	(1.99999044536300e+01dB,1.79999862750323e+02°)
2.18272991184285e+01	(1.99999044536298e+01dB,1.79999862433930e+02°)
2.18776162394940e+01	(1.99999044536297e+01dB,1.79999862116808e+02°)
2.19280493535029e+01	(1.99999044536296e+01dB,1.79999861798954e+02°)
2.19785987278467e+01	(1.99999044536295e+01dB,1.79999861480368e+02°)
2.20292646305330e+01	(1.99999044536294e+01dB,1.79999861161047e+02°)
2.20800473301874e+01	(1.99999044536293e+01dB,1.79999860840990e+02°)
2.21309470960548e+01	(1.99999044536291e+01dB,1.79999860520196e+02°)
2.21819641980006e+01	(1.99999044536290e+01dB,1.79999860198661e+02°)
2.22330989065124e+01	(1.99999044536289e+01dB,1.79999859876386e+02°)
2.22843514927014e+01	(1.99999044536288e+01dB,1.79999859553368e+02°)
2.23357222283037e+01	(1.99999044536287e+01dB,1.79999859229605e+02°)
2.23872113856818e+01	(1.99999044536285e+01dB,1.79999858905096e+02°)
2.24388192378261e+01	(1.99999044536284e+01dB,1.79999858579838e+02°)
2.24905460583562e+01	(1.99999044536283e+01dB,1.79999858253831e+02°)
2.25423921215227e+01	(1.99999044536282e+01dB,1.79999857927072e+02°)
2.25943577022082e+01	(1.99999044536281e+01dB,1.79999857599560e+02°)
2.26464430759290e+01	(1.99999044536279e+01dB,1.79999857271294e+02°)
2.26986485188366e+01	(1.99999044536278e+01dB,1.79999856942270e+02°)
2.27509743077191e+01	(1.99999044536277e+01dB,1.79999856612488e+02°)
2.28034207200025e+01	(1.99999044536276e+01dB,1.79999856281945e+02°)
2.28559880337527e+01	(1.99999044536274e+01dB,1.79999855950641e+02°)
2.29086765276761e+01	(1.99999044536273e+01dB,1.79999855618573e+02°)
2.29614864811220e+01	(1.99999044536272e+01dB,1.79999855285739e+02°)
2.30144181740834e+01	(1.99999044536270e+01dB,1.79999854952139e+02°)
2.30674718871990e+01	(1.99999044536269e+01dB,1.79999854617769e+02°)
2.31206479017543e+01	(1.99999044536268e+01dB,1.79999854282628e+02°)
2.31739464996831e+01	(1.99999044536267e+01dB,1.79999853946715e+02°)
2.32273679635694e+01	(1.99999044536265e+01dB,1.79999853610027e+02°)
2.32809125766484e+01	(1.99999044536264e+01dB,1.79999853272564e+02°)
2.33345806228083e+01	(1.99999044536263e+01dB,1.79999852934322e+02°)
2.33883723865918e+01	(1.99999044536261e+01dB,1.79999852595300e+02°)
2.34422881531975e+01	(1.99999044536260e+01dB,1.79999852255498e+02°)
2.34963282084814e+01	(1.99999044536259e+01dB,1.79999851914911e+02°)
2.35504928389584e+01	(1.99999044536257e+01dB,1.79999851573540e+02°)
2.36047823318040e+01	(1.99999044536256e+01dB,1.79999851231382e+02°)
2.36591969748558e+01	(1.99999044536255e+01dB,1.79999850888434e+02°)
2.37137370566148e+01	(1.99999044536253e+01dB,1.79999850544697e+02°)
2.37684028662470e+01	(1.99999044536252e+01dB,1.79999850200167e+02°)
2.38231946935852e+01	(1.99999044536251e+01dB,1.79999849854842e+02°)
2.38781128291300e+01	(1.99999044536249e+01dB,1.79999849508722e+02°)
2.39331575640521e+01	(1.99999044536248e+01dB,1.79999849161804e+02°)
2.39883291901931e+01	(1.99999044536246e+01dB,1.79999848814086e+02°)
2.40436280000676e+01	(1.99999044536245e+01dB,1.79999848465566e+02°)
2.40990542868642e+01	(1.99999044536244e+01dB,1.79999848116243e+02°)
2.41546083444476e+01	(1.99999044536242e+01dB,1.79999847766115e+02°)
2.42102904673600e+01	(1.99999044536241e+01dB,1.79999847415180e+02°)
2.42661009508224e+01	(1.99999044536239e+01dB,1.79999847063436e+02°)
2.43220400907364e+01	(1.99999044536238e+01dB,1.79999846710880e+02°)
2.43781081836857e+01	(1.99999044536236e+01dB,1.79999846357512e+02°)
2.44343055269379e+01	(1.99999044536235e+01dB,1.79999846003330e+02°)
2.44906324184457e+01	(1.99999044536234e+01dB,1.79999845648331e+02°)
2.45470891568485e+01	(1.99999044536232e+01dB,1.79999845292514e+02°)
2.46036760414745e+01	(1.99999044536231e+01dB,1.79999844935876e+02°)
2.46603933723416e+01	(1.99999044536229e+01dB,1.79999844578416e+02°)
2.47172414501595e+01	(1.99999044536228e+01dB,1.79999844220133e+02°)
2.47742205763310e+01	(1.99999044536226e+01dB,1.79999843861023e+02°)
2.48313310529539e+01	(1.99999044536225e+01dB,1.79999843501085e+02°)
2.48885731828221e+01	(1.99999044536223e+01dB,1.79999843140318e+02°)
2.49459472694277e+01	(1.99999044536222e+01dB,1.79999842778719e+02°)
2.50034536169625e+01	(1.99999044536220e+01dB,1.79999842416287e+02°)
2.50610925303193e+01	(1.99999044536219e+01dB,1.79999842053019e+02°)
2.51188643150939e+01	(1.99999044536217e+01dB,1.79999841688913e+02°)
2.51767692775867e+01	(1.99999044536216e+01dB,1.79999841323969e+02°)
2.52348077248039e+01	(1.99999044536214e+01dB,1.79999840958183e+02°)
2.52929799644596e+01	(1.99999044536213e+01dB,1.79999840591553e+02°)
2.53512863049772e+01	(1.99999044536211e+01dB,1.79999840224079e+02°)
2.54097270554912e+01	(1.99999044536209e+01dB,1.79999839855757e+02°)
2.54683025258485e+01	(1.99999044536208e+01dB,1.79999839486587e+02°)
2.55270130266106e+01	(1.99999044536206e+01dB,1.79999839116565e+02°)
2.55858588690546e+01	(1.99999044536205e+01dB,1.79999838745691e+02°)
2.56448403651753e+01	(1.99999044536203e+01dB,1.79999838373961e+02°)
2.57039578276867e+01	(1.99999044536202e+01dB,1.79999838001374e+02°)
2.57632115700238e+01	(1.99999044536200e+01dB,1.79999837627929e+02°)
2.58226019063440e+01	(1.99999044536198e+01dB,1.79999837253623e+02°)
2.58821291515290e+01	(1.99999044536197e+01dB,1.79999836878454e+02°)
2.59417936211862e+01	(1.99999044536195e+01dB,1.79999836502420e+02°)
2.60015956316508e+01	(1.99999044536194e+01dB,1.79999836125519e+02°)
2.60615354999870e+01	(1.99999044536192e+01dB,1.79999835747749e+02°)
2.61216135439901e+01	(1.99999044536190e+01dB,1.79999835369109e+02°)
2.61818300821879e+01	(1.99999044536189e+01dB,1.79999834989595e+02°)
2.62421854338425e+01	(1.99999044536187e+01dB,1.79999834609207e+02°)
2.63026799189518e+01	(1.99999044536185e+01dB,1.79999834227942e+02°)
2.63633138582518e+01	(1.99999044536184e+01dB,1.79999833845798e+02°)
2.64240875732175e+01	(1.99999044536182e+01dB,1.79999833462773e+02°)
2.64850013860650e+01	(1.99999044536180e+01dB,1.79999833078865e+02°)
2.65460556197534e+01	(1.99999044536178e+01dB,1.79999832694072e+02°)
2.66072505979861e+01	(1.99999044536177e+01dB,1.79999832308392e+02°)
2.66685866452128e+01	(1.99999044536175e+01dB,1.79999831921823e+02°)
2.67300640866311e+01	(1.99999044536173e+01dB,1.79999831534362e+02°)
2.67916832481883e+01	(1.99999044536172e+01dB,1.79999831146009e+02°)
2.68534444565830e+01	(1.99999044536170e+01dB,1.79999830756760e+02°)
2.69153480392671e+01	(1.99999044536168e+01dB,1.79999830366614e+02°)
2.69773943244472e+01	(1.99999044536166e+01dB,1.79999829975569e+02°)
2.70395836410864e+01	(1.99999044536165e+01dB,1.79999829583622e+02°)
2.71019163189064e+01	(1.99999044536163e+01dB,1.79999829190772e+02°)
2.71643926883888e+01	(1.99999044536161e+01dB,1.79999828797016e+02°)
2.72270130807771e+01	(1.99999044536159e+01dB,1.79999828402352e+02°)
2.72897778280783e+01	(1.99999044536157e+01dB,1.79999828006779e+02°)
2.73526872630650e+01	(1.99999044536156e+01dB,1.79999827610294e+02°)
2.74157417192767e+01	(1.99999044536154e+01dB,1.79999827212894e+02°)
