Frequency [Hz], Amplitude [dB], Phase [deg]
4942.021635440848, 45.7929, -164.833359
5083.031967341978, 45.861542, -166.087158
5228.065736445467, 46.188995, -173.049591
5377.237743182618, 46.537506, -170.739044
5530.66606357682, 46.450542, -171.10965
5688.47214270576, 47.128273, -173.286896
5850.780890830402, 47.083313, -178.878677
6017.720782266792, 46.571892, -172.172226
6189.423957078998, 47.619827, -176.272766
6366.026325673585, 47.49556, -181.058441
6547.667676378543, 47.567459, -177.242294
6734.491786091716, 48.205215, -176.01767
6926.646534086369, 47.764141, -180.073883
7124.28401906396, 47.743942, -183.190445
7327.56067954676, 48.107044, -185.0681
7536.637417705642, 48.111717, -185.036926
7751.679726721028, 48.398529, -184.585663
7972.857821777815, 48.554123, -185.519257
8200.346774797983, 48.990494, -193.192657
8434.326653017499, 48.535423, -193.936554
8674.982661517248, 48.778191, -189.884125
8922.50528982076, 48.908272, -196.771362
9177.090462674822, 49.326115, -192.660339
9438.939695132316, 49.110168, -192.900742
9708.260252059963, 48.885468, -194.404709
9985.265312197353, 49.02681, -199.674469
10270.174136897043, 49.302094, -190.877167
10563.212243679232, 49.691864, -199.353516
10864.611584738668, 49.626568, -204.789856
11174.610730544566, 49.593422, -197.77179
11493.455058679425, 49.580704, -207.852142
11821.396948065872, 49.924789, -203.140579
12158.695978735359, 49.561123, -206.169495
12505.619137296873, 49.385937, -195.14624
12862.441028268244, 49.356895, -203.713196
13229.44409143737, 49.178513, -208.485672
13606.918825425395, 48.928146, -208.3349
13995.164017628784, 49.774773, -208.856384
14394.486980722333, 49.32296, -207.929886
14805.203795910287, 48.977043, -206.653625
15227.639563118139, 48.926285, -210.468384
15662.128658323123, 48.737782, -212.819794
16109.014998227101, 48.231812, -212.148071
16568.65231248134, 48.666332, -208.86438
17041.40442367863, 48.431034, -209.032578
17527.645535334592, 48.401207, -211.157013
18027.760528085393, 47.764977, -216.559937
18542.145264337752, 47.285454, -196.446091
19071.206901610392, 48.411163, -199.502457
19615.36421481718, 47.877258, -200.829788
20175.047927744974, 47.838852, -203.334854
20750.701053990153, 47.692863, -201.315475
21342.77924762258, 47.843575, -194.88501
21951.751163855693, 48.01532, -198.099701
22578.098830006755, 48.351128, -197.210083
23222.31802704228, 47.860023, -205.051239
23884.91868200984, 48.523361, -194.136322
24566.42527166713, 48.26519, -196.168671
25267.37723762776, 48.867752, -197.403778
25988.329413352352, 48.657951, -194.831238
26729.852463322964, 48.979427, -189.483154
27492.533334748434, 48.862804, -190.876907
28276.975722158193, 49.022026, -192.885605
29083.800545252256, 49.267479, -192.802963
29913.646440386, 49.350258, -195.04039
30767.170266077523, 49.318169, -184.378693
31645.047622940132, 49.110527, -190.891785
32547.97338844817, 49.665237, -190.026794
33476.662266963234, 49.378967, -187.289551
34431.84935545222, 49.141418, -196.394135
35414.290725349114, 49.98851, -188.969879
36424.764021016694, 48.478771, -185.668579
37464.06907528652, 48.517078, -188.764694
38533.02854255959, 50.834625, -195.556671
39632.48854997365, 49.367561, -201.298386
40763.31936714817, 49.642063, -195.679047
41926.41609504034, 49.166321, -188.858688
43122.699374455675, 49.347282, -189.157944
44353.11611477463, 49.130386, -187.63118
45618.64024347183, 49.344543, -185.79071
46920.27347702133, 49.185104, -188.957703
48259.04611379807, 49.170898, -184.600235
49636.01784960307, 48.686264, -186.829208
51052.27861645802, 48.628937, -188.055878
52508.949445332946, 48.551682, -189.289398
54007.183353490735, 48.852325, -187.821609
55548.166257148405, 48.772202, -183.41449
57133.117910182154, 48.021751, -181.951843
58763.292869612946, 48.280491, -180.78299
60439.98148864389, 48.322037, -182.896332
62164.51093802808, 47.903763, -182.929886
63938.24625658295, 47.956017, -180.055206
65762.59143167491, 47.490677, -178.510742
67638.99051053745, 47.60965, -178.215851
69568.92874329412, 46.621971, -182.47757
71553.93375859963, 46.530888, -177.05191
73595.57677282166, 47.753113, -139.907959
75695.47383372665, 45.256611, -179.458328
77855.28709965042, 47.314251, -170.41658
80076.72615516775, 45.950142, -196.344742
82361.54936430154, 46.305305, -170.864441
84711.56526234321, 45.591751, -172.169144
87128.63398738575, 45.339516, -163.646393
89614.66875270258, 44.754822, -171.048752
92171.63736113759, 44.530434, -170.551163
94801.56376270518, 44.390846, -167.744217
97506.52965663417, 44.014397, -164.556229
100288.67613911966, 43.369751, -158.887329
103150.20539809513, 43.534622, -163.878098
106093.38245635523, 42.350006, -150.482758
109120.53696442151, 42.110634, 176.704193
112234.06504455698, 43.443092, -157.290894
115436.4311874029, 41.288528, -155.289642
118730.17020272493, 40.33326, -154.598206
122117.88922582715, 40.252804, -153.089844
125602.26978120743, 40.947304, -154.585129
129186.0699051023, 40.217285, -148.451462
132872.12632858794, 40.57645, -153.489471
136663.3567229754, 40.64373, -156.972412
140562.76200927197, 41.067619, -149.914093
144573.4287335385, 41.104645, -156.815781
148698.53151002256, 40.743835, -156.579132
152941.33553400156, 42.072044, -149.921478
157305.19916632428, 41.358898, -158.16745
161793.5765916973, 41.649231, -157.303268
166410.02055281965, 41.467514, -152.568924
171158.18516253098, 41.616009, -148.282684
176041.8287961978, 41.772762, -154.459717
181064.81706662825, 41.677963, -156.69487
186231.12588387163, 41.570656, -154.700653
191544.84460231717, 40.722305, -155.429001
197010.17925759876, 40.874489, -153.741043
202631.4558958456, 42.083267, -158.047531
208413.12399793934, 41.921272, -133.164062
214359.76000146187, 41.948421, -149.206696
220476.070923148, 42.948868, -160.912582
226766.89808468387, 43.049511, -162.703964
233237.22094482646, 42.544464, -162.350037
239892.1610408535, 42.268356, -158.308289
246736.98604248138, 42.492638, -161.261093
253777.1139214506, 42.922546, -158.618042
261018.11724008212, 42.560585, 186.774063
268465.7275621989, 43.118408, -161.163406
276125.83998990344, 43.0177, -164.167679
284004.51782980387, 42.477474, -163.552994
292107.9973923797, 42.434326, -163.799744
300442.6929282889, 42.323776, -161.99353
309015.20170552126, 42.49297, -166.904709
317832.30923141836, 42.552242, -164.31073
326900.9946236921, 42.76265, -144.366287
336228.43613469834, 42.354561, -164.142853
345822.0168333228, 42.58712, 191.042007
355689.3304490068, 43.41917, 181.257767
365838.18738249724, 42.788048, -162.835571
376276.6208881243, 42.459869, -156.174026
387012.8934324542, 42.688915, -159.481888
398055.50323439715, 42.554642, -164.17131
409413.1909918982, 42.68853, -164.10611
421094.9468005857, 42.632076, -163.841965
433110.01726980775, 43.006863, 177.685242
445467.9128417226, 42.655262, -157.738708
458178.41531922016, 42.941277, -163.92453
471251.58560863684, 43.137882, 190.779251
484697.77168339334, 43.607925, 192.990631
498527.6167748585, 42.876583, 194.517776
512752.06779692165, 43.374264, 191.156464
527382.3840109436, 42.966209, -161.401489
542430.1459379432, 43.520748, 185.56366
557907.2645250753, 43.020966, 194.064804
573825.9905736548, 43.431412, 195.13916
590198.9244361883, 43.354858, -162.834656
607039.0259900987, 43.632351, 189.839066
624359.6248960086, 43.76844, 190.518387
642174.4311487552, 43.413452, 194.337448
660497.5459294182, 43.427895, -155.423279
679343.4727670273, 43.358524, 194.868668
698727.1290187055, 43.696251, 197.705338
718663.8576774162, 44.12323, 189.733398
739169.4395165769, 44.008347, 194.011307
760260.1055812387, 43.546391, 192.234299
781952.5500356288, 43.986511, 190.383667
804263.943377319, 43.536808, 196.498215
827211.9460283909, 43.543835, 195.099899
850814.7223144245, 43.860382, 191.972916
875090.9548423355, 43.959564, 191.57132
900059.8592884594, 44.188614, 190.610687
925741.1996085799, 44.118855, 188.897003
952155.3036819459, 44.184715, 193.48027
979323.0794016571, 43.851627, 189.900055
1007266.0312241558, 44.203445, 194.281754
1036006.2771909236, 44.502594, 201.785553
1065566.566435855, 44.038845, 194.873032
1095970.2971921817, 43.512318, 198.421295
1127241.5353131492, 44.235741, 187.50824
1159405.033321204, 44.051506, 196.76358
1192486.2500006354, 44.217415, 201.038284
1226511.3705493324, 44.245895, 195.379196
1261507.3273054457, 44.548813, 202.592773
1297501.8210655283, 44.515541, 195.361572
1334523.3430108572, 45.307758, 202.126251
1372601.197259466, 44.620529, 196.717133
1411765.524061563, 44.892765, 194.667862
1452047.3236568705, 44.791149, 194.497803
1493478.4808126092, 44.892529, 198.908752
1536091.79006167, 44.312778, 195.965683
1579920.9816608853, 45.07869, 203.148712
1625000.7482899716, 44.820904, 191.682251
1671366.7725122678, 45.207264, 203.71312
1719055.755019011, 45.194359, 203.334381
1768105.4436795027, 45.436607, 191.575577
1818554.6634201626, 45.653606, 197.234177
1870443.346956118, 45.294052, 192.269363
1923812.5663996516, 45.214016, 198.636948
1978704.565770555, 44.905304, 208.864655
2035162.7944340378, 46.25499, 204.88559
2093231.9414927973, 45.392845, 196.286682
2152957.971160336, 45.799171, 208.439835
2214388.1591436006, 45.519791, 196.505707
2277571.1300637447, 45.05761, 193.333115
2342556.89594457, 45.79335, 205.284485
2409396.8957991987, 46.133324, 197.705414
2478144.0363462484, 46.191895, 196.039597
2548852.733887762, 46.219738, 217.296295
2621578.95738204, 46.317429, 184.317413
2696380.272745464, 46.473465, 199.885361
2773315.8884183797, 46.652512, 204.990417
2852446.702231113, 45.704128, 205.895874
2933835.349607204, 46.668137, 210.557205
3017546.2531420267, 46.087082, 181.516296
3103645.6735960264, 47.656975, 188.93309
3192201.7623429466, 45.796688, 201.976807
3283284.6153145554, 47.184555, 200.787994
3376966.3284845743, 46.24609, 205.47319
3473321.0549357245, 47.056686, 199.975159
3572425.0635550627, 46.916698, 212.396988
3674356.7994040702, 47.156219, 220.715317
3779196.945811269, 47.394676, 210.295181
3887028.488236531, 47.542496, 191.80603
3997936.779957619, 48.202034, 213.937881
4112009.6096309456, 47.581985, 222.461945
4229337.270780085, 48.856285, 182.993576
4350012.633266907, 48.226418, 198.171661
4474131.21680208, 48.264381, 214.326019
4601791.266552999, 49.215401, 189.977936
4733093.830909032, 49.040722, 216.000122
4868142.841465654, 48.271362, 181.481644
5007045.195290734, 48.634964, 193.301208
5149910.839538151, 48.615681, 206.870422
5296852.858475661, 49.753822, 194.831589
5447987.56299593, 49.581085, 222.383118
5603434.582681587, 52.535667, 196.244705
5763316.960497148, 49.636837, 200.877991
5927761.250182791, 50.971718, 199.377808
6096897.616427047, 51.104897, 197.694489
6270859.937897727, 52.582581, 228.961365
6449785.913212608, 51.683098, 187.68161
6633817.169933775, 51.818123, 217.592194
6823099.376671903, 51.881966, 209.238068
7017782.358389183, 56.366844, 199.109451
7218020.214992195, 52.618629, 210.856598
7423971.443308558, 53.366508, 186.529785
7635799.062544002, 54.367844, 237.263199
7853670.743318961, 54.768383, 228.645432
8077758.940387093, 54.879772, 223.573517
8308241.029140584, 53.616249, 221.562408
8545299.446010351, 53.261482, 220.753754
8789121.832872286, 56.316986, 231.554367
9039901.18557382, 55.552353, 186.329391
9297836.0066984, 56.045769, 193.969604
9563130.462688759, 56.773533, 233.304626
9835994.545453405, 57.405777, 225.411713
10116644.238584183, 55.028709, 216.566177
10405301.688316537, 58.12574, 214.542816
10702195.379367745, 60.969906, 219.003647
11007560.315792354, 58.380749, 188.957642
11321638.206997942, 60.297142, 254.930878
11644677.65906844, 62.230598, 224.246521
11976934.37154649, 58.37521, 224.261139
12318671.33983057, 58.030384, 216.47348
12670159.063347094, 58.972706, 180.940689
13031675.759662282, 61.576271, 176.102249
13403507.58470323, 59.446777, 207.047729
13785948.859262682, 59.848106, 161.962524
14179302.30196636, 64.771271, 183.587463
14583879.268887803, 61.658615, 201.514908
15000000.000000004, 61.192978, 149.315048
