Frequency [Hz], Amplitude [dB], Phase [deg]
816.4694295574569, 16.97863, -77.129005
839.7656904283905, 17.260815, -74.468613
863.7266617598991, 18.173006, -77.263092
888.3713096855973, 18.953505, -85.247864
913.7191414983648, 19.078552, -81.225807
939.7902210912026, 19.836237, -78.305939
966.6051848386631, 20.834324, -89.038521
994.1852579314228, 20.996143, -87.813751
1022.5522711769274, 22.100828, -89.86924
1051.728678279414, 22.298462, -85.450172
1081.7375736129718, 23.392847, -94.222626
1112.6027105017315, 23.791756, -93.463585
1144.348520021636, 24.697805, -93.366409
1177.0001303386819, 24.964016, -94.973236
1210.5833865989373, 25.842318, -96.821548
1245.1248713860814, 26.183897, -100.921463
1280.651925762655, 26.812128, -104.228668
1317.1926709116817, 27.675804, -104.7118
1354.776030395787, 28.152369, -106.188416
1393.4317530514347, 28.718103, -107.319725
1433.1904365364044, 29.284878, -109.116226
1474.0835515491426, 29.382599, -109.716331
1516.1434667391754, 30.235065, -110.963753
1559.4034743282677, 30.42663, -112.496071
1603.8978164626476, 30.81588, -113.702011
1649.6617123171281, 31.385765, -117.086807
1696.7313859725903, 32.146088, -118.929688
1745.144095088892, 32.587978, -122.887306
1794.938160395901, 33.087173, -123.008667
1846.1529960259866, 33.597057, -123.477745
1898.8291407120018, 34.485641, -126.655441
1953.0082898754113, 34.356323, -130.762329
2008.7333286300088, 34.487782, -131.943085
2066.0483657273167, 35.199051, -129.84581
2124.9987684705493, 35.510681, -137.352844
2185.6311986247747, 36.386757, -133.894882
2247.9936493516952, 36.842434, -134.588745
2312.135483198291, 37.046543, -134.818619
2378.107471169383, 37.161083, -140.101257
2445.9618329150603, 37.471981, -145.164505
2515.7522780647596, 37.751415, -141.103271
2587.53404874074, 38.209023, -143.373932
2661.3639632845834, 38.530651, -145.657669
2737.30046123134, 38.845306, -147.66748
2815.4036495669197, 39.239414, -146.143677
2895.7353503053537, 39.323051, -150.343353
2978.3591494235425, 39.833031, -155.702545
3063.3404471922913, 40.179031, -154.767365
3150.7465099434157, 40.491997, -155.272858
3240.6465233139193, 40.931248, -156.542725
3333.111647009395, 41.123337, -158.477966
3428.215071129959, 41.275215, -157.609467
3526.0320741033565, 41.486084, -159.01358
3626.6400822710525, 41.740265, -162.279144
3730.118731174495, 42.035099, -160.432053
3836.5499285900523, 42.369247, -165.129547
3946.017919362517, 42.636662, -163.280609
4058.6093520885092, 42.8498, -166.381561
4174.413347702543, 43.185635, -168.007004
4293.52157002006, 43.519753, -169.215836
4416.028298293257, 43.468513, -173.821808
4542.030501837149, 43.758926, -173.269196
4671.62791678493, 44.104267, -174.828827
4804.923125033384, 44.187546, -176.247955
4942.021635440848, 44.461437, -176.467407
5083.031967341978, 44.494377, -179.354828
5228.065736445467, 44.781837, -179.979797
5377.237743182618, 44.997517, -181.052979
5530.66606357682, 45.074757, -181.058777
5688.47214270576, 45.247971, -182.441345
5850.780890830402, 45.446087, -185.105637
6017.720782266792, 45.656914, -187.025223
6189.423957078998, 45.91729, -186.594818
6366.026325673585, 45.954102, -187.958893
6547.667676378543, 46.068321, -189.445877
6734.491786091716, 46.463394, -189.708939
6926.646534086369, 46.381641, -190.468933
7124.28401906396, 46.337906, -193.353271
7327.56067954676, 46.466007, -194.415588
7536.637417705642, 46.660828, -193.923676
7751.679726721028, 46.754223, -195.688721
7972.857821777815, 46.823345, -196.043274
8200.346774797983, 47.045147, -195.654388
8434.326653017499, 47.018723, -197.317261
8674.982661517248, 47.105137, -199.067978
8922.50528982076, 47.12838, -198.289001
9177.090462674822, 47.260361, -199.133942
9438.939695132316, 47.210873, -200.918991
9708.260252059963, 47.411728, -202.129501
9985.265312197353, 47.538109, -202.159988
10270.174136897043, 47.474831, -202.966431
10563.212243679232, 47.592911, -204.163269
10864.611584738668, 47.694534, -205.476074
11174.610730544566, 47.500751, -205.673019
11493.455058679425, 47.693218, -208.579651
11821.396948065872, 47.666519, -206.327408
12158.695978735359, 47.53347, -205.478027
12505.619137296873, 47.687256, -207.104126
12862.441028268244, 47.813126, -207.926849
13229.44409143737, 47.761131, -209.185089
13606.918825425395, 47.360687, -208.792572
13995.164017628784, 47.744904, -210.002838
14394.486980722333, 47.571213, -209.269119
14805.203795910287, 47.320431, -206.767426
15227.639563118139, 47.523293, -208.031128
15662.128658323123, 47.528984, -208.54245
16109.014998227101, 47.134708, -209.915665
16568.65231248134, 47.458183, -209.371399
17041.40442367863, 47.340008, -210.444229
17527.645535334592, 47.35759, -208.645538
18027.760528085393, 47.372772, -209.630676
18542.145264337752, 47.133842, -205.882477
19071.206901610392, 47.35907, -209.122849
19615.36421481718, 47.200859, -204.914322
20175.047927744974, 47.411625, -207.222794
20750.701053990153, 47.170574, -207.363525
21342.77924762258, 47.379242, -206.718964
21951.751163855693, 47.503258, -207.194794
22578.098830006755, 47.256859, -204.190277
23222.31802704228, 47.457035, -204.422119
23884.91868200984, 47.32193, -203.100479
24566.42527166713, 47.312317, -204.862701
25267.37723762776, 47.539696, -203.035034
25988.329413352352, 47.649429, -202.44075
26729.852463322964, 47.650543, -202.621582
27492.533334748434, 47.511887, -202.590927
28276.975722158193, 47.582397, -203.299805
29083.800545252256, 47.694756, -203.383362
29913.646440386, 47.611164, -200.910995
30767.170266077523, 47.586834, -200.574188
31645.047622940132, 47.575989, -202.289124
32547.97338844817, 47.562302, -200.684265
33476.662266963234, 47.690193, -199.868164
34431.84935545222, 47.400322, -198.758423
35414.290725349114, 47.313148, -206.624908
36424.764021016694, 47.347542, -204.02002
37464.06907528652, 47.906441, -193.888031
38533.02854255959, 47.779976, -200.522324
39632.48854997365, 47.589127, -193.364868
40763.31936714817, 47.232559, -193.352783
41926.41609504034, 47.284698, -198.142487
43122.699374455675, 47.096058, -195.711609
44353.11611477463, 47.045158, -195.362244
45618.64024347183, 47.025295, -193.90715
46920.27347702133, 46.866459, -193.202271
48259.04611379807, 46.754017, -194.025604
49636.01784960307, 46.720619, -192.121918
51052.27861645802, 46.61293, -194.230927
52508.949445332946, 46.473618, -191.419952
54007.183353490735, 46.280975, -192.107788
55548.166257148405, 46.206413, -189.043747
57133.117910182154, 45.982315, -185.729675
58763.292869612946, 45.930908, -187.051086
60439.98148864389, 45.823868, -186.634491
62164.51093802808, 45.612755, -187.017593
63938.24625658295, 45.385998, -186.112183
65762.59143167491, 45.188293, -184.990479
67638.99051053745, 44.9995, -183.246094
69568.92874329412, 44.852432, -183.1875
71553.93375859963, 44.901432, -197.055969
73595.57677282166, 44.422184, -184.414032
75695.47383372665, 44.450912, -184.45636
77855.28709965042, 43.578758, -176.672165
80076.72615516775, 43.333084, -178.004013
82361.54936430154, 43.220058, -178.491425
84711.56526234321, 42.955971, -178.484604
87128.63398738575, 42.782162, -175.444443
89614.66875270258, 42.214115, -176.004028
92171.63736113759, 42.113441, -170.846527
94801.56376270518, 41.524406, -173.999115
97506.52965663417, 41.293373, -171.532654
100288.67613911966, 40.824707, -167.220428
103150.20539809513, 40.691429, -172.065613
106093.38245635523, 39.934586, -160.645294
109120.53696442151, 39.537659, -161.19722
112234.06504455698, 39.406525, -163.159302
115436.4311874029, 38.780655, -160.231659
118730.17020272493, 38.213776, -160.628876
122117.88922582715, 37.664551, -156.870728
125602.26978120743, 37.70499, -153.578156
129186.0699051023, 37.908688, -156.68924
132872.12632858794, 37.97641, -156.826111
136663.3567229754, 37.98748, -155.811234
140562.76200927197, 37.90313, -157.45639
144573.4287335385, 38.143112, -157.372971
148698.53151002256, 38.000591, -166.04718
152941.33553400156, 38.217724, -157.681107
157305.19916632428, 38.315151, -159.124771
161793.5765916973, 38.478413, -158.98967
166410.02055281965, 38.602528, -158.941544
171158.18516253098, 38.554874, -159.729202
176041.8287961978, 38.578247, -161.430862
181064.81706662825, 38.295498, -160.520325
186231.12588387163, 38.859028, -156.991196
191544.84460231717, 38.562721, -154.691177
197010.17925759876, 38.680099, -164.631073
202631.4558958456, 38.76075, -161.634628
208413.12399793934, 38.778137, -160.997284
214359.76000146187, 38.776699, -163.082947
220476.070923148, 38.278233, -160.57933
226766.89808468387, 38.346149, -159.449738
233237.22094482646, 38.523029, -151.724579
239892.1610408535, 39.287872, -159.000153
246736.98604248138, 39.280785, -160.433731
253777.1139214506, 39.312424, -159.191025
261018.11724008212, 39.67627, -159.750183
268465.7275621989, 39.109123, -158.202332
276125.83998990344, 39.740791, -162.395966
284004.51782980387, 39.609917, -162.122238
292107.9973923797, 39.450066, -162.959686
300442.6929282889, 39.600037, -161.703781
309015.20170552126, 39.79908, -161.799133
317832.30923141836, 39.48251, -162.177353
326900.9946236921, 39.882408, -162.201233
336228.43613469834, 39.917885, -165.199814
345822.0168333228, 39.483364, -157.608063
355689.3304490068, 39.709896, -163.371033
365838.18738249724, 39.783863, -161.853195
376276.6208881243, 39.844925, -164.557022
387012.8934324542, 39.885693, -163.595413
398055.50323439715, 39.744411, -164.201233
409413.1909918982, 40.012115, -164.666183
421094.9468005857, 40.02261, -162.977173
433110.01726980775, 39.995785, -164.020599
445467.9128417226, 39.964405, -165.049011
458178.41531922016, 40.317406, 190.887543
471251.58560863684, 40.069088, -164.19722
484697.77168339334, 40.081184, 194.209808
498527.6167748585, 40.274029, 194.09874
512752.06779692165, 40.183887, -160.476105
527382.3840109436, 40.306221, -162.940643
542430.1459379432, 40.389702, 194.671295
557907.2645250753, 40.418259, -163.652985
573825.9905736548, 40.470837, 194.925888
590198.9244361883, 40.489552, -162.718689
607039.0259900987, 40.363304, -158.517487
624359.6248960086, 40.491238, 196.668106
642174.4311487552, 40.517956, 196.028397
660497.5459294182, 40.696724, 195.854919
679343.4727670273, 40.600174, 194.502136
698727.1290187055, 40.722054, 197.971054
718663.8576774162, 40.838753, 194.749527
739169.4395165769, 40.59523, 197.895798
760260.1055812387, 41.117512, 197.621948
781952.5500356288, 40.798164, 189.521042
804263.943377319, 40.844215, 195.513992
827211.9460283909, 40.908127, 195.474579
850814.7223144245, 40.94249, 194.457382
875090.9548423355, 40.965549, 193.803772
900059.8592884594, 41.052422, 195.117355
925741.1996085799, 41.135662, 193.722031
952155.3036819459, 41.141304, 197.673676
979323.0794016571, 41.091408, 192.910156
1007266.0312241558, 41.123581, 196.200577
1036006.2771909236, 41.216202, 192.215424
1065566.566435855, 40.943047, 193.353058
1095970.2971921817, 41.254627, 194.176849
1127241.5353131492, 41.547485, 198.728363
1159405.033321204, 41.691959, 197.424423
1192486.2500006354, 41.274826, 196.676865
1226511.3705493324, 41.379944, 198.069992
1261507.3273054457, 41.577896, 196.416946
1297501.8210655283, 41.576027, 199.372375
1334523.3430108572, 41.510376, 197.45607
1372601.197259466, 41.580082, 195.464737
1411765.524061563, 41.837025, 194.000839
1452047.3236568705, 41.907112, 197.096619
1493478.4808126092, 41.765114, 198.944717
1536091.79006167, 42.123993, 195.848679
1579920.9816608853, 41.754234, 194.878937
1625000.7482899716, 42.123783, 197.072723
1671366.7725122678, 42.283512, 197.145218
1719055.755019011, 42.264515, 198.024933
1768105.4436795027, 42.354527, 196.779556
1818554.6634201626, 42.403358, 195.814056
1870443.346956118, 42.38559, 198.711182
1923812.5663996516, 42.453156, 200.587784
1978704.565770555, 42.73708, 199.453888
2035162.7944340378, 42.828995, 195.977859
2093231.9414927973, 42.814293, 203.492508
2152957.971160336, 42.44294, 202.255981
2214388.1591436006, 42.774139, 201.375168
2277571.1300637447, 42.869495, 193.348053
2342556.89594457, 43.038094, 199.027924
2409396.8957991987, 43.026409, 198.769592
2478144.0363462484, 43.259254, 204.231384
2548852.733887762, 43.135162, 197.618851
2621578.95738204, 43.017075, 198.072769
2696380.272745464, 43.666367, 204.639389
2773315.8884183797, 43.236526, 201.837097
2852446.702231113, 43.716393, 203.68103
2933835.349607204, 43.727791, 204.578018
3017546.2531420267, 43.93132, 208.09256
3103645.6735960264, 43.755623, 211.880447
3192201.7623429466, 43.67701, 210.847015
3283284.6153145554, 44.104958, 209.595947
3376966.3284845743, 44.441338, 202.430084
3473321.0549357245, 44.072693, 203.92392
3572425.0635550627, 44.683792, 211.725159
3674356.7994040702, 44.844513, 207.020096
3779196.945811269, 44.689766, 205.608292
3887028.488236531, 45.083866, 205.427795
3997936.779957619, 44.817871, 204.453125
4112009.6096309456, 44.943451, 205.242859
4229337.270780085, 44.862793, 213.80986
4350012.633266907, 45.493011, 205.460266
4474131.21680208, 45.746891, 215.865387
4601791.266552999, 46.330345, 205.164169
4733093.830909032, 46.555481, 209.367432
4868142.841465654, 47.256912, 221.123428
5007045.195290734, 46.402008, 217.154526
5149910.839538151, 46.817524, 213.676208
5296852.858475661, 46.808533, 215.676605
5447987.56299593, 47.13797, 218.977692
5603434.582681587, 48.590389, 226.992615
5763316.960497148, 47.823376, 221.2146
5927761.250182791, 47.997345, 211.190369
6096897.616427047, 48.198647, 217.066452
6270859.937897727, 48.228722, 216.294006
6449785.913212608, 49.312767, 226.368958
6633817.169933775, 49.174919, 216.729187
6823099.376671903, 49.278275, 216.333405
7017782.358389183, 50.047295, 206.712875
7218020.214992195, 49.76786, 222.207016
7423971.443308558, 50.202774, 225.900085
7635799.062544002, 50.419231, 214.987061
7853670.743318961, 50.821629, 205.283722
8077758.940387093, 50.550991, 217.785187
8308241.029140584, 52.821083, 200.712418
8545299.446010351, 51.39756, 234.242157
8789121.832872286, 52.060829, 233.702972
9039901.18557382, 53.362839, 224.204544
9297836.0066984, 53.059013, 217.797379
9563130.462688759, 53.546463, 222.167755
9835994.545453405, 54.355808, 221.601318
10116644.238584183, 53.565094, 208.910156
10405301.688316537, 54.347504, 239.058502
10702195.379367745, 57.451309, 210.183807
11007560.315792354, 56.106712, 208.116516
11321638.206997942, 56.241234, 226.311249
11644677.65906844, 55.939751, 215.794647
11976934.37154649, 58.681679, 233.576904
12318671.33983057, 56.305527, 197.331192
12670159.063347094, 59.652412, 205.885391
13031675.759662282, 59.508465, 206.03244
13403507.58470323, 58.367195, 211.382843
13785948.859262682, 60.135036, 191.509842
14179302.30196636, 61.82346, 198.062897
14583879.268887803, 59.457855, 192.730148
15000000.000000004, 62.15065, 195.906708
