Frequency [Hz], Amplitude [dB], Phase [deg]
1433.1904365364044, 30.264341, -55.354885
1474.0835515491426, 30.502052, -77.450554
1516.1434667391754, 29.339239, -83.416908
1559.4034743282677, 30.713797, -85.440025
1603.8978164626476, 31.76104, -86.728516
1649.6617123171281, 31.552399, -65.111534
1696.7313859725903, 31.496956, -89.612831
1745.144095088892, 33.227604, -68.588318
1794.938160395901, 33.947407, -83.158409
1846.1529960259866, 33.776199, -93.050301
1898.8291407120018, 35.327141, -96.574654
1953.0082898754113, 34.617489, -91.365166
2008.7333286300088, 35.080585, -88.284073
2066.0483657273167, 36.181202, -83.131111
2124.9987684705493, 35.839424, -99.440384
2185.6311986247747, 37.957859, -88.48143
2247.9936493516952, 39.832409, -101.80722
2312.135483198291, 38.642452, -97.181717
2378.107471169383, 39.454224, -93.652298
2445.9618329150603, 38.420582, -120.421745
2515.7522780647596, 39.132729, -113.452538
2587.53404874074, 39.510159, -106.890411
2661.3639632845834, 39.489681, -107.698624
2737.30046123134, 39.926903, -105.721146
2815.4036495669197, 40.729347, -114.260521
2895.7353503053537, 40.871223, -120.209167
2978.3591494235425, 41.405727, -132.74762
3063.3404471922913, 41.879913, -119.28968
3150.7465099434157, 42.00021, -120.144615
3240.6465233139193, 41.806816, -124.71788
3333.111647009395, 43.188461, -123.090302
3428.215071129959, 42.149422, -128.744415
3526.0320741033565, 43.698792, -130.332855
3626.6400822710525, 44.451496, -125.981102
3730.118731174495, 44.534317, -128.966995
3836.5499285900523, 44.746216, -125.812622
3946.017919362517, 44.713718, -125.395081
4058.6093520885092, 44.970505, -125.70639
4174.413347702543, 44.873714, -147.753632
4293.52157002006, 46.123459, -143.197632
4416.028298293257, 45.448494, -138.984589
4542.030501837149, 46.347473, -147.143112
4671.62791678493, 46.082947, -144.6996
4804.923125033384, 46.894577, -135.902405
4942.021635440848, 47.02282, -145.252106
5083.031967341978, 48.002605, -140.415436
5228.065736445467, 47.919502, -147.350861
5377.237743182618, 47.768906, -151.900909
5530.66606357682, 48.092003, -156.982742
5688.47214270576, 48.192177, -144.72583
5850.780890830402, 48.622559, -147.026535
6017.720782266792, 48.746719, -157.76683
6189.423957078998, 49.17181, -147.172791
6366.026325673585, 49.038315, -162.964508
6547.667676378543, 49.700821, -156.967773
6734.491786091716, 50.052284, -155.848145
6926.646534086369, 49.915371, -155.915375
7124.28401906396, 50.165836, -159.188416
7327.56067954676, 50.00441, -170.939453
7536.637417705642, 50.406277, -155.937225
7751.679726721028, 50.704292, -162.188187
7972.857821777815, 51.052773, -156.080627
8200.346774797983, 51.73423, -159.74411
8434.326653017499, 51.288742, -171.012497
8674.982661517248, 52.270561, -162.688843
8922.50528982076, 51.805038, -170.145447
9177.090462674822, 52.460663, -172.228638
9438.939695132316, 52.789368, -158.91925
9708.260252059963, 52.458324, -169.101349
9985.265312197353, 52.772747, -172.798889
10270.174136897043, 53.143089, -171.773529
10563.212243679232, 53.349907, -162.371246
10864.611584738668, 53.741985, -175.306686
11174.610730544566, 53.565651, -171.7258
11493.455058679425, 53.689545, -183.095032
11821.396948065872, 54.179932, -177.661682
12158.695978735359, 54.272434, -175.538757
12505.619137296873, 53.964836, -171.0504
12862.441028268244, 54.365456, -182.879211
13229.44409143737, 54.619392, -185.826385
13606.918825425395, 53.787796, -179.70752
13995.164017628784, 54.837715, -181.432526
14394.486980722333, 54.950668, -179.395676
14805.203795910287, 54.146923, -173.409576
15227.639563118139, 54.34631, -182.756454
15662.128658323123, 54.26189, -179.89357
16109.014998227101, 53.73848, -182.771164
16568.65231248134, 54.45657, -184.779572
17041.40442367863, 54.219456, -180.286987
17527.645535334592, 54.193245, -179.249863
18027.760528085393, 53.668045, -174.28006
18542.145264337752, 53.36924, -188.924911
19071.206901610392, 54.560753, -188.405624
19615.36421481718, 54.05928, -171.009491
20175.047927744974, 54.330967, -180.15918
20750.701053990153, 54.843727, -177.448669
21342.77924762258, 54.977036, -166.757675
21951.751163855693, 55.42028, -169.602783
22578.098830006755, 55.057438, -175.620697
23222.31802704228, 55.861286, -175.559647
23884.91868200984, 55.362953, -172.582611
24566.42527166713, 56.099594, -167.489044
25267.37723762776, 55.963352, -171.09433
25988.329413352352, 56.099766, -170.377945
26729.852463322964, 56.747364, -172.14505
27492.533334748434, 56.704754, -171.902222
28276.975722158193, 56.793659, -171.659821
29083.800545252256, 56.890312, -169.304138
29913.646440386, 57.349857, -167.629257
30767.170266077523, 57.380512, -165.09494
31645.047622940132, 57.718208, -174.805267
32547.97338844817, 57.682526, -166.800354
33476.662266963234, 57.559074, -172.396149
34431.84935545222, 57.725266, -169.071869
35414.290725349114, 58.122437, -144.455963
36424.764021016694, 56.15976, -181.781189
37464.06907528652, 57.291325, -185.865845
38533.02854255959, 57.536194, -174.143692
39632.48854997365, 57.765976, -167.432266
40763.31936714817, 57.824554, -167.13147
41926.41609504034, 58.693119, -175.016663
43122.699374455675, 58.309765, -167.754593
44353.11611477463, 58.448082, -164.010956
45618.64024347183, 57.955837, -164.929565
46920.27347702133, 57.876503, -169.54715
48259.04611379807, 58.169937, -172.896378
49636.01784960307, 57.976833, -168.406677
51052.27861645802, 58.06916, -170.450928
52508.949445332946, 58.337574, -166.155518
54007.183353490735, 57.661228, -167.568741
55548.166257148405, 58.217827, -169.542221
57133.117910182154, 57.987499, -170.705719
58763.292869612946, 58.039356, -170.276154
60439.98148864389, 58.244987, -160.239655
62164.51093802808, 57.675529, -176.517151
63938.24625658295, 57.43663, -173.313232
65762.59143167491, 57.213902, -160.872208
67638.99051053745, 57.536819, -157.312195
69568.92874329412, 56.99696, -159.20369
71553.93375859963, 55.621719, -169.492828
73595.57677282166, 57.735744, -174.15152
75695.47383372665, 56.747902, -172.632339
77855.28709965042, 57.315525, -157.600555
80076.72615516775, 56.23394, -167.730545
82361.54936430154, 55.983406, -162.942749
84711.56526234321, 55.893906, -160.010635
87128.63398738575, 55.912842, -161.242889
89614.66875270258, 54.91391, -159.610657
92171.63736113759, 54.965763, -151.173782
94801.56376270518, 54.566605, -161.671707
97506.52965663417, 54.797344, -157.667847
100288.67613911966, 53.562988, -162.409698
103150.20539809513, 53.26265, -155.235565
106093.38245635523, 53.081879, -148.763763
109120.53696442151, 54.575123, -156.265228
112234.06504455698, 50.192337, -136.41452
115436.4311874029, 51.252815, -141.11319
118730.17020272493, 52.063374, -141.697815
122117.88922582715, 51.975231, -115.222084
125602.26978120743, 51.289017, -136.401276
129186.0699051023, 51.2267, -142.581039
132872.12632858794, 51.748737, -143.399292
136663.3567229754, 50.891823, -125.938873
140562.76200927197, 52.350777, -137.749237
144573.4287335385, 51.08572, -140.545258
148698.53151002256, 51.525108, -148.313507
152941.33553400156, 52.561207, -136.996414
157305.19916632428, 51.065125, -151.34317
161793.5765916973, 52.263451, -145.972473
166410.02055281965, 52.207703, -149.097397
171158.18516253098, 52.695148, -147.299408
176041.8287961978, 52.309399, -147.242188
181064.81706662825, 52.185043, -133.324127
186231.12588387163, 53.245083, -120.13662
191544.84460231717, 51.744911, 175.411072
197010.17925759876, 52.547989, -145.715836
202631.4558958456, 52.511806, -151.073792
208413.12399793934, 52.963081, -158.618774
214359.76000146187, 53.371033, -152.445709
220476.070923148, 52.342651, -154.745773
226766.89808468387, 53.970802, -146.426636
233237.22094482646, 52.006069, -145.064636
239892.1610408535, 52.778259, -148.945526
246736.98604248138, 53.444172, -150.426559
253777.1139214506, 53.216255, -154.194107
261018.11724008212, 53.404205, -142.930862
268465.7275621989, 53.368805, -152.018021
276125.83998990344, 53.173733, -139.215729
284004.51782980387, 53.469444, -161.312637
292107.9973923797, 52.880863, -163.380905
300442.6929282889, 53.307648, 186.584686
309015.20170552126, 53.552322, -166.519135
317832.30923141836, 52.907845, -163.862152
326900.9946236921, 52.897484, -160.992538
336228.43613469834, 53.012127, -164.622147
345822.0168333228, 54.761292, -159.946762
355689.3304490068, 53.378807, -162.299271
365838.18738249724, 53.833076, -161.357498
376276.6208881243, 54.346684, -161.268402
387012.8934324542, 53.506233, -163.994583
398055.50323439715, 53.538193, -162.763489
409413.1909918982, 54.005257, 191.897278
421094.9468005857, 53.552475, 192.013504
433110.01726980775, 53.521729, 189.504089
445467.9128417226, 53.212994, -138.826614
458178.41531922016, 54.109287, 193.24498
471251.58560863684, 53.65807, -159.089233
484697.77168339334, 54.140133, 186.96846
498527.6167748585, 54.435852, 193.18306
512752.06779692165, 53.973633, -158.560608
527382.3840109436, 54.144527, 185.630371
542430.1459379432, 53.977444, 193.428497
557907.2645250753, 54.156349, 193.494308
573825.9905736548, 54.263103, 195.794022
590198.9244361883, 54.064484, 194.510635
607039.0259900987, 54.383045, 189.01944
624359.6248960086, 54.689156, 192.038361
642174.4311487552, 54.300369, 190.319244
660497.5459294182, 54.3027, 186.353271
679343.4727670273, 54.628437, 188.632309
698727.1290187055, 54.118019, 189.981232
718663.8576774162, 54.46497, 192.363815
739169.4395165769, 54.631165, 190.850662
760260.1055812387, 54.903881, 187.358551
781952.5500356288, 54.071777, 185.971375
804263.943377319, 54.827457, 184.409988
827211.9460283909, 54.023418, 184.219986
850814.7223144245, 54.521133, 184.315247
875090.9548423355, 54.517036, 186.717819
900059.8592884594, 54.466171, 184.518845
925741.1996085799, 55.695152, 198.741928
952155.3036819459, 54.103882, 180.068237
979323.0794016571, 54.627689, 187.813095
1007266.0312241558, 54.59227, 181.865616
1036006.2771909236, 54.969639, 186.758087
1065566.566435855, 54.99128, -140.914734
1095970.2971921817, 55.086437, 192.755615
1127241.5353131492, 54.729004, 199.627304
1159405.033321204, 55.041199, 195.730347
1192486.2500006354, 55.264908, 188.890289
1226511.3705493324, 55.797249, 185.114471
1261507.3273054457, 55.836754, 185.954453
1297501.8210655283, 54.737923, 196.843597
1334523.3430108572, 54.340088, 199.118912
1372601.197259466, 55.387581, 185.5047
1411765.524061563, 55.969276, 204.519547
1452047.3236568705, 55.466969, 186.974091
1493478.4808126092, 55.468769, 185.097443
1536091.79006167, 55.73214, 184.628281
1579920.9816608853, 54.934879, 193.560059
1625000.7482899716, 55.190651, 178.902725
1671366.7725122678, 56.483852, 186.864914
1719055.755019011, 55.614662, 184.865204
1768105.4436795027, 55.942375, 186.578049
1818554.6634201626, 55.250244, 187.243942
1870443.346956118, 56.100613, 185.105042
1923812.5663996516, 56.080101, 188.948929
1978704.565770555, 56.095318, 190.91449
2035162.7944340378, 56.562172, 193.739746
2093231.9414927973, 55.700058, 186.556564
2152957.971160336, 55.692677, 171.386795
2214388.1591436006, 56.509857, 179.011322
2277571.1300637447, 55.965599, 183.56192
2342556.89594457, 56.994644, 178.528381
2409396.8957991987, 55.925831, 191.297211
2478144.0363462484, 55.981461, 183.750153
2548852.733887762, 56.396732, 168.368561
2621578.95738204, 55.268219, 161.276184
2696380.272745464, 56.627007, 195.433807
2773315.8884183797, 56.895546, 183.213852
2852446.702231113, 56.352863, 197.567703
2933835.349607204, 57.529182, 175.09964
3017546.2531420267, 56.627174, 168.343506
3103645.6735960264, 55.387005, 172.339584
3192201.7623429466, 58.154709, 203.364685
3283284.6153145554, 56.218758, 176.575775
3376966.3284845743, 56.327698, 191.222733
3473321.0549357245, 57.111401, 170.220795
3572425.0635550627, 57.251102, 179.998352
3674356.7994040702, 57.336891, 196.382828
3779196.945811269, 56.416504, 188.121002
3887028.488236531, 58.492962, 167.469666
3997936.779957619, 56.990189, 187.673828
4112009.6096309456, 58.945976, 160.635834
4229337.270780085, 57.314163, 184.343353
4350012.633266907, 57.845467, 167.865753
4474131.21680208, 57.560028, 166.979904
4601791.266552999, 56.635895, 213.523682
4733093.830909032, 56.637257, 184.030289
4868142.841465654, 56.850571, 164.516449
5007045.195290734, 57.387962, 162.3936
5149910.839538151, 60.435863, 178.11142
5296852.858475661, 56.770462, 185.851913
5447987.56299593, 56.686188, 190.760834
5603434.582681587, 57.204369, 155.572601
5763316.960497148, 58.239578, 162.423798
5927761.250182791, 59.002914, 175.461975
6096897.616427047, 58.513554, 150.412781
6270859.937897727, 55.754707, 161.604416
6449785.913212608, 58.556976, 166.40686
6633817.169933775, 58.971245, 161.877563
6823099.376671903, 58.304108, 176.392242
7017782.358389183, 58.142471, 233.53978
7218020.214992195, 59.238548, 185.551727
7423971.443308558, 58.329422, 196.645874
7635799.062544002, 58.129303, 210.977234
7853670.743318961, 59.711113, 222.040726
8077758.940387093, 58.293785, 151.55629
8308241.029140584, 61.942104, 124.905365
8545299.446010351, 59.667164, 199.232635
8789121.832872286, 62.430824, 188.394699
9039901.18557382, 60.000374, 154.783234
9297836.0066984, 61.701809, 166.369293
9563130.462688759, 58.762791, 173.614059
9835994.545453405, 61.483009, 186.044434
10116644.238584183, 58.245884, 145.072632
10405301.688316537, 64.225105, 185.61142
10702195.379367745, 61.868156, 124.017487
11007560.315792354, 60.014908, 153.854736
11321638.206997942, 60.664383, 238.751648
11644677.65906844, 61.378262, 228.573959
11976934.37154649, 60.27903, 213.621582
12318671.33983057, 61.411243, 199.021484
12670159.063347094, 60.752304, 162.370865
13031675.759662282, 60.083294, 183.611755
13403507.58470323, 61.718468, 180.20752
13785948.859262682, 62.47802, 142.733139
14179302.30196636, 64.108711, 179.328812
14583879.268887803, 61.565063, 123.288132
15000000.000000004, 65.48185, 188.157333
