Frequency [Hz], Amplitude [dB], Phase [deg]
5228.065736445467, 41.037758, -198.24884
5377.237743182618, 41.17865, -195.011841
5530.66606357682, 41.07766, -201.128906
5688.47214270576, 41.494549, -200.842712
5850.780890830402, 41.374207, -203.331635
6017.720782266792, 41.304161, -201.94838
6189.423957078998, 41.652386, -206.877106
6366.026325673585, 41.381012, -206.398788
6547.667676378543, 41.610577, -208.585693
6734.491786091716, 41.724049, -208.390778
6926.646534086369, 41.678726, -208.375763
7124.28401906396, 41.654655, -207.894058
7327.56067954676, 41.762234, -209.083923
7536.637417705642, 41.828625, -211.780624
7751.679726721028, 41.811798, -212.870987
7972.857821777815, 41.913277, -211.90451
8200.346774797983, 42.055454, -212.340454
8434.326653017499, 41.801804, -214.636627
8674.982661517248, 42.019791, -212.608231
8922.50528982076, 41.879292, -215.866791
9177.090462674822, 41.94907, -216.36795
9438.939695132316, 41.949123, -216.935547
9708.260252059963, 41.869865, -218.620102
9985.265312197353, 41.802639, -216.351196
10270.174136897043, 41.859741, -218.389709
10563.212243679232, 42.003578, -218.818207
10864.611584738668, 41.87513, -221.032623
11174.610730544566, 41.775375, -218.655273
11493.455058679425, 41.838585, -221.074463
11821.396948065872, 41.799301, -219.281113
12158.695978735359, 41.649094, -219.30899
12505.619137296873, 41.537346, -220.401398
12862.441028268244, 41.578072, -219.274231
13229.44409143737, 41.706692, -222.259766
13606.918825425395, 41.300018, -219.307465
13995.164017628784, 41.544067, -217.874878
14394.486980722333, 41.367699, -216.776428
14805.203795910287, 41.278053, -219.069824
15227.639563118139, 41.296215, -221.108597
15662.128658323123, 41.306046, -220.959656
16109.014998227101, 40.964645, -219.802383
16568.65231248134, 41.131573, -217.352783
17041.40442367863, 41.056934, -217.232941
17527.645535334592, 41.0299, -214.9841
18027.760528085393, 41.098511, -214.376587
18542.145264337752, 40.79565, -216.899689
19071.206901610392, 41.220997, -210.828644
19615.36421481718, 41.130951, -211.702087
20175.047927744974, 41.135517, -211.886383
20750.701053990153, 41.090374, -211.311264
21342.77924762258, 41.155251, -210.353027
21951.751163855693, 41.238251, -210.982025
22578.098830006755, 41.172569, -212.035095
23222.31802704228, 41.13995, -211.077728
23884.91868200984, 41.197926, -208.412308
24566.42527166713, 41.212166, -209.740753
25267.37723762776, 41.259636, -210.167542
25988.329413352352, 41.33387, -209.017075
26729.852463322964, 41.322762, -207.867523
27492.533334748434, 41.237709, -208.495255
28276.975722158193, 41.339153, -206.726608
29083.800545252256, 41.342018, -207.193069
29913.646440386, 41.234901, -207.363876
30767.170266077523, 41.237259, -206.590591
31645.047622940132, 41.227943, -205.823334
32547.97338844817, 41.233074, -205.984329
33476.662266963234, 41.207447, -205.496033
34431.84935545222, 41.07531, -204.969482
35414.290725349114, 40.936558, -204.484253
36424.764021016694, 40.839725, -203.314392
37464.06907528652, 40.614975, -196.694626
38533.02854255959, 40.908268, -209.100754
39632.48854997365, 40.971008, -193.193512
40763.31936714817, 40.984348, -202.123871
41926.41609504034, 40.758972, -201.048828
43122.699374455675, 40.699474, -198.693192
44353.11611477463, 40.608803, -198.575714
45618.64024347183, 40.596359, -198.053467
46920.27347702133, 40.254547, -196.887894
48259.04611379807, 40.313957, -196.549454
49636.01784960307, 40.184486, -197.680038
51052.27861645802, 40.189404, -194.891083
52508.949445332946, 39.997597, -193.927826
54007.183353490735, 39.836876, -195.197052
55548.166257148405, 39.749008, -193.550156
57133.117910182154, 39.44371, -194.8591
58763.292869612946, 39.449234, -191.03064
60439.98148864389, 39.17852, -190.882935
62164.51093802808, 38.96553, -190.27948
63938.24625658295, 38.75457, -188.155853
65762.59143167491, 38.581406, -188.333725
67638.99051053745, 38.41925, -186.606018
69568.92874329412, 38.040688, -187.241364
71553.93375859963, 38.074211, -183.823257
73595.57677282166, 37.217361, -186.566589
75695.47383372665, 38.354759, -187.967056
77855.28709965042, 37.456219, -182.66394
80076.72615516775, 37.117283, -190.256393
82361.54936430154, 36.559883, -180.346588
84711.56526234321, 36.298088, -177.742325
87128.63398738575, 36.01329, -177.904449
89614.66875270258, 35.646683, -175.596878
92171.63736113759, 35.301121, -173.632385
94801.56376270518, 35.112999, -175.510345
97506.52965663417, 34.763107, -171.421921
100288.67613911966, 34.22213, -168.478851
103150.20539809513, 33.98196, -169.491547
106093.38245635523, 33.038582, -161.066803
109120.53696442151, 33.127617, -151.569824
112234.06504455698, 32.859818, -164.883331
115436.4311874029, 32.363113, -162.067505
118730.17020272493, 31.513268, -158.267914
122117.88922582715, 31.216049, -161.218063
125602.26978120743, 31.247738, -157.403687
129186.0699051023, 31.19367, -158.932785
132872.12632858794, 31.343479, -158.65242
136663.3567229754, 31.227901, -157.117386
140562.76200927197, 31.567654, -161.9655
144573.4287335385, 31.458813, -156.243958
148698.53151002256, 31.950974, -157.854523
152941.33553400156, 31.765636, -160.803146
157305.19916632428, 31.634319, -156.986954
161793.5765916973, 31.836128, -159.745209
166410.02055281965, 31.968222, -161.737488
171158.18516253098, 31.99725, -159.716705
176041.8287961978, 31.870035, -164.024353
181064.81706662825, 31.880028, -161.271088
186231.12588387163, 32.069736, -162.077621
191544.84460231717, 31.868555, -159.989624
197010.17925759876, 31.947054, -152.016418
202631.4558958456, 32.269611, -161.476562
208413.12399793934, 32.268524, -163.506332
214359.76000146187, 32.066296, -166.641571
220476.070923148, 31.896759, -165.747299
226766.89808468387, 31.576473, -159.032227
233237.22094482646, 32.145828, -167.472534
239892.1610408535, 32.499031, -159.39563
246736.98604248138, 32.898312, -161.965942
253777.1139214506, 32.746773, -155.423996
261018.11724008212, 33.14846, -162.005386
268465.7275621989, 32.778309, -157.292633
276125.83998990344, 32.684341, -162.756744
284004.51782980387, 32.956398, -163.379868
292107.9973923797, 32.709641, -165.215607
300442.6929282889, 32.830772, -162.977173
309015.20170552126, 33.047943, 191.575699
317832.30923141836, 32.99239, -163.931732
326900.9946236921, 32.992786, -163.092941
336228.43613469834, 33.21616, 191.980286
345822.0168333228, 32.941704, -163.795303
355689.3304490068, 33.22224, -162.165253
365838.18738249724, 33.230362, -162.379547
376276.6208881243, 33.2258, -159.547134
387012.8934324542, 33.144703, 193.589798
398055.50323439715, 33.342587, -163.78479
409413.1909918982, 33.26823, -162.558212
421094.9468005857, 33.285061, 194.10144
433110.01726980775, 33.273468, -163.996063
445467.9128417226, 33.348938, 188.94165
458178.41531922016, 33.615547, -162.835617
471251.58560863684, 33.568775, -163.950333
484697.77168339334, 33.659546, 193.891083
498527.6167748585, 33.308647, -161.014038
512752.06779692165, 33.531235, -157.163116
527382.3840109436, 33.720299, -158.051941
542430.1459379432, 33.745163, -163.674988
557907.2645250753, 33.825661, 194.97113
573825.9905736548, 33.787655, 194.852325
590198.9244361883, 33.89452, 196.217422
607039.0259900987, 33.816486, 195.148331
624359.6248960086, 34.083092, -162.703186
642174.4311487552, 33.981369, 193.771103
660497.5459294182, 34.065807, 194.900269
679343.4727670273, 34.271225, 194.433105
698727.1290187055, 33.961708, 197.687286
718663.8576774162, 34.23658, 195.725098
739169.4395165769, 34.267952, 195.153091
760260.1055812387, 34.290157, 196.399216
781952.5500356288, 34.196945, 197.775604
804263.943377319, 34.333759, 198.199066
827211.9460283909, 34.332615, 195.843445
850814.7223144245, 34.385201, 199.188568
875090.9548423355, 34.422913, 198.715027
900059.8592884594, 34.37693, 196.765732
925741.1996085799, 34.586819, -158.380356
952155.3036819459, 34.446026, 195.235794
979323.0794016571, 34.572857, 197.147171
1007266.0312241558, 34.773716, 199.958603
1036006.2771909236, 34.546211, 189.710236
1065566.566435855, 34.451439, 194.803192
1095970.2971921817, 34.607914, 195.961777
1127241.5353131492, 34.888603, 197.49118
1159405.033321204, 34.73315, 195.265778
1192486.2500006354, 34.843628, 198.388382
1226511.3705493324, 34.572269, 196.426315
1261507.3273054457, 34.926605, 196.084717
1297501.8210655283, 34.941338, 199.709717
1334523.3430108572, 35.026535, 197.324677
1372601.197259466, 34.963684, 197.955734
1411765.524061563, 35.234142, 202.099152
1452047.3236568705, 34.777466, 197.994904
1493478.4808126092, 34.971699, 200.229706
1536091.79006167, 35.210041, 199.241562
1579920.9816608853, 34.875885, 201.778961
1625000.7482899716, 35.096107, 197.330383
1671366.7725122678, 35.575165, 201.459702
1719055.755019011, 35.424667, 200.347672
1768105.4436795027, 35.519127, 200.81897
1818554.6634201626, 35.860489, 197.695786
1870443.346956118, 35.843388, 201.651154
1923812.5663996516, 35.67955, 196.595291
1978704.565770555, 35.678051, 204.227631
2035162.7944340378, 35.980438, 198.374191
2093231.9414927973, 36.030319, 202.61377
2152957.971160336, 36.106285, 207.891678
2214388.1591436006, 36.059052, 204.323883
2277571.1300637447, 36.204845, 198.63562
2342556.89594457, 36.287079, 207.983032
2409396.8957991987, 36.547707, 204.057709
2478144.0363462484, 36.315712, 205.415787
2548852.733887762, 36.561375, 204.329285
2621578.95738204, 36.729218, 205.084595
2696380.272745464, 36.639595, 206.467545
2773315.8884183797, 36.799889, 209.39444
2852446.702231113, 36.956245, 210.267654
2933835.349607204, 37.264481, 204.989944
3017546.2531420267, 37.116562, 206.303497
3103645.6735960264, 36.705368, 203.997589
3192201.7623429466, 37.63987, 202.596619
3283284.6153145554, 37.350651, 211.296814
3376966.3284845743, 37.380333, 220.823349
3473321.0549357245, 37.557716, 205.583618
3572425.0635550627, 38.050919, 209.747375
3674356.7994040702, 37.914055, 217.155289
3779196.945811269, 38.134525, 216.961182
3887028.488236531, 38.163235, 211.807709
3997936.779957619, 38.828812, 221.307816
4112009.6096309456, 38.504902, 219.719727
4229337.270780085, 39.238655, 209.549911
4350012.633266907, 39.075401, 213.077515
4474131.21680208, 38.909897, 212.494019
4601791.266552999, 39.194443, 221.932907
4733093.830909032, 38.990944, 221.918304
4868142.841465654, 39.350677, 224.006653
5007045.195290734, 39.942497, 222.559784
5149910.839538151, 39.937511, 218.262817
5296852.858475661, 40.393585, 229.825409
5447987.56299593, 40.274559, 222.884216
5603434.582681587, 40.616356, 217.45813
5763316.960497148, 41.065506, 223.617844
5927761.250182791, 40.947704, 230.743195
6096897.616427047, 41.524277, 223.337692
6270859.937897727, 41.537888, 219.192627
6449785.913212608, 42.556412, 220.415649
6633817.169933775, 41.834671, 222.990326
6823099.376671903, 42.333763, 224.961456
7017782.358389183, 42.47451, 240.219131
7218020.214992195, 42.745789, 232.796844
7423971.443308558, 43.468987, 237.77153
7635799.062544002, 44.552559, 223.016647
7853670.743318961, 43.447395, 220.552856
8077758.940387093, 44.900681, 240.157623
8308241.029140584, 44.682587, 242.786224
8545299.446010351, 45.665321, 224.311646
8789121.832872286, 46.294025, 222.31987
9039901.18557382, 45.973473, 237.971634
9297836.0066984, 46.509651, 228.869354
9563130.462688759, 47.103203, 231.789307
9835994.545453405, 48.593086, 225.339813
10116644.238584183, 46.155914, 239.182983
10405301.688316537, 48.213539, 248.350189
10702195.379367745, 49.182392, 245.600769
11007560.315792354, 49.972633, 228.420135
11321638.206997942, 49.574615, 233.543076
11644677.65906844, 50.131668, 221.795731
11976934.37154649, 50.753483, 207.074631
12318671.33983057, 51.319344, 239.7285
12670159.063347094, 52.216476, 231.48053
13031675.759662282, 52.409275, 223.912231
13403507.58470323, 52.628445, 212.542389
13785948.859262682, 53.538624, 218.671844
14179302.30196636, 56.671135, 225.764572
14583879.268887803, 53.274582, 220.119324
15000000.000000004, 55.796997, 226.131882
