Frequency [Hz], Amplitude [dB], Phase [deg]
3836.5499285900523, 45.899712, -132.782593
3946.017919362517, 43.852776, -166.81842
4058.6093520885092, 44.760799, -140.641296
4174.413347702543, 45.570183, -86.969025
4293.52157002006, 47.207535, -94.308548
4416.028298293257, 47.27121, -103.497055
4542.030501837149, 42.49609, -148.549408
4671.62791678493, 45.858891, -134.405045
4804.923125033384, 48.194733, -194.775421
4942.021635440848, 48.372467, -117.598877
5083.031967341978, 49.642284, -150.762527
5228.065736445467, 46.657196, -159.270889
5377.237743182618, 48.383923, -130.100739
5530.66606357682, 48.238136, -167.694031
5688.47214270576, 47.525093, -146.835632
5850.780890830402, 47.604111, -149.210022
6017.720782266792, 49.285698, -176.920715
6189.423957078998, 50.338867, -160.806046
6366.026325673585, 49.736279, -137.379807
6547.667676378543, 49.31266, -193.629181
6734.491786091716, 52.095016, -191.339386
6926.646534086369, 49.056854, -170.292511
7124.28401906396, 50.559757, -185.38559
7327.56067954676, 50.000675, -147.263702
7536.637417705642, 50.832703, -112.372757
7751.679726721028, 50.281315, -180.676941
7972.857821777815, 51.295143, -155.915588
8200.346774797983, 54.411026, -162.901642
8434.326653017499, 50.817616, -171.934601
8674.982661517248, 52.569801, -149.819885
8922.50528982076, 48.910126, -177.042877
9177.090462674822, 50.186657, -180.339966
9438.939695132316, 52.0243, -176.445221
9708.260252059963, 50.733894, -198.465591
9985.265312197353, 52.08667, -164.431793
10270.174136897043, 51.6362, -156.089478
10563.212243679232, 52.01062, -154.648285
10864.611584738668, 51.704529, -185.219299
11174.610730544566, 52.074806, -201.177567
11493.455058679425, 50.655037, -202.791382
11821.396948065872, 50.721058, -177.137512
12158.695978735359, 52.309013, -179.441559
12505.619137296873, 51.490429, -179.327271
12862.441028268244, 53.679802, -182.28537
13229.44409143737, 51.496502, -182.589355
13606.918825425395, 51.531242, -186.185577
13995.164017628784, 50.21347, -162.420273
14394.486980722333, 51.345497, -203.206406
14805.203795910287, 49.657665, -180.961472
15227.639563118139, 50.59193, -182.960663
15662.128658323123, 50.501644, -190.055283
16109.014998227101, 48.715412, -176.511871
16568.65231248134, 49.790092, -177.28064
17041.40442367863, 49.309258, -132.69873
17527.645535334592, 48.133812, -177.097321
18027.760528085393, 47.289818, -144.511841
18542.145264337752, 48.513351, -135.282806
19071.206901610392, 49.714783, -143.110718
19615.36421481718, 49.233994, -155.626434
20175.047927744974, 49.568314, -128.865921
20750.701053990153, 49.69083, -137.095367
21342.77924762258, 49.728874, -135.319946
21951.751163855693, 49.500355, -143.452484
22578.098830006755, 51.24461, -135.383209
23222.31802704228, 51.558258, -131.378708
23884.91868200984, 51.502213, -116.092232
24566.42527166713, 53.090157, -115.256271
25267.37723762776, 52.887978, -114.181229
25988.329413352352, 53.57621, -131.96463
26729.852463322964, 53.948315, -127.555328
27492.533334748434, 55.341942, -116.138657
28276.975722158193, 54.581535, -105.960075
29083.800545252256, 55.285961, -132.128906
29913.646440386, 55.658222, -123.64698
30767.170266077523, 56.045418, -118.524734
31645.047622940132, 56.541252, -111.457108
32547.97338844817, 57.212975, -123.063095
33476.662266963234, 57.158737, -104.880775
34431.84935545222, 56.923748, -96.526649
35414.290725349114, 58.139793, -104.685883
36424.764021016694, 58.699909, -138.77124
37464.06907528652, 54.300907, -94.653534
38533.02854255959, 59.937332, -115.517822
39632.48854997365, 60.553455, -83.86586
40763.31936714817, 61.210857, -112.447411
41926.41609504034, 61.516884, -124.957489
43122.699374455675, 61.087471, -103.375687
44353.11611477463, 61.598122, -115.247536
45618.64024347183, 61.217857, -92.418121
46920.27347702133, 61.430908, -138.41333
48259.04611379807, 61.746803, -92.920471
49636.01784960307, 62.553547, -102.517456
51052.27861645802, 62.48243, -108.887375
52508.949445332946, 63.027847, -104.325882
54007.183353490735, 64.140396, -94.786308
55548.166257148405, 64.042892, -96.629463
57133.117910182154, 63.541603, -102.265823
58763.292869612946, 64.6073, -104.69059
60439.98148864389, 64.506721, -99.981262
62164.51093802808, 65.169617, -96.34761
63938.24625658295, 64.596619, -102.549637
65762.59143167491, 64.369476, -90.182564
67638.99051053745, 64.919998, -80.857796
69568.92874329412, 64.242355, -108.376999
71553.93375859963, 64.791763, -83.245987
73595.57677282166, 66.433777, -133.063538
75695.47383372665, 63.330902, -62.874744
77855.28709965042, 65.576904, -103.860718
80076.72615516775, 65.186249, -69.161438
82361.54936430154, 68.080338, -89.693893
84711.56526234321, 66.288452, -91.433212
87128.63398738575, 66.384491, -80.803925
89614.66875270258, 65.240685, -114.628105
92171.63736113759, 67.353989, -69.948204
94801.56376270518, 66.98465, -72.340775
97506.52965663417, 68.214279, -71.848434
100288.67613911966, 66.311783, -88.920937
103150.20539809513, 68.486481, -131.726685
106093.38245635523, 67.397514, -60.075302
109120.53696442151, 63.32346, -31.030638
112234.06504455698, 65.780548, -90.546684
115436.4311874029, 63.100166, -111.471558
118730.17020272493, 62.692486, -113.772514
122117.88922582715, 65.522278, -60.422173
125602.26978120743, 67.783188, -58.274239
129186.0699051023, 67.648407, -64.95388
132872.12632858794, 66.481232, -60.49921
136663.3567229754, 71.459412, -77.647713
140562.76200927197, 69.444931, -55.876347
144573.4287335385, 67.278725, -65.713417
148698.53151002256, 70.435997, -35.430317
152941.33553400156, 72.150948, -87.350426
157305.19916632428, 70.345657, -62.924099
161793.5765916973, 73.495903, -54.110798
166410.02055281965, 74.530144, -77.803352
171158.18516253098, 76.376755, -63.34182
176041.8287961978, 75.801727, -82.321892
181064.81706662825, 74.353119, -139.400955
186231.12588387163, 77.26931, -21.288807
191544.84460231717, 73.601067, -45.84066
197010.17925759876, 74.530571, -102.054779
202631.4558958456, 76.526123, -129.186844
208413.12399793934, 77.870323, -63.113777
214359.76000146187, 76.541595, 144.375717
220476.070923148, 76.230217, -82.509148
226766.89808468387, 74.855026, -137.536972
233237.22094482646, 75.439636, -135.118561
239892.1610408535, 78.202347, -90.016449
246736.98604248138, 78.002594, -123.114975
253777.1139214506, 80.97538, -139.124649
261018.11724008212, 78.855278, -106.327309
268465.7275621989, 79.400902, 65.592651
276125.83998990344, 84.379791, -86.859352
284004.51782980387, 83.223106, -111.458031
292107.9973923797, 84.862869, -150.055542
300442.6929282889, 85.721634, -110.534279
309015.20170552126, 85.33979, -117.850426
317832.30923141836, 79.584091, 135.395905
326900.9946236921, 82.901352, 152.416275
336228.43613469834, 81.843307, -157.275375
345822.0168333228, 90.05603, -152.844406
355689.3304490068, 82.963249, 135.129715
365838.18738249724, 85.841507, -156.521652
376276.6208881243, 82.911163, 172.85759
387012.8934324542, 87.038811, 161.312088
398055.50323439715, 84.43998, -143.284729
409413.1909918982, 84.436821, -127.644745
421094.9468005857, 84.528275, 156.003204
433110.01726980775, 78.966393, 165.521729
445467.9128417226, 81.682732, -158.367569
458178.41531922016, 81.685028, 104.836861
471251.58560863684, 82.479263, 162.008774
484697.77168339334, 82.107307, 169.773788
498527.6167748585, 79.604469, 134.298782
512752.06779692165, 82.114937, 135.043304
527382.3840109436, 82.971977, 115.529892
542430.1459379432, 84.359177, 91.24308
557907.2645250753, 79.326012, 137.615997
573825.9905736548, 80.596481, 147.002609
590198.9244361883, 78.576614, 121.143997
607039.0259900987, 80.34288, 60.039055
624359.6248960086, 79.958237, 118.042908
642174.4311487552, 78.657303, 147.360901
660497.5459294182, 78.570877, 124.151756
679343.4727670273, 76.082756, 145.744705
698727.1290187055, 78.067436, 134.965485
718663.8576774162, 79.27774, 126.983162
739169.4395165769, 76.950645, 155.688873
760260.1055812387, 74.461655, 139.965942
781952.5500356288, 74.979744, 117.864517
804263.943377319, 75.689827, 147.857452
827211.9460283909, 74.389931, 138.962677
850814.7223144245, 74.444763, 90.47821
875090.9548423355, 73.52327, 147.744308
900059.8592884594, 73.719986, 115.37928
925741.1996085799, 73.973061, 102.168289
952155.3036819459, 74.821373, 138.402985
979323.0794016571, 75.153282, 101.012802
1007266.0312241558, 72.948288, 150.485886
1036006.2771909236, 74.069504, 131.304077
1065566.566435855, 72.761536, 130.992584
1095970.2971921817, 71.182434, 65.092453
1127241.5353131492, 71.167145, 131.439545
1159405.033321204, 71.377846, 130.466888
1192486.2500006354, 71.858551, 101.949257
1226511.3705493324, 68.721802, 89.25235
1261507.3273054457, 71.065079, 92.951485
1297501.8210655283, 69.907173, 101.730171
1334523.3430108572, 68.462578, 111.380669
1372601.197259466, 69.382919, 121.326508
1411765.524061563, 69.474152, 122.244003
1452047.3236568705, 70.276367, 114.224365
1493478.4808126092, 68.400833, 102.477631
1536091.79006167, 68.980743, 117.941483
1579920.9816608853, 66.134308, 84.649094
1625000.7482899716, 67.541283, 73.691254
1671366.7725122678, 68.850204, 99.577469
1719055.755019011, 67.620537, 104.715775
1768105.4436795027, 67.565292, 103.982254
1818554.6634201626, 68.429321, 111.462601
1870443.346956118, 66.76741, 104.12265
1923812.5663996516, 64.913925, 116.817131
1978704.565770555, 65.029976, 78.119095
2035162.7944340378, 66.379433, 152.324158
2093231.9414927973, 65.142807, 125.838547
2152957.971160336, 71.139656, 95.975586
2214388.1591436006, 66.20652, 126.865204
2277571.1300637447, 65.066605, 110.017334
2342556.89594457, 68.356567, 72.065895
2409396.8957991987, 67.294128, 66.859215
2478144.0363462484, 64.827538, 116.25631
2548852.733887762, 68.730392, 162.573746
2621578.95738204, 65.628784, 148.933807
2696380.272745464, 65.208344, 146.206223
2773315.8884183797, 65.164009, 136.556351
2852446.702231113, 64.675751, 79.902527
2933835.349607204, 60.747025, 97.765488
3017546.2531420267, 65.404671, 122.093109
3103645.6735960264, 63.88871, 80.321579
3192201.7623429466, 58.976799, 121.709885
3283284.6153145554, 65.705826, 97.227264
3376966.3284845743, 63.718212, 43.29171
3473321.0549357245, 61.995358, 77.713371
3572425.0635550627, 61.955006, 130.294922
3674356.7994040702, 60.809105, 77.054237
3779196.945811269, 61.470879, 53.818256
3887028.488236531, 59.404449, 45.296585
3997936.779957619, 60.021774, 57.064217
4112009.6096309456, 55.865013, 127.39257
4229337.270780085, 60.822624, 191.910126
4350012.633266907, 59.61515, 182.130676
4474131.21680208, 62.387043, 107.082596
4601791.266552999, 58.28627, 127.842255
4733093.830909032, 56.020588, 148.84726
4868142.841465654, 55.959763, 192.301971
5007045.195290734, 59.37075, 115.149475
5149910.839538151, 53.898209, 102.285446
5296852.858475661, 61.63694, 121.184921
5447987.56299593, 60.581841, 109.69957
5603434.582681587, 54.07795, 187.240051
5763316.960497148, 60.076843, 150.121002
5927761.250182791, 61.578629, 219.659851
6096897.616427047, 59.954304, -47.159454
6270859.937897727, 52.719334, 33.410553
6449785.913212608, 58.463577, -49.797905
6633817.169933775, 57.49054, 128.291
6823099.376671903, 60.219158, 124.098557
7017782.358389183, 51.682709, 184.474731
7218020.214992195, 58.010124, 145.832611
7423971.443308558, 55.331081, 160.018982
7635799.062544002, 58.752396, 204.119263
7853670.743318961, 51.478634, 78.502365
8077758.940387093, 56.131901, 57.371586
8308241.029140584, 49.837128, 27.497437
8545299.446010351, 52.06765, 232.155731
8789121.832872286, 55.475006, 207.872604
9039901.18557382, 55.216976, 157.53862
9297836.0066984, 59.237404, 81.005051
9563130.462688759, 56.280632, 118.427711
9835994.545453405, 55.931381, 117.527428
10116644.238584183, 54.201424, 283.519623
10405301.688316537, 49.032253, 112.310867
10702195.379367745, 47.736233, 73.441841
11007560.315792354, 54.304474, 202.363159
11321638.206997942, 48.497116, 84.983154
11644677.65906844, 53.921814, 41.404846
11976934.37154649, 47.24614, 195.860535
12318671.33983057, 47.63591, 171.310989
12670159.063347094, 50.696243, 166.699844
13031675.759662282, 53.410175, 302.105286
13403507.58470323, 51.937489, 128.452408
13785948.859262682, 57.796719, 18.766098
14179302.30196636, 59.525795, 225.590576
14583879.268887803, 54.91243, 168.152527
15000000.000000004, 55.891003, 75.633133
