Frequency [Hz], Amplitude [dB], Phase [deg]
92171.63736113759, 48.542915, -163.310181
94801.56376270518, 48.404686, -161.960907
97506.52965663417, 48.34589, -157.900574
100288.67613911966, 47.527241, -160.817871
103150.20539809513, 47.480553, -159.704895
106093.38245635523, 46.29211, -178.604919
109120.53696442151, 45.264675, -166.406631
112234.06504455698, 45.722157, -152.55014
115436.4311874029, 44.197922, -149.450928
118730.17020272493, 44.313309, -152.286652
122117.88922582715, 43.861698, -145.974091
125602.26978120743, 44.46764, -148.950836
129186.0699051023, 44.425179, -156.425873
132872.12632858794, 44.563904, -146.439362
136663.3567229754, 44.718945, -162.622986
140562.76200927197, 44.467316, -155.628189
144573.4287335385, 44.396866, -149.405106
148698.53151002256, 44.787804, -153.648254
152941.33553400156, 45.466194, -120.27916
157305.19916632428, 45.257259, -149.30719
161793.5765916973, 45.44862, -149.882339
166410.02055281965, 45.223297, -155.223038
171158.18516253098, 45.747414, -152.389343
176041.8287961978, 44.88253, 187.117218
181064.81706662825, 45.710388, -156.519592
186231.12588387163, 45.595844, -155.962952
191544.84460231717, 46.101242, -151.103943
197010.17925759876, 45.808403, -153.754868
202631.4558958456, 45.81546, -155.274673
208413.12399793934, 45.225853, -129.664917
214359.76000146187, 46.005062, -157.252716
220476.070923148, 47.653469, -137.781418
226766.89808468387, 46.545471, 183.576401
233237.22094482646, 45.860622, -138.626251
239892.1610408535, 46.609421, -159.78891
246736.98604248138, 46.547489, -156.204865
253777.1139214506, 48.199177, -156.927795
261018.11724008212, 46.745346, -164.231537
268465.7275621989, 46.26416, -167.472656
276125.83998990344, 46.50386, -164.557571
284004.51782980387, 46.681446, -162.404663
292107.9973923797, 46.491306, -165.936798
300442.6929282889, 46.77359, -162.162598
309015.20170552126, 46.265938, -157.258102
317832.30923141836, 46.274837, -153.777222
326900.9946236921, 46.738029, -164.815689
336228.43613469834, 46.978863, 191.684555
345822.0168333228, 47.337513, -162.304291
355689.3304490068, 46.398182, 192.185074
365838.18738249724, 46.459309, -164.14772
376276.6208881243, 46.643604, -165.143906
387012.8934324542, 46.730957, -162.139816
398055.50323439715, 46.886341, -164.855804
409413.1909918982, 46.221386, -162.564758
421094.9468005857, 46.28006, -160.46875
433110.01726980775, 47.130775, 193.184036
445467.9128417226, 47.911919, -144.489151
458178.41531922016, 47.002914, -159.515335
471251.58560863684, 47.267277, -161.744324
484697.77168339334, 47.736103, 193.949646
498527.6167748585, 47.466434, -157.369141
512752.06779692165, 46.874756, 194.563889
527382.3840109436, 46.977516, 193.167694
542430.1459379432, 47.694599, -162.443726
557907.2645250753, 47.36908, 188.846268
573825.9905736548, 46.760197, 194.798035
590198.9244361883, 47.159634, 190.526627
607039.0259900987, 47.761803, 163.8013
624359.6248960086, 47.929962, 190.664719
642174.4311487552, 47.259121, 194.257431
660497.5459294182, 48.000305, 196.862213
679343.4727670273, 48.502102, -159.527267
698727.1290187055, 47.474205, 196.483047
718663.8576774162, 47.548092, 187.073883
739169.4395165769, 47.311317, 198.577774
760260.1055812387, 46.984756, 190.634796
781952.5500356288, 47.589996, 187.844223
804263.943377319, 47.1674, 197.505859
827211.9460283909, 48.307831, 199.782166
850814.7223144245, 47.468315, 181.549637
875090.9548423355, 47.710213, 194.892197
900059.8592884594, 48.359776, 189.912735
925741.1996085799, 48.084583, -151.690552
952155.3036819459, 47.71534, 190.921356
979323.0794016571, 47.266914, 198.06929
1007266.0312241558, 48.126373, 188.009354
1036006.2771909236, 48.2668, 193.120026
1065566.566435855, 48.518333, 190.724884
1095970.2971921817, 48.147243, 191.00885
1127241.5353131492, 48.386631, 187.678146
1159405.033321204, 48.747292, 196.452286
1192486.2500006354, 48.088715, 199.371582
1226511.3705493324, 48.76701, 185.628738
1261507.3273054457, 48.19997, 202.937714
1297501.8210655283, 47.950626, 193.234497
1334523.3430108572, 47.885834, 196.195282
1372601.197259466, 48.404724, 203.62796
1411765.524061563, 48.899303, 200.140976
1452047.3236568705, 47.530685, 196.793243
1493478.4808126092, 48.581024, 188.657623
1536091.79006167, 48.345741, 190.78186
1579920.9816608853, 48.109138, 199.888123
1625000.7482899716, 48.408451, 184.704239
1671366.7725122678, 48.340336, 193.707657
1719055.755019011, 48.623741, 198.62851
1768105.4436795027, 48.884495, 202.246948
1818554.6634201626, 48.970375, -134.184021
1870443.346956118, 50.126976, 194.727936
1923812.5663996516, 48.727875, 203.611069
1978704.565770555, 48.72847, 202.428741
2035162.7944340378, 48.685234, 189.529205
2093231.9414927973, 49.099449, 195.144318
2152957.971160336, 49.805038, 178.591995
2214388.1591436006, 49.539299, 191.757278
2277571.1300637447, 49.428192, 193.761597
2342556.89594457, 49.81842, 182.766876
2409396.8957991987, 50.118122, 196.803314
2478144.0363462484, 49.674961, 191.978714
2548852.733887762, 49.681862, 204.707077
2621578.95738204, 49.818451, 207.06044
2696380.272745464, 51.114441, 200.76741
2773315.8884183797, 49.798111, 186.171951
2852446.702231113, 50.119801, 203.846024
2933835.349607204, 50.073471, 182.207809
3017546.2531420267, 51.411453, 191.511597
3103645.6735960264, 50.682392, 191.561813
3192201.7623429466, 50.880486, 171.361725
3283284.6153145554, 50.749012, 191.193756
3376966.3284845743, 49.755054, 189.315552
3473321.0549357245, 50.414494, 183.432709
3572425.0635550627, 50.988098, 217.34668
3674356.7994040702, 51.168449, 205.711502
3779196.945811269, 51.072006, 199.642776
3887028.488236531, 50.850342, 207.6633
3997936.779957619, 52.353859, 225.316132
4112009.6096309456, 52.332802, 175.053009
4229337.270780085, 51.009392, 233.005188
4350012.633266907, 51.956314, 211.937378
4474131.21680208, 51.09837, 184.047638
4601791.266552999, 50.972252, 176.958649
4733093.830909032, 53.098213, 175.720978
4868142.841465654, 55.394424, 192.420792
5007045.195290734, 52.948067, 189.731781
5149910.839538151, 54.419144, 168.726532
5296852.858475661, 52.737221, 183.83905
5447987.56299593, 52.577003, 216.256378
5603434.582681587, 50.270653, 230.807953
5763316.960497148, 53.598537, 216.487213
5927761.250182791, 54.000473, 196.797394
6096897.616427047, 54.674034, 233.253326
6270859.937897727, 58.547874, 164.04715
6449785.913212608, 56.73838, 225.038483
6633817.169933775, 55.023346, 180.270355
6823099.376671903, 56.081924, 207.622253
7017782.358389183, 55.283958, 153.463928
7218020.214992195, 55.654449, 206.77951
7423971.443308558, 55.303692, 199.87056
7635799.062544002, 54.989059, 182.952911
7853670.743318961, 55.327232, 203.544952
8077758.940387093, 56.272224, 222.95224
8308241.029140584, 55.459187, 244.618073
8545299.446010351, 56.964249, 211.660858
8789121.832872286, 57.449085, 164.295227
9039901.18557382, 57.840439, 229.384628
9297836.0066984, 58.527634, 177.115646
9563130.462688759, 57.996376, 162.403824
9835994.545453405, 57.574898, 221.187988
10116644.238584183, 59.312416, 165.975601
10405301.688316537, 55.858414, 154.44487
10702195.379367745, 62.215801, 98.063652
11007560.315792354, 60.193615, 208.161133
11321638.206997942, 60.118309, 165.704071
11644677.65906844, 64.291183, 170.488266
11976934.37154649, 56.432922, 149.604156
12318671.33983057, 61.241852, 247.658646
12670159.063347094, 59.007408, 161.697922
13031675.759662282, 61.221977, 199.478271
13403507.58470323, 61.820164, 203.066055
13785948.859262682, 63.068645, 122.920898
14179302.30196636, 63.358009, 164.6754
14583879.268887803, 60.503769, 193.286514
15000000.000000004, 60.824753, 141.166443
