Frequency [Hz], Amplitude [dB], Phase [deg]
1433.1904365364044, 28.956497, -111.097794
1474.0835515491426, 29.274197, -113.325005
1516.1434667391754, 29.895023, -116.366547
1559.4034743282677, 30.662172, -116.944183
1603.8978164626476, 31.012554, -120.297394
1649.6617123171281, 31.401665, -118.039291
1696.7313859725903, 32.023262, -123.651085
1745.144095088892, 32.484283, -126.166077
1794.938160395901, 32.906193, -125.474716
1846.1529960259866, 33.476517, -127.848465
1898.8291407120018, 33.938843, -131.731644
1953.0082898754113, 34.217434, -136.730896
2008.7333286300088, 34.041962, -131.09079
2066.0483657273167, 34.998825, -134.357986
2124.9987684705493, 35.293335, -139.420441
2185.6311986247747, 35.565125, -137.599869
2247.9936493516952, 36.55106, -138.126724
2312.135483198291, 36.930801, -141.650116
2378.107471169383, 36.924259, -144.83287
2445.9618329150603, 37.086769, -145.338425
2515.7522780647596, 37.550671, -146.903366
2587.53404874074, 37.607296, -149.100891
2661.3639632845834, 37.972893, -148.537445
2737.30046123134, 38.484917, -149.628326
2815.4036495669197, 38.753048, -153.408905
2895.7353503053537, 38.9762, -155.824142
2978.3591494235425, 39.126236, -157.925293
3063.3404471922913, 39.589272, -160.250916
3150.7465099434157, 39.979614, -159.510284
3240.6465233139193, 40.061024, -160.684052
3333.111647009395, 40.465958, -161.783112
3428.215071129959, 40.615128, -163.875214
3526.0320741033565, 40.853683, -164.277435
3626.6400822710525, 41.100929, -168.739594
3730.118731174495, 41.423286, -170.126846
3836.5499285900523, 41.81723, -171.032288
3946.017919362517, 41.87706, -170.799576
4058.6093520885092, 42.077759, -173.590912
4174.413347702543, 42.402927, -173.381195
4293.52157002006, 42.651657, -176.221405
4416.028298293257, 42.647945, -179.264282
4542.030501837149, 42.88168, -180.264267
4671.62791678493, 43.064125, -179.547562
4804.923125033384, 43.168289, -181.231293
4942.021635440848, 43.445457, -181.839661
5083.031967341978, 43.663975, -185.235901
5228.065736445467, 43.697823, -186.446777
5377.237743182618, 43.920235, -185.925781
5530.66606357682, 44.006462, -188.138107
5688.47214270576, 44.286362, -189.278976
5850.780890830402, 44.376541, -190.747375
6017.720782266792, 44.480515, -192.500626
6189.423957078998, 44.803612, -193.669968
6366.026325673585, 44.750206, -195.429276
6547.667676378543, 44.905506, -195.158356
6734.491786091716, 44.916939, -194.541183
6926.646534086369, 44.912117, -197.947693
7124.28401906396, 45.094223, -197.435883
7327.56067954676, 45.107231, -200.404968
7536.637417705642, 45.165501, -198.895233
7751.679726721028, 45.352695, -201.645569
7972.857821777815, 45.466553, -202.699188
8200.346774797983, 45.611412, -202.304565
8434.326653017499, 45.456005, -203.591125
8674.982661517248, 45.641399, -204.704056
8922.50528982076, 45.627972, -207.081421
9177.090462674822, 45.742264, -206.525879
9438.939695132316, 45.797569, -205.527084
9708.260252059963, 45.725792, -208.539688
9985.265312197353, 45.697098, -206.485779
10270.174136897043, 45.760689, -208.729584
10563.212243679232, 45.905277, -207.701935
10864.611584738668, 45.848923, -211.532349
11174.610730544566, 45.7556, -209.988693
11493.455058679425, 45.836182, -212.31192
11821.396948065872, 45.738983, -211.557831
12158.695978735359, 45.843929, -211.901459
12505.619137296873, 45.936821, -212.452179
12862.441028268244, 45.838943, -212.770477
13229.44409143737, 45.838913, -214.799591
13606.918825425395, 45.57991, -212.241028
13995.164017628784, 45.727997, -215.507446
14394.486980722333, 45.731888, -212.256897
14805.203795910287, 45.560291, -213.621704
15227.639563118139, 45.519501, -212.984222
15662.128658323123, 45.6026, -214.695572
16109.014998227101, 45.165466, -214.125488
16568.65231248134, 45.466515, -212.793182
17041.40442367863, 45.268036, -210.912552
17527.645535334592, 45.216438, -209.27829
18027.760528085393, 45.293728, -209.989197
18542.145264337752, 45.078732, -213.010895
19071.206901610392, 45.324978, -214.449951
19615.36421481718, 45.245476, -210.435562
20175.047927744974, 45.145065, -211.215118
20750.701053990153, 45.299789, -208.042496
21342.77924762258, 45.270725, -207.717041
21951.751163855693, 45.267815, -209.081207
22578.098830006755, 45.249866, -208.838501
23222.31802704228, 45.286793, -207.356842
23884.91868200984, 45.447964, -205.981339
24566.42527166713, 45.560844, -205.771912
25267.37723762776, 45.558037, -206.874374
25988.329413352352, 45.533745, -206.472412
26729.852463322964, 45.307896, -204.63324
27492.533334748434, 45.590302, -202.928406
28276.975722158193, 45.467815, -205.337326
29083.800545252256, 45.510887, -203.420135
29913.646440386, 45.528713, -202.812027
30767.170266077523, 45.523712, -206.632034
31645.047622940132, 45.349579, -199.994873
32547.97338844817, 45.456959, -202.448273
33476.662266963234, 45.498302, -203.131363
34431.84935545222, 45.362953, -205.247742
35414.290725349114, 45.649857, -203.56012
36424.764021016694, 45.375343, -203.302002
37464.06907528652, 45.776199, -201.469833
38533.02854255959, 45.05722, -199.707703
39632.48854997365, 45.45166, -203.406357
40763.31936714817, 45.2033, -201.17215
41926.41609504034, 45.11319, -198.418854
43122.699374455675, 45.083126, -197.090012
44353.11611477463, 44.979454, -198.702515
45618.64024347183, 44.736816, -195.621658
46920.27347702133, 44.877052, -195.930908
48259.04611379807, 44.66423, -194.98053
49636.01784960307, 44.593452, -193.942657
51052.27861645802, 44.531307, -196.620331
52508.949445332946, 44.309368, -195.00885
54007.183353490735, 44.23642, -191.77153
55548.166257148405, 43.834618, -191.515305
57133.117910182154, 43.896339, -189.991821
58763.292869612946, 43.828632, -190.980865
60439.98148864389, 43.618977, -189.566956
62164.51093802808, 43.448738, -185.572647
63938.24625658295, 43.360714, -184.039062
65762.59143167491, 43.05719, -186.693222
67638.99051053745, 42.853397, -184.662018
69568.92874329412, 42.195877, -185.308105
71553.93375859963, 42.134521, -180.450897
73595.57677282166, 41.522522, -175.49881
75695.47383372665, 41.905376, -183.343948
77855.28709965042, 41.836315, -182.215515
80076.72615516775, 41.120304, -171.863571
82361.54936430154, 41.14286, -178.405121
84711.56526234321, 40.74807, -179.400192
87128.63398738575, 40.486313, -177.523712
89614.66875270258, 40.187901, -177.426407
92171.63736113759, 39.85664, -170.432098
94801.56376270518, 39.60965, -172.204529
97506.52965663417, 39.034386, -168.831116
100288.67613911966, 38.586975, -167.787048
103150.20539809513, 38.220665, -166.112549
106093.38245635523, 37.893997, -171.694458
109120.53696442151, 37.383423, -173.417847
112234.06504455698, 36.840511, -166.323212
115436.4311874029, 36.527817, -163.751251
118730.17020272493, 35.784866, -159.369171
122117.88922582715, 35.444153, -155.301529
125602.26978120743, 35.684704, -153.889145
129186.0699051023, 35.508949, -156.649506
132872.12632858794, 35.894527, -156.280396
136663.3567229754, 36.050934, -160.586838
140562.76200927197, 35.992729, -157.619965
144573.4287335385, 35.806316, -154.929993
148698.53151002256, 36.04023, -157.808578
152941.33553400156, 36.020298, -160.983322
157305.19916632428, 36.178905, -163.288879
161793.5765916973, 36.323715, -159.19455
166410.02055281965, 36.383541, -159.235825
171158.18516253098, 36.540054, -158.87384
176041.8287961978, 36.551006, -159.430161
181064.81706662825, 36.326508, -152.66011
186231.12588387163, 36.303337, -158.821838
191544.84460231717, 36.983994, -161.281326
197010.17925759876, 36.565792, -162.55835
202631.4558958456, 36.767715, -160.864883
208413.12399793934, 36.619476, -161.957657
214359.76000146187, 36.317047, -164.150101
220476.070923148, 36.092091, -163.576477
226766.89808468387, 36.213394, -156.796219
233237.22094482646, 37.028782, -158.91214
239892.1610408535, 36.889778, -166.626541
246736.98604248138, 37.24297, -153.147598
253777.1139214506, 37.187492, -156.521362
261018.11724008212, 37.11628, -160.088409
268465.7275621989, 37.038338, 188.752167
276125.83998990344, 37.359631, -164.523499
284004.51782980387, 37.14658, -162.620712
292107.9973923797, 37.514641, -160.976044
300442.6929282889, 37.382263, -162.448807
309015.20170552126, 37.338291, -167.404999
317832.30923141836, 37.437088, -160.923798
326900.9946236921, 37.781326, -161.749008
336228.43613469834, 37.472157, -162.637619
345822.0168333228, 37.500267, -161.146973
355689.3304490068, 37.220318, 189.706055
365838.18738249724, 37.603588, -161.610001
376276.6208881243, 37.837765, -164.032028
387012.8934324542, 37.562752, -162.886307
398055.50323439715, 37.683388, -158.574997
409413.1909918982, 37.730267, -163.677841
421094.9468005857, 37.738377, -163.682205
433110.01726980775, 37.902294, -161.841888
445467.9128417226, 37.739605, -155.195251
458178.41531922016, 37.91761, -163.78804
471251.58560863684, 37.903351, -164.297653
484697.77168339334, 37.866306, 194.924042
498527.6167748585, 38.336906, -162.693008
512752.06779692165, 38.107533, 194.398712
527382.3840109436, 38.169872, -164.049377
542430.1459379432, 38.035843, -163.305725
557907.2645250753, 38.377159, 195.670471
573825.9905736548, 38.308289, 194.200851
590198.9244361883, 38.216583, 194.671951
607039.0259900987, 38.290211, 192.10321
624359.6248960086, 38.216351, 193.925232
642174.4311487552, 38.347622, 194.096939
660497.5459294182, 38.44154, 196.783325
679343.4727670273, 38.41098, 197.37265
698727.1290187055, 38.550163, 195.722824
718663.8576774162, 38.654968, -159.077576
739169.4395165769, 38.641682, 194.355499
760260.1055812387, 38.475803, 194.835663
781952.5500356288, 38.702618, -160.333008
804263.943377319, 38.726936, 195.263474
827211.9460283909, 39.025314, 195.719803
850814.7223144245, 38.635193, 196.052505
875090.9548423355, 38.802544, 195.669495
900059.8592884594, 38.850464, 194.346069
925741.1996085799, 38.837032, 193.911713
952155.3036819459, 38.939247, 196.789276
979323.0794016571, 38.92757, 193.431305
1007266.0312241558, 39.100079, 192.960953
1036006.2771909236, 39.132652, 193.814514
1065566.566435855, 39.020382, 197.356171
1095970.2971921817, 38.930038, 195.886642
1127241.5353131492, 39.18148, 194.901566
1159405.033321204, 39.318142, 197.136337
1192486.2500006354, 39.067322, 197.676193
1226511.3705493324, 39.39209, 192.653976
1261507.3273054457, 39.280704, 195.548828
1297501.8210655283, 39.197716, 196.200592
1334523.3430108572, 39.321732, 200.995712
1372601.197259466, 39.347668, 197.326462
1411765.524061563, 39.529144, 198.195831
1452047.3236568705, 39.556488, 196.663208
1493478.4808126092, 39.710766, 196.382187
1536091.79006167, 39.723511, 196.20459
1579920.9816608853, 39.841644, 196.454956
1625000.7482899716, 39.63649, 201.369293
1671366.7725122678, 39.989594, 204.01947
1719055.755019011, 40.033302, 197.589417
1768105.4436795027, 40.314766, 203.443527
1818554.6634201626, 40.100899, 198.096695
1870443.346956118, 40.241253, 203.281082
1923812.5663996516, 40.164062, 197.977402
1978704.565770555, 39.736427, 200.548584
2035162.7944340378, 40.32505, 201.214661
2093231.9414927973, 40.707447, 204.760223
2152957.971160336, 40.792496, 204.648163
2214388.1591436006, 40.519016, 199.902969
2277571.1300637447, 40.929527, 205.707214
2342556.89594457, 41.029411, 202.105713
2409396.8957991987, 40.618633, 205.630341
2478144.0363462484, 41.023029, 204.707077
2548852.733887762, 40.663734, 203.211563
2621578.95738204, 40.787037, 200.75975
2696380.272745464, 41.040092, 202.621216
2773315.8884183797, 41.327126, 203.514404
2852446.702231113, 41.420116, 203.022141
2933835.349607204, 41.554672, 209.01059
3017546.2531420267, 41.337601, 197.745758
3103645.6735960264, 41.72126, 198.691589
3192201.7623429466, 41.580551, 206.049286
3283284.6153145554, 42.009594, 205.013123
3376966.3284845743, 42.046799, 203.546097
3473321.0549357245, 42.013947, 209.687134
3572425.0635550627, 42.239258, 214.535416
3674356.7994040702, 42.441841, 213.819397
3779196.945811269, 42.5103, 212.80307
3887028.488236531, 42.480423, 208.863495
3997936.779957619, 42.622265, 207.193878
4112009.6096309456, 43.105965, 216.598236
4229337.270780085, 43.377029, 203.176071
4350012.633266907, 43.633633, 216.038849
4474131.21680208, 43.445763, 210.19873
4601791.266552999, 43.379036, 221.595123
4733093.830909032, 44.365383, 215.591888
4868142.841465654, 44.475101, 210.842529
5007045.195290734, 43.838112, 212.40126
5149910.839538151, 44.235031, 211.198242
5296852.858475661, 44.842361, 220.049316
5447987.56299593, 45.335838, 220.206299
5603434.582681587, 44.6852, 209.974854
5763316.960497148, 45.178398, 213.708252
5927761.250182791, 45.800369, 215.944
6096897.616427047, 46.240242, 231.174881
6270859.937897727, 46.785526, 218.51944
6449785.913212608, 46.877605, 234.874634
6633817.169933775, 46.703621, 216.125916
6823099.376671903, 46.778084, 220.064804
7017782.358389183, 47.433041, 213.679871
7218020.214992195, 47.65205, 229.138062
7423971.443308558, 48.906094, 220.327682
7635799.062544002, 48.532074, 236.922211
7853670.743318961, 49.445446, 207.976974
8077758.940387093, 49.072964, 226.351379
8308241.029140584, 50.647606, 232.915298
8545299.446010351, 50.254269, 242.253021
8789121.832872286, 50.949883, 235.305695
9039901.18557382, 51.141453, 212.39476
9297836.0066984, 50.910362, 222.0336
9563130.462688759, 51.74205, 216.909973
9835994.545453405, 52.256363, 216.886841
10116644.238584183, 51.194458, 219.34668
10405301.688316537, 52.270142, 233.333359
10702195.379367745, 53.734886, 218.221924
11007560.315792354, 53.985535, 225.843765
11321638.206997942, 55.797432, 210.030548
11644677.65906844, 55.387115, 209.687897
11976934.37154649, 55.487991, 206.094177
12318671.33983057, 55.360828, 226.184296
12670159.063347094, 56.767723, 221.75
13031675.759662282, 57.025536, 221.727753
13403507.58470323, 56.661648, 212.19957
13785948.859262682, 56.657841, 214.540558
14179302.30196636, 60.141514, 197.642609
14583879.268887803, 57.660263, 202.630249
15000000.000000004, 60.532055, 224.722763
