time	V(input_bode)	V(out)	V(out_fs)	V(out_preamp)
0.000000000000000e+00	0.000000e+00	9.999999e-08	0.000000e+00	0.000000e+00
8.052684228076026e-10	8.859104e-06	9.999999e-08	5.839728e-11	-3.373453e-08
8.345067403420189e-10	6.244714e-05	9.999999e-08	-1.462869e-07	-6.960923e-07
8.637450578764352e-10	1.148387e-04	9.999999e-08	-1.265915e-07	-2.181501e-06
8.929833754108515e-10	1.660338e-04	9.999999e-08	5.914469e-08	-4.489962e-06
9.222216929452677e-10	2.160325e-04	9.999999e-08	4.109216e-07	-7.621474e-06
9.514600104796839e-10	2.648346e-04	9.999999e-08	9.287393e-07	-1.157604e-05
9.806983280141002e-10	3.124404e-04	9.999999e-08	1.612598e-06	-1.635365e-05
1.009936645548516e-09	3.588496e-04	9.999999e-08	2.462497e-06	-2.195432e-05
1.029714666793689e-09	4.062146e-04	9.999999e-08	3.302475e-06	-2.613734e-05
1.049492688038862e-09	4.557978e-04	9.999999e-08	4.422858e-06	-3.094392e-05
1.069270709284035e-09	5.075993e-04	9.999999e-08	5.823648e-06	-3.637404e-05
1.089048730529208e-09	5.616191e-04	9.999999e-08	7.504843e-06	-4.242770e-05
1.108826751774381e-09	6.178571e-04	9.999999e-08	9.466443e-06	-4.910492e-05
1.128604773019554e-09	6.763134e-04	9.999999e-08	1.170845e-05	-5.640568e-05
1.148382794264726e-09	7.369879e-04	9.999999e-08	1.423086e-05	-6.432999e-05
1.177821178492717e-09	8.102744e-04	9.999999e-08	1.862872e-05	-7.743465e-05
1.207259562720707e-09	8.799983e-04	9.999999e-08	2.432232e-05	-9.154250e-05
1.236697946948697e-09	9.461595e-04	9.999999e-08	3.131167e-05	-1.066536e-04
1.266136331176687e-09	1.008758e-03	9.999999e-08	3.959678e-05	-1.227678e-04
1.295574715404677e-09	1.067794e-03	9.999999e-08	4.917763e-05	-1.398852e-04
1.325013099632667e-09	1.123267e-03	9.999999e-08	6.005424e-05	-1.580059e-04
1.354451483860657e-09	1.175178e-03	9.999999e-08	7.222659e-05	-1.771297e-04
1.383032442104517e-09	1.270472e-03	9.999999e-08	8.562811e-05	-1.969679e-04
1.411613400348378e-09	1.362430e-03	9.999999e-08	1.009461e-04	-2.181437e-04
1.440194358592238e-09	1.451050e-03	9.999999e-08	1.181806e-04	-2.406572e-04
1.468775316836098e-09	1.536332e-03	9.999999e-08	1.373316e-04	-2.645083e-04
1.497356275079958e-09	1.618277e-03	9.999999e-08	1.583990e-04	-2.896971e-04
1.525937233323818e-09	1.696884e-03	9.999999e-08	1.813829e-04	-3.162235e-04
1.554518191567678e-09	1.772154e-03	9.999999e-08	2.062834e-04	-3.440877e-04
1.578582991660444e-09	1.865670e-03	9.999999e-08	2.290886e-04	-3.686520e-04
1.602647791753209e-09	1.961295e-03	9.999999e-08	2.538494e-04	-3.945226e-04
1.626712591845974e-09	2.059027e-03	9.999999e-08	2.805658e-04	-4.216997e-04
1.650777391938739e-09	2.158867e-03	9.999999e-08	3.092377e-04	-4.501831e-04
1.674842192031504e-09	2.260815e-03	9.999999e-08	3.398651e-04	-4.799728e-04
1.698906992124269e-09	2.364870e-03	9.999999e-08	3.724480e-04	-5.110689e-04
1.722971792217035e-09	2.471034e-03	9.999999e-08	4.069865e-04	-5.434714e-04
1.756181321134408e-09	2.622850e-03	9.999999e-08	4.577741e-04	-5.905098e-04
1.789390850051782e-09	2.776033e-03	9.999999e-08	5.138579e-04	-6.404546e-04
1.822600378969156e-09	2.930585e-03	9.999999e-08	5.752379e-04	-6.933060e-04
1.855809907886529e-09	3.086505e-03	9.999999e-08	6.419143e-04	-7.490639e-04
1.889019436803903e-09	3.243792e-03	9.999999e-08	7.138869e-04	-8.077284e-04
1.922228965721277e-09	3.402448e-03	9.999999e-08	7.911557e-04	-8.692994e-04
1.955438494638650e-09	3.562472e-03	9.999999e-08	8.737209e-04	-9.337768e-04
2.020776462274466e-09	3.800653e-03	9.999999e-08	1.053259e-03	-1.070968e-03
2.086114429910283e-09	4.008848e-03	9.999999e-08	1.262571e-03	-1.212911e-03
2.151452397546099e-09	4.187056e-03	9.999999e-08	1.501659e-03	-1.359606e-03
2.216790365181915e-09	4.335278e-03	9.999999e-08	1.770520e-03	-1.511053e-03
2.282128332817731e-09	4.453513e-03	9.999999e-08	2.069156e-03	-1.667251e-03
2.347466300453548e-09	4.541762e-03	9.999999e-08	2.397567e-03	-1.828202e-03
2.412804268089364e-09	4.600024e-03	9.999999e-08	2.755752e-03	-1.993904e-03
2.450016672224120e-09	4.676864e-03	9.999999e-08	2.975097e-03	-2.087800e-03
2.487229076358877e-09	4.760431e-03	9.999999e-08	3.205392e-03	-2.183565e-03
2.524441480493634e-09	4.850724e-03	9.999999e-08	3.446635e-03	-2.281199e-03
2.561653884628390e-09	4.947743e-03	9.999999e-08	3.698828e-03	-2.380703e-03
2.598866288763147e-09	5.051489e-03	9.999999e-08	3.961971e-03	-2.482075e-03
2.636078692897904e-09	5.161960e-03	9.999999e-08	4.236062e-03	-2.585316e-03
2.673291097032660e-09	5.279158e-03	9.999999e-08	4.521103e-03	-2.690426e-03
2.734111402525674e-09	5.418421e-03	9.999999e-08	5.011008e-03	-2.868892e-03
2.794931708018687e-09	5.534893e-03	9.999999e-08	5.533664e-03	-3.049094e-03
2.855752013511701e-09	5.628575e-03	9.999999e-08	6.089071e-03	-3.231033e-03
2.916572319004714e-09	5.699466e-03	9.999999e-08	6.677229e-03	-3.414709e-03
2.977392624497728e-09	5.747568e-03	9.999999e-08	7.298137e-03	-3.600121e-03
3.038212929990741e-09	5.772879e-03	9.999999e-08	7.951796e-03	-3.787269e-03
3.099033235483755e-09	5.775400e-03	9.999999e-08	8.638206e-03	-3.976155e-03
3.131642701244788e-09	5.784614e-03	9.999999e-08	9.020166e-03	-4.075724e-03
3.164252167005822e-09	5.800176e-03	9.999999e-08	9.411563e-03	-4.175736e-03
3.196861632766855e-09	5.822085e-03	9.999999e-08	9.812397e-03	-4.276191e-03
3.229471098527889e-09	5.850342e-03	9.999999e-08	1.022267e-02	-4.377088e-03
3.262080564288922e-09	5.884946e-03	9.999999e-08	1.064237e-02	-4.478429e-03
3.294690030049955e-09	5.925898e-03	9.999999e-08	1.107152e-02	-4.580212e-03
3.327299495810989e-09	5.973198e-03	9.999999e-08	1.151009e-02	-4.682438e-03
3.381433198095695e-09	6.009130e-03	9.999999e-08	1.225871e-02	-4.853950e-03
3.435566900380402e-09	6.033749e-03	9.999999e-08	1.303307e-02	-5.024961e-03
3.489700602665108e-09	6.047054e-03	9.999999e-08	1.383318e-02	-5.195468e-03
3.543834304949815e-09	6.049047e-03	9.999999e-08	1.465903e-02	-5.365474e-03
3.597968007234522e-09	6.039727e-03	9.999999e-08	1.551064e-02	-5.534976e-03
3.652101709519228e-09	6.019094e-03	9.999999e-08	1.638798e-02	-5.703976e-03
3.706235411803935e-09	5.987148e-03	9.999999e-08	1.729107e-02	-5.872473e-03
3.757252417473127e-09	5.948252e-03	9.999999e-08	1.816542e-02	-6.029390e-03
3.808269423142320e-09	5.907807e-03	9.999999e-08	1.906050e-02	-6.184495e-03
3.859286428811513e-09	5.865812e-03	9.999999e-08	1.997633e-02	-6.337789e-03
3.910303434480705e-09	5.822268e-03	9.999999e-08	2.091289e-02	-6.489271e-03
3.961320440149897e-09	5.777175e-03	9.999999e-08	2.187020e-02	-6.638943e-03
4.012337445819090e-09	5.730532e-03	9.999999e-08	2.284826e-02	-6.786803e-03
4.063354451488283e-09	5.682340e-03	9.999999e-08	2.384705e-02	-6.932852e-03
4.126404095745712e-09	5.722228e-03	9.999999e-08	2.510745e-02	-7.114307e-03
4.189453740003141e-09	5.751457e-03	9.999999e-08	2.639622e-02	-7.295249e-03
4.252503384260571e-09	5.770026e-03	9.999999e-08	2.771337e-02	-7.475679e-03
4.315553028518001e-09	5.777937e-03	9.999999e-08	2.905889e-02	-7.655597e-03
4.378602672775430e-09	5.775188e-03	9.999999e-08	3.043279e-02	-7.835002e-03
4.441652317032859e-09	5.761780e-03	9.999999e-08	3.183506e-02	-8.013895e-03
4.504701961290289e-09	5.737713e-03	9.999999e-08	3.326571e-02	-8.192276e-03
4.607222643280417e-09	5.845138e-03	9.999999e-08	3.565070e-02	-8.488566e-03
4.709743325270546e-09	5.920380e-03	9.999999e-08	3.810566e-02	-8.783401e-03
4.812264007260675e-09	5.963440e-03	9.999999e-08	4.063058e-02	-9.076781e-03
4.914784689250803e-09	5.974318e-03	9.999999e-08	4.322548e-02	-9.368707e-03
5.017305371240931e-09	5.953012e-03	9.999999e-08	4.589034e-02	-9.659177e-03
5.119826053231060e-09	5.899525e-03	9.999999e-08	4.862517e-02	-9.948193e-03
5.222346735221188e-09	5.813854e-03	9.999999e-08	5.142997e-02	-1.023575e-02
5.463396261237730e-09	5.626781e-03	9.999999e-08	5.826155e-02	-1.087741e-02
5.706902300766923e-09	5.772554e-03	9.999999e-08	6.548460e-02	-1.151583e-02
5.911570523507838e-09	5.784439e-03	9.999999e-08	7.179537e-02	-1.205373e-02
5.995941504310963e-09	5.899347e-03	9.999999e-08	7.445862e-02	-1.227976e-02
6.080312485114088e-09	5.992752e-03	9.999999e-08	7.715848e-02	-1.250693e-02
6.164683465917212e-09	6.064652e-03	9.999999e-08	7.989495e-02	-1.273525e-02
6.249054446720337e-09	6.115048e-03	9.999999e-08	8.266804e-02	-1.296471e-02
6.333425427523462e-09	6.143940e-03	9.999999e-08	8.547773e-02	-1.319531e-02
6.417796408326587e-09	6.151328e-03	9.999999e-08	8.832404e-02	-1.342706e-02
6.502167389129711e-09	6.137212e-03	9.999999e-08	9.120697e-02	-1.365995e-02
6.505368586811208e-09	6.142596e-03	9.999999e-08	9.131709e-02	-1.366869e-02
6.511770982174204e-09	6.153364e-03	1.666501e-01	9.153748e-02	-1.368618e-02
6.524575772900193e-09	6.174900e-03	6.666000e-01	9.197903e-02	-1.372130e-02
6.550185354352173e-09	6.217970e-03	9.999000e-01	9.286360e-02	-1.379176e-02
6.586197078369599e-09	6.264652e-03	9.999000e-01	9.411339e-02	-1.389114e-02
6.622208802387026e-09	6.319155e-03	9.999000e-01	9.536979e-02	-1.399180e-02
6.658220526404452e-09	6.381478e-03	9.999000e-01	9.663280e-02	-1.409375e-02
6.694232250421879e-09	6.451621e-03	9.999000e-01	9.790243e-02	-1.419698e-02
6.730243974439306e-09	6.529584e-03	9.999000e-01	9.917867e-02	-1.430150e-02
6.766255698456732e-09	6.615368e-03	9.999000e-01	1.004615e-01	-1.440731e-02
6.802267422474158e-09	6.708972e-03	9.999000e-01	1.017510e-01	-1.451440e-02
6.906226877961700e-09	6.860332e-03	9.999000e-01	1.055144e-01	-1.483709e-02
7.010186333449243e-09	6.974595e-03	9.999000e-01	1.093396e-01	-1.515983e-02
7.114145788936785e-09	7.051762e-03	9.999000e-01	1.132267e-01	-1.548260e-02
7.218105244424326e-09	7.091833e-03	9.999000e-01	1.171756e-01	-1.580541e-02
7.322064699911869e-09	7.094807e-03	9.999000e-01	1.211864e-01	-1.612827e-02
7.426024155399411e-09	7.060685e-03	9.999000e-01	1.252591e-01	-1.645116e-02
7.529983610886953e-09	6.989466e-03	9.999000e-01	1.293936e-01	-1.677409e-02
7.570300819049196e-09	6.957865e-03	9.999000e-01	1.310119e-01	-1.689601e-02
7.610618027211438e-09	6.928772e-03	9.999000e-01	1.326383e-01	-1.701702e-02
7.650935235373682e-09	6.902185e-03	9.999000e-01	1.342726e-01	-1.713711e-02
7.691252443535924e-09	6.878106e-03	9.999000e-01	1.359150e-01	-1.725627e-02
7.731569651698167e-09	6.856534e-03	9.999000e-01	1.375654e-01	-1.737452e-02
7.771886859860409e-09	6.837470e-03	9.999000e-01	1.392238e-01	-1.749184e-02
7.812204068022653e-09	6.820913e-03	9.999000e-01	1.408902e-01	-1.760824e-02
7.846272567037253e-09	6.874733e-03	9.999000e-01	1.423036e-01	-1.770661e-02
7.880341066051854e-09	6.932738e-03	9.999000e-01	1.437223e-01	-1.780618e-02
7.914409565066454e-09	6.994928e-03	9.999000e-01	1.451463e-01	-1.790695e-02
7.948478064081056e-09	7.061303e-03	9.999000e-01	1.465757e-01	-1.800893e-02
7.982546563095657e-09	7.131863e-03	9.999000e-01	1.480103e-01	-1.811211e-02
8.016615062110257e-09	7.206608e-03	9.999000e-01	1.494503e-01	-1.821650e-02
8.050683561124858e-09	7.285539e-03	9.999000e-01	1.508955e-01	-1.832209e-02
8.089896689486561e-09	7.404716e-03	9.999000e-01	1.525657e-01	-1.844555e-02
8.129109817848263e-09	7.516671e-03	9.999000e-01	1.542439e-01	-1.857100e-02
8.168322946209966e-09	7.621403e-03	9.999000e-01	1.559304e-01	-1.869844e-02
8.207536074571668e-09	7.718911e-03	9.999000e-01	1.576250e-01	-1.882788e-02
8.246749202933372e-09	7.809197e-03	9.999000e-01	1.593277e-01	-1.895930e-02
8.285962331295073e-09	7.892259e-03	9.999000e-01	1.610385e-01	-1.909271e-02
8.325175459656777e-09	7.968099e-03	9.999000e-01	1.627575e-01	-1.922811e-02
8.343410051972754e-09	7.997339e-03	9.999000e-01	1.635599e-01	-1.929123e-02
8.361644644288734e-09	8.024643e-03	9.999000e-01	1.643643e-01	-1.935453e-02
8.379879236604712e-09	8.050010e-03	9.999000e-01	1.651706e-01	-1.941801e-02
8.398113828920689e-09	8.073441e-03	9.999000e-01	1.659788e-01	-1.948167e-02
8.416348421236667e-09	8.094935e-03	9.999000e-01	1.667890e-01	-1.954551e-02
8.434583013552646e-09	8.114492e-03	9.999000e-01	1.676012e-01	-1.960952e-02
8.452817605868624e-09	8.132112e-03	9.999000e-01	1.684153e-01	-1.967372e-02
8.481115881188046e-09	8.154810e-03	9.999000e-01	1.696833e-01	-1.977349e-02
8.520649376375432e-09	8.225741e-03	9.999000e-01	1.714615e-01	-1.991329e-02
8.560182871562820e-09	8.294789e-03	9.999000e-01	1.732493e-01	-2.005439e-02
8.599716366750206e-09	8.361953e-03	9.999000e-01	1.750467e-01	-2.019679e-02
8.639249861937594e-09	8.427234e-03	9.999000e-01	1.768537e-01	-2.034048e-02
8.678783357124981e-09	8.490631e-03	9.999000e-01	1.786702e-01	-2.048547e-02
8.718316852312368e-09	8.552145e-03	9.999000e-01	1.804964e-01	-2.063175e-02
8.757850347499755e-09	8.611775e-03	9.999000e-01	1.823321e-01	-2.077933e-02
8.814879205111729e-09	8.660421e-03	9.999000e-01	1.849983e-01	-2.099375e-02
8.871908062723703e-09	8.696937e-03	9.999000e-01	1.876851e-01	-2.120784e-02
8.928936920335678e-09	8.721323e-03	9.999000e-01	1.903924e-01	-2.142158e-02
8.985965777947650e-09	8.733580e-03	9.999000e-01	1.931202e-01	-2.163498e-02
9.042994635559625e-09	8.733707e-03	9.999000e-01	1.958685e-01	-2.184804e-02
9.100023493171599e-09	8.721704e-03	9.999000e-01	1.986373e-01	-2.206076e-02
9.157052350783573e-09	8.697571e-03	9.999000e-01	2.014266e-01	-2.227315e-02
9.213356833760160e-09	8.667605e-03	9.999000e-01	2.042007e-01	-2.248083e-02
9.269661316736745e-09	8.632991e-03	9.999000e-01	2.069923e-01	-2.268644e-02
9.325965799713332e-09	8.593729e-03	9.999000e-01	2.098014e-01	-2.288997e-02
9.382270282689918e-09	8.549821e-03	9.999000e-01	2.126281e-01	-2.309142e-02
9.438574765666505e-09	8.501265e-03	9.999000e-01	2.154723e-01	-2.329080e-02
9.494879248643090e-09	8.448061e-03	9.999000e-01	2.183340e-01	-2.348810e-02
9.551183731619677e-09	8.390211e-03	9.999000e-01	2.212133e-01	-2.368332e-02
9.574277204241502e-09	8.371668e-03	9.999000e-01	2.223984e-01	-2.376216e-02
9.597370676863325e-09	8.360727e-03	9.999000e-01	2.235860e-01	-2.384100e-02
9.620464149485151e-09	8.357389e-03	9.999000e-01	2.247760e-01	-2.391986e-02
9.643557622106974e-09	8.361653e-03	9.999000e-01	2.259686e-01	-2.399873e-02
9.666651094728799e-09	8.373519e-03	9.999000e-01	2.271637e-01	-2.407761e-02
9.689744567350623e-09	8.392987e-03	9.999000e-01	2.283613e-01	-2.415651e-02
9.712838039972448e-09	8.420058e-03	9.999000e-01	2.295614e-01	-2.423541e-02
9.753251083694563e-09	8.440982e-03	9.999000e-01	2.316672e-01	-2.437391e-02
9.781230499694551e-09	8.450164e-03	9.999000e-01	2.331300e-01	-2.446986e-02
9.805704445211974e-09	8.456879e-03	9.999000e-01	2.344120e-01	-2.455383e-02
9.830178390729398e-09	8.461806e-03	9.999000e-01	2.356967e-01	-2.463771e-02
9.854652336246821e-09	8.464945e-03	9.999000e-01	2.369841e-01	-2.472148e-02
9.879126281764245e-09	8.466296e-03	9.999000e-01	2.382742e-01	-2.480516e-02
9.903600227281668e-09	8.465859e-03	9.999000e-01	2.395670e-01	-2.488874e-02
9.928074172799092e-09	8.463634e-03	9.999000e-01	2.408624e-01	-2.497221e-02
9.952548118316515e-09	8.459621e-03	9.999000e-01	2.421606e-01	-2.505559e-02
9.954857081139559e-09	8.459148e-03	9.999000e-01	2.422832e-01	-2.506344e-02
9.979014473820342e-09	8.453630e-03	9.999000e-01	2.435674e-01	-2.514552e-02
1.000317186650112e-08	8.446978e-03	9.999000e-01	2.448541e-01	-2.522736e-02
1.002732925918191e-08	8.439190e-03	9.999000e-01	2.461433e-01	-2.530897e-02
1.005148665186269e-08	8.430267e-03	9.999000e-01	2.474349e-01	-2.539034e-02
1.007564404454347e-08	8.420209e-03	9.999000e-01	2.487290e-01	-2.547148e-02
1.009980143722426e-08	8.409016e-03	9.999000e-01	2.500256e-01	-2.555237e-02
1.012395882990504e-08	8.396688e-03	9.999000e-01	2.513247e-01	-2.563304e-02
1.015441768836820e-08	8.389900e-03	9.999000e-01	2.529658e-01	-2.573378e-02
1.018487654683136e-08	8.391205e-03	9.999000e-01	2.546105e-01	-2.583474e-02
1.021533540529452e-08	8.400601e-03	9.999000e-01	2.562589e-01	-2.593591e-02
1.024579426375768e-08	8.418090e-03	9.999000e-01	2.579109e-01	-2.603730e-02
1.027625312222084e-08	8.443671e-03	9.999000e-01	2.595665e-01	-2.613891e-02
1.030671198068400e-08	8.477343e-03	9.999000e-01	2.612257e-01	-2.624073e-02
1.033717083914716e-08	8.519108e-03	9.999000e-01	2.628886e-01	-2.634276e-02
1.039271433714162e-08	8.553975e-03	9.999000e-01	2.659300e-01	-2.653054e-02
1.044825783513608e-08	8.579821e-03	9.999000e-01	2.689831e-01	-2.671795e-02
1.050380133313054e-08	8.596646e-03	9.999000e-01	2.720478e-01	-2.690497e-02
1.055934483112499e-08	8.604450e-03	9.999000e-01	2.751242e-01	-2.709162e-02
1.061488832911945e-08	8.603234e-03	9.999000e-01	2.782123e-01	-2.727790e-02
1.067043182711391e-08	8.592997e-03	9.999000e-01	2.813120e-01	-2.746379e-02
1.072597532510837e-08	8.573739e-03	9.999000e-01	2.844234e-01	-2.764931e-02
1.075158386128709e-08	8.564676e-03	9.999000e-01	2.858612e-01	-2.773417e-02
1.075358452817606e-08	8.563967e-03	9.999000e-01	2.859735e-01	-2.774080e-02
1.076558852950985e-08	8.558690e-03	9.999000e-01	2.866486e-01	-2.778045e-02
1.079302624684453e-08	8.546477e-03	9.999000e-01	2.881933e-01	-2.787091e-02
1.082046396417922e-08	8.533265e-03	9.999000e-01	2.897404e-01	-2.796100e-02
1.084790168151390e-08	8.519052e-03	9.999000e-01	2.912900e-01	-2.805071e-02
1.087533939884859e-08	8.503839e-03	9.999000e-01	2.928420e-01	-2.814004e-02
1.090277711618327e-08	8.487625e-03	9.999000e-01	2.943965e-01	-2.822900e-02
1.093021483351795e-08	8.470410e-03	9.999000e-01	2.959534e-01	-2.831757e-02
1.095765255085264e-08	8.452196e-03	9.999000e-01	2.975128e-01	-2.840576e-02
1.098537607764526e-08	8.433027e-03	9.999000e-01	2.990909e-01	-2.849442e-02
1.101309960443788e-08	8.413282e-03	9.999000e-01	3.006711e-01	-2.858260e-02
1.104082313123050e-08	8.392960e-03	9.999000e-01	3.022534e-01	-2.867032e-02
1.106854665802313e-08	8.372062e-03	9.999000e-01	3.038379e-01	-2.875758e-02
1.109627018481575e-08	8.350587e-03	9.999000e-01	3.054245e-01	-2.884436e-02
1.112399371160837e-08	8.328536e-03	9.999000e-01	3.070133e-01	-2.893068e-02
1.115171723840099e-08	8.305909e-03	9.999000e-01	3.086042e-01	-2.901653e-02
1.115371790596866e-08	8.304293e-03	9.999000e-01	3.087190e-01	-2.902271e-02
1.116572191137464e-08	8.301498e-03	9.999000e-01	3.094086e-01	-2.905972e-02
1.119315973982195e-08	8.312226e-03	9.999000e-01	3.109859e-01	-2.914399e-02
1.122059756826927e-08	8.325468e-03	9.999000e-01	3.125651e-01	-2.922848e-02
1.124803539671659e-08	8.341225e-03	9.999000e-01	3.141460e-01	-2.931319e-02
1.127547322516390e-08	8.359496e-03	9.999000e-01	3.157287e-01	-2.939812e-02
1.130291105361122e-08	8.380282e-03	9.999000e-01	3.173132e-01	-2.948327e-02
1.133034888205854e-08	8.403582e-03	9.999000e-01	3.188995e-01	-2.956863e-02
1.135778671050586e-08	8.429396e-03	9.999000e-01	3.204875e-01	-2.965422e-02
1.137150545747832e-08	8.436866e-03	9.999000e-01	3.212823e-01	-2.969706e-02
1.138522420445078e-08	8.443807e-03	9.999000e-01	3.220774e-01	-2.973991e-02
1.139894295142325e-08	8.450220e-03	9.999000e-01	3.228730e-01	-2.978277e-02
1.141266169839571e-08	8.456105e-03	9.999000e-01	3.236690e-01	-2.982564e-02
1.142638044536817e-08	8.461461e-03	9.999000e-01	3.244654e-01	-2.986853e-02
1.144009919234064e-08	8.466289e-03	9.999000e-01	3.252623e-01	-2.991143e-02
1.145381793931310e-08	8.470589e-03	9.999000e-01	3.260596e-01	-2.995434e-02
1.148169592277887e-08	8.476432e-03	9.999000e-01	3.276815e-01	-3.004150e-02
1.155385128376125e-08	8.485156e-03	9.999000e-01	3.318869e-01	-3.026680e-02
1.158501309171994e-08	8.487845e-03	9.999000e-01	3.337070e-01	-3.036388e-02
1.161070528408326e-08	8.523503e-03	9.999000e-01	3.352091e-01	-3.044390e-02
1.163639747644657e-08	8.559297e-03	9.999000e-01	3.367127e-01	-3.052439e-02
1.166208966880989e-08	8.595228e-03	9.999000e-01	3.382179e-01	-3.060534e-02
1.168778186117321e-08	8.631294e-03	9.999000e-01	3.397245e-01	-3.068675e-02
1.171347405353653e-08	8.667496e-03	9.999000e-01	3.412326e-01	-3.076863e-02
1.173916624589985e-08	8.703834e-03	9.999000e-01	3.427423e-01	-3.085097e-02
1.176485843826316e-08	8.740308e-03	9.999000e-01	3.442535e-01	-3.093378e-02
1.180780579217769e-08	8.783460e-03	9.999000e-01	3.467830e-01	-3.107311e-02
1.185075314609222e-08	8.820070e-03	9.999000e-01	3.493172e-01	-3.121266e-02
1.189370050000675e-08	8.850139e-03	9.999000e-01	3.518558e-01	-3.135244e-02
1.193664785392128e-08	8.873666e-03	9.999000e-01	3.543991e-01	-3.149243e-02
1.197959520783581e-08	8.890651e-03	9.999000e-01	3.569468e-01	-3.163265e-02
1.202254256175034e-08	8.901095e-03	9.999000e-01	3.594992e-01	-3.177308e-02
1.206548991566487e-08	8.904997e-03	9.999000e-01	3.620560e-01	-3.191374e-02
1.208078579521536e-08	8.905543e-03	9.999000e-01	3.629679e-01	-3.196364e-02
1.211340254366242e-08	8.905090e-03	9.999000e-01	3.649140e-01	-3.207000e-02
1.214601929210948e-08	8.902544e-03	9.999000e-01	3.668626e-01	-3.217605e-02
1.217863604055654e-08	8.897904e-03	9.999000e-01	3.688136e-01	-3.228177e-02
1.221125278900360e-08	8.891171e-03	9.999000e-01	3.707671e-01	-3.238716e-02
1.224386953745066e-08	8.882345e-03	9.999000e-01	3.727230e-01	-3.249223e-02
1.227648628589772e-08	8.871426e-03	9.999000e-01	3.746814e-01	-3.259697e-02
1.230910303434478e-08	8.858413e-03	9.999000e-01	3.766422e-01	-3.270138e-02
1.245815271757253e-08	8.782555e-03	9.999000e-01	3.856296e-01	-3.317208e-02
1.247187157623971e-08	8.771276e-03	9.999000e-01	3.864590e-01	-3.321478e-02
1.248559043490688e-08	8.763349e-03	9.999000e-01	3.872888e-01	-3.325744e-02
1.249930929357405e-08	8.758777e-03	9.999000e-01	3.881188e-01	-3.330007e-02
1.251302815224123e-08	8.757559e-03	9.999000e-01	3.889491e-01	-3.334265e-02
1.252674701090840e-08	8.759694e-03	9.999000e-01	3.897798e-01	-3.338519e-02
1.254046586957557e-08	8.765183e-03	9.999000e-01	3.906108e-01	-3.342769e-02
1.255418472824275e-08	8.774025e-03	9.999000e-01	3.914421e-01	-3.347016e-02
1.256618872957598e-08	8.788703e-03	9.999000e-01	3.921698e-01	-3.350743e-02
1.260705949584325e-08	8.835942e-03	9.999000e-01	3.946489e-01	-3.363519e-02
1.264793026211051e-08	8.876894e-03	9.999000e-01	3.971309e-01	-3.376331e-02
1.268880102837777e-08	8.911560e-03	9.999000e-01	3.996155e-01	-3.389177e-02
1.272967179464504e-08	8.939940e-03	9.999000e-01	4.021029e-01	-3.402058e-02
1.277054256091230e-08	8.962034e-03	9.999000e-01	4.045930e-01	-3.414974e-02
1.281141332717957e-08	8.977841e-03	9.999000e-01	4.070858e-01	-3.427925e-02
1.285228409344683e-08	8.987362e-03	9.999000e-01	4.095814e-01	-3.440911e-02
1.285428476158720e-08	8.987905e-03	9.999000e-01	4.097036e-01	-3.441545e-02
1.286628877042938e-08	8.989528e-03	9.999000e-01	4.104373e-01	-3.445346e-02
1.289315486757997e-08	8.992965e-03	9.999000e-01	4.120799e-01	-3.453857e-02
1.292002096473055e-08	8.994841e-03	9.999000e-01	4.137236e-01	-3.462352e-02
1.294688706188114e-08	8.995156e-03	9.999000e-01	4.153685e-01	-3.470832e-02
1.297375315903173e-08	8.993910e-03	9.999000e-01	4.170145e-01	-3.479297e-02
1.300061925618232e-08	8.991102e-03	9.999000e-01	4.186616e-01	-3.487747e-02
1.302748535333291e-08	8.986733e-03	9.999000e-01	4.203099e-01	-3.496183e-02
1.305435145048349e-08	8.980803e-03	9.999000e-01	4.219593e-01	-3.504603e-02
1.308237087822384e-08	8.972911e-03	9.999000e-01	4.236806e-01	-3.513351e-02
1.315438479493164e-08	8.948724e-03	9.999000e-01	4.281094e-01	-3.535717e-02
1.318215194030034e-08	8.936811e-03	9.999000e-01	4.298190e-01	-3.544282e-02
1.325649702347279e-08	8.899190e-03	9.999000e-01	4.344031e-01	-3.567100e-02
1.333084210664524e-08	8.857885e-03	9.999000e-01	4.389911e-01	-3.589615e-02
1.340518718981769e-08	8.812894e-03	9.999000e-01	4.435832e-01	-3.611827e-02
1.347953227299015e-08	8.764218e-03	9.999000e-01	4.481792e-01	-3.633736e-02
1.355387735616260e-08	8.711858e-03	9.999000e-01	4.527793e-01	-3.655342e-02
1.362822243933505e-08	8.655813e-03	9.999000e-01	4.573834e-01	-3.676645e-02
1.370256752250750e-08	8.596082e-03	9.999000e-01	4.619915e-01	-3.697645e-02
1.370856952317439e-08	8.596504e-03	9.999000e-01	4.623634e-01	-3.699325e-02
1.372228838184157e-08	8.601627e-03	9.999000e-01	4.632134e-01	-3.703159e-02
1.373600724050874e-08	8.608743e-03	9.999000e-01	4.640634e-01	-3.707000e-02
1.374972609917592e-08	8.617854e-03	9.999000e-01	4.649134e-01	-3.710846e-02
1.376344495784309e-08	8.628958e-03	9.999000e-01	4.657635e-01	-3.714698e-02
1.377716381651027e-08	8.642057e-03	9.999000e-01	4.666135e-01	-3.718555e-02
1.379088267517744e-08	8.657149e-03	9.999000e-01	4.674636e-01	-3.722418e-02
1.380460153384462e-08	8.674235e-03	9.999000e-01	4.683137e-01	-3.726287e-02
